Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.7929435, ,            -4,     0.7929435, ,            -4,     0.7929435, ,            -4,     0.7929435, ,            -4,     0.7929435, , 
         -3.8,     0.8087784, ,          -3.8,     0.8087784, ,          -3.8,     0.8087784, ,          -3.8,     0.8087784, ,          -3.8,     0.8087784, , 
         -3.6,     0.8245969, ,          -3.6,     0.8245969, ,          -3.6,     0.8245969, ,          -3.6,     0.8245969, ,          -3.6,     0.8245969, , 
         -3.4,     0.8403986, ,          -3.4,     0.8403986, ,          -3.4,     0.8403986, ,          -3.4,     0.8403986, ,          -3.4,     0.8403986, , 
         -3.2,      0.856183, ,          -3.2,      0.856183, ,          -3.2,      0.856183, ,          -3.2,      0.856183, ,          -3.2,      0.856183, , 
           -3,     0.8719498, ,            -3,     0.8719498, ,            -3,     0.8719498, ,            -3,     0.8719498, ,            -3,     0.8719498, , 
         -2.8,     0.8876984, ,          -2.8,     0.8876984, ,          -2.8,     0.8876984, ,          -2.8,     0.8876984, ,          -2.8,     0.8876984, , 
         -2.6,     0.9034286, ,          -2.6,     0.9034286, ,          -2.6,     0.9034286, ,          -2.6,     0.9034286, ,          -2.6,     0.9034286, , 
         -2.4,     0.9191398, ,          -2.4,     0.9191398, ,          -2.4,     0.9191398, ,          -2.4,     0.9191398, ,          -2.4,     0.9191398, , 
         -2.2,     0.9348318, ,          -2.2,     0.9348318, ,          -2.2,     0.9348318, ,          -2.2,     0.9348318, ,          -2.2,     0.9348318, , 
           -2,      0.950504, ,            -2,      0.950504, ,            -2,      0.950504, ,            -2,      0.950504, ,            -2,      0.950504, , 
         -1.8,      0.966156, ,          -1.8,      0.966156, ,          -1.8,      0.966156, ,          -1.8,      0.966156, ,          -1.8,      0.966156, , 
         -1.6,     0.9817876, ,          -1.6,     0.9817876, ,          -1.6,     0.9817876, ,          -1.6,     0.9817876, ,          -1.6,     0.9817876, , 
         -1.4,     0.9973981, ,          -1.4,     0.9973981, ,          -1.4,     0.9973981, ,          -1.4,     0.9973981, ,          -1.4,     0.9973981, , 
         -1.2,      1.012987, ,          -1.2,      1.012987, ,          -1.2,      1.012987, ,          -1.2,      1.012987, ,          -1.2,      1.012987, , 
           -1,      1.028555, ,            -1,      1.028555, ,            -1,      1.028555, ,            -1,      1.028555, ,            -1,      1.028555, , 
         -0.8,        1.0441, ,          -0.8,        1.0441, ,          -0.8,        1.0441, ,          -0.8,        1.0441, ,          -0.8,        1.0441, , 
         -0.6,      1.059623, ,          -0.6,      1.059623, ,          -0.6,      1.059623, ,          -0.6,      1.059623, ,          -0.6,      1.059623, , 
         -0.4,      1.075123, ,          -0.4,      1.075123, ,          -0.4,      1.075123, ,          -0.4,      1.075123, ,          -0.4,      1.075123, , 
         -0.2,      1.090599, ,          -0.2,      1.090599, ,          -0.2,      1.090599, ,          -0.2,      1.090599, ,          -0.2,      1.090599, , 
            0,      1.106052, ,             0,      1.106052, ,             0,      1.106052, ,             0,      1.106052, ,             0,      1.106052, , 
          0.2,       1.12148, ,           0.2,       1.12148, ,           0.2,       1.12148, ,           0.2,       1.12148, ,           0.2,       1.12148, , 
          0.4,      1.136884, ,           0.4,      1.136884, ,           0.4,      1.136884, ,           0.4,      1.136884, ,           0.4,      1.136884, , 
          0.6,      1.152263, ,           0.6,      1.152263, ,           0.6,      1.152263, ,           0.6,      1.152263, ,           0.6,      1.152263, , 
          0.8,      1.167617, ,           0.8,      1.167617, ,           0.8,      1.167617, ,           0.8,      1.167617, ,           0.8,      1.167617, , 
            1,      1.182945, ,             1,      1.182945, ,             1,      1.182945, ,             1,      1.182945, ,             1,      1.182945, , 
          1.2,      1.198247, ,           1.2,      1.198247, ,           1.2,      1.198247, ,           1.2,      1.198247, ,           1.2,      1.198247, , 
          1.4,      1.213522, ,           1.4,      1.213522, ,           1.4,      1.213522, ,           1.4,      1.213522, ,           1.4,      1.213522, , 
          1.6,      1.228771, ,           1.6,      1.228771, ,           1.6,      1.228771, ,           1.6,      1.228771, ,           1.6,      1.228771, , 
          1.8,      1.243992, ,           1.8,      1.243992, ,           1.8,      1.243992, ,           1.8,      1.243992, ,           1.8,      1.243992, , 
            2,      1.259186, ,             2,      1.259186, ,             2,      1.259186, ,             2,      1.259186, ,             2,      1.259186, , 
          2.2,      1.274352, ,           2.2,      1.274352, ,           2.2,      1.274352, ,           2.2,      1.274352, ,           2.2,      1.274352, , 
          2.4,      1.289489, ,           2.4,      1.289489, ,           2.4,      1.289489, ,           2.4,      1.289489, ,           2.4,      1.289489, , 
          2.6,      1.304597, ,           2.6,      1.304597, ,           2.6,      1.304597, ,           2.6,      1.304597, ,           2.6,      1.304597, , 
          2.8,      1.319677, ,           2.8,      1.319677, ,           2.8,      1.319677, ,           2.8,      1.319677, ,           2.8,      1.319677, , 
            3,      1.334727, ,             3,      1.334727, ,             3,      1.334727, ,             3,      1.334727, ,             3,      1.334727, , 
          3.2,      1.349747, ,           3.2,      1.349747, ,           3.2,      1.349747, ,           3.2,      1.349747, ,           3.2,      1.349747, , 
          3.4,      1.364736, ,           3.4,      1.364736, ,           3.4,      1.364736, ,           3.4,      1.364736, ,           3.4,      1.364736, , 
          3.6,      1.379695, ,           3.6,      1.379695, ,           3.6,      1.379695, ,           3.6,      1.379695, ,           3.6,      1.379695, , 
          3.8,      1.394624, ,           3.8,      1.394624, ,           3.8,      1.394624, ,           3.8,      1.394624, ,           3.8,      1.394624, , 
            4,       1.40952, ,             4,       1.40952, ,             4,       1.40952, ,             4,       1.40952, ,             4,       1.40952, , 
          4.2,      1.424385, ,           4.2,      1.424385, ,           4.2,      1.424385, ,           4.2,      1.424385, ,           4.2,      1.424385, , 
          4.4,      1.439218, ,           4.4,      1.439218, ,           4.4,      1.439218, ,           4.4,      1.439218, ,           4.4,      1.439218, , 

