Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.606464, , 
         -1.8,      4.631988, , 
         -1.6,      4.655773, , 
         -1.4,      4.677833, , 
         -1.2,      4.698267, , 
           -1,      4.717103, , 
         -0.8,      4.734405, , 
         -0.6,      4.750242, , 
         -0.4,      4.764653, , 
         -0.2,      4.777661, , 
            0,      4.789352, , 
          0.2,      4.799766, , 
          0.4,      4.808925, , 
          0.6,      4.816911, , 
          0.8,      4.823719, , 
            1,      4.829343, , 
          1.2,      4.833871, , 
          1.4,      4.837342, , 
          1.6,      4.839759, , 
          1.8,      4.841179, , 
            2,      4.841635, , 
          2.2,      4.841172, , 
          2.4,      4.839837, , 
          2.6,      4.837658, , 
          2.8,       4.83465, , 
            3,       4.83085, , 
          3.2,      4.826325, , 
          3.4,      4.821097, , 
          3.6,      4.815186, , 
          3.8,      4.808623, , 
            4,      4.801431, , 
          4.2,      4.793655, , 
          4.4,      4.785318, , 
          4.6,      4.776452, , 
          4.8,      4.767082, , 
            5,      4.757229, , 
          5.2,      4.746924, , 
          5.4,      4.736183, , 
          5.6,      4.725039, , 
          5.8,      4.713501, , 
            6,      4.701603, , 
          6.2,      4.689356, , 
          6.4,      4.676799, , 
          6.6,      4.663945, , 
          6.8,        4.6508, , 
            7,       4.63738, , 
          7.2,      4.623695, , 
          7.4,      4.609769, , 
          7.6,      4.595607, , 
          7.8,      4.581232, , 
            8,      4.566667, , 

