Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      1.152608, ,            -4,      1.122689, ,            -4,      1.107911, ,            -4,      1.101373, ,            -4,      1.097251, ,            -4,      1.095732, ,            -4,      1.466968, ,            -4,      1.339032, ,            -4,      1.199315, , 
         -3.8,      1.126408, ,          -3.8,      1.096161, ,          -3.8,      1.081237, ,          -3.8,      1.074635, ,          -3.8,      1.070471, ,          -3.8,      1.068929, ,          -3.8,      1.439807, ,          -3.8,       1.31296, ,          -3.8,      1.173513, , 
         -3.6,      1.101983, ,          -3.6,      1.071414, ,          -3.6,      1.056347, ,          -3.6,      1.049684, ,          -3.6,      1.045464, ,          -3.6,      1.043901, ,          -3.6,      1.414792, ,          -3.6,      1.288845, ,          -3.6,      1.149494, , 
         -3.4,      1.079188, ,          -3.4,      1.048309, ,          -3.4,       1.03309, ,          -3.4,      1.026363, ,          -3.4,      1.022095, ,          -3.4,      1.020506, ,          -3.4,      1.391778, ,          -3.4,      1.266557, ,          -3.4,       1.12713, , 
         -3.2,      1.057902, ,          -3.2,      1.026717, ,          -3.2,      1.011345, ,          -3.2,      1.004552, ,          -3.2,      1.000228, ,          -3.2,     0.9986159, ,          -3.2,      1.370624, ,          -3.2,      1.245972, ,          -3.2,      1.106309, , 
           -3,      1.038034, ,            -3,      1.006527, ,            -3,     0.9910042, ,            -3,     0.9841299, ,            -3,     0.9797488, ,            -3,     0.9781114, ,            -3,      1.351263, ,            -3,      1.227017, ,            -3,      1.086952, , 
         -2.8,      1.019478, ,          -2.8,      0.987639, ,          -2.8,     0.9719502, ,          -2.8,     0.9650056, ,          -2.8,     0.9605588, ,          -2.8,     0.9588912, ,          -2.8,      1.333576, ,          -2.8,      1.209581, ,          -2.8,      1.068958, , 
         -2.6,      1.002167, ,          -2.6,     0.9699581, ,          -2.6,     0.9540875, ,          -2.6,     0.9470649, ,          -2.6,     0.9425565, ,          -2.6,      0.940863, ,          -2.6,      1.317497, ,          -2.6,      1.193605, ,          -2.6,      1.052261, , 
         -2.4,     0.9860228, ,          -2.4,     0.9534113, ,          -2.4,     0.9373386, ,          -2.4,     0.9302223, ,          -2.4,      0.925648, ,          -2.4,     0.9239257, ,          -2.4,      1.302894, ,          -2.4,      1.178975, ,          -2.4,      1.036784, , 
         -2.2,     0.9709714, ,          -2.2,     0.9379141, ,          -2.2,     0.9216244, ,          -2.2,     0.9144173, ,          -2.2,     0.9097662, ,          -2.2,     0.9080122, ,          -2.2,      1.289709, ,          -2.2,      1.165621, ,          -2.2,      1.022458, , 
           -2,     0.9569692, ,            -2,     0.9234113, ,            -2,     0.9068753, ,            -2,     0.8995619, ,            -2,     0.8948326, ,            -2,     0.8930402, ,            -2,      1.277845, ,            -2,       1.15347, ,            -2,      1.009227, , 
         -1.8,     0.9439459, ,          -1.8,     0.9098505, ,          -1.8,     0.8930124, ,          -1.8,     0.8855809, ,          -1.8,     0.8807694, ,          -1.8,     0.8786825, ,          -1.8,      1.267215, ,          -1.8,      1.142434, ,          -1.8,     0.9970259, , 
         -1.6,     0.9318699, ,          -1.6,     0.8971844, ,          -1.6,     0.8800011, ,          -1.6,     0.8724062, ,          -1.6,     0.8673904, ,          -1.6,     0.8647533, ,          -1.6,      1.257807, ,          -1.6,      1.132498, ,          -1.6,     0.9858198, , 
         -1.4,     0.9206939, ,          -1.4,      0.885363, ,          -1.4,     0.8677789, ,          -1.4,     0.8600075, ,          -1.4,     0.8545334, ,          -1.4,     0.8515516, ,          -1.4,      1.249516, ,          -1.4,      1.123582, ,          -1.4,       0.97556, , 
         -1.2,     0.9103822, ,          -1.2,      0.874372, ,          -1.2,     0.8563199, ,          -1.2,     0.8482684, ,          -1.2,     0.8421813, ,          -1.2,     0.8390052, ,          -1.2,      1.242255, ,          -1.2,      1.115617, ,          -1.2,     0.9662136, , 
           -1,     0.9008821, ,            -1,     0.8641484, ,            -1,      0.845566, ,            -1,     0.8371541, ,            -1,     0.8304482, ,            -1,     0.8270348, ,            -1,      1.235616, ,            -1,      1.108327, ,            -1,     0.9577245, , 
         -0.8,      0.892175, ,          -0.8,     0.8547059, ,          -0.8,     0.8354971, ,          -0.8,      0.826615, ,          -0.8,     0.8192635, ,          -0.8,     0.8156975, ,          -0.8,      1.230232, ,          -0.8,      1.102108, ,          -0.8,     0.9500724, , 
         -0.6,     0.8842205, ,          -0.6,      0.845996, ,          -0.6,      0.826146, ,          -0.6,     0.8166859, ,          -0.6,     0.8088382, ,          -0.6,     0.8051284, ,          -0.6,      1.225736, ,          -0.6,       1.09671, ,          -0.6,     0.9432052, , 
         -0.4,     0.8770136, ,          -0.4,     0.8380196, ,          -0.4,     0.8175153, ,          -0.4,     0.8074498, ,          -0.4,     0.7992646, ,          -0.4,     0.7954957, ,          -0.4,      1.222179, ,          -0.4,      1.092171, ,          -0.4,     0.9371394, , 
         -0.2,     0.8705064, ,          -0.2,     0.8307587, ,          -0.2,     0.8096792, ,          -0.2,     0.7991432, ,          -0.2,      0.790646, ,          -0.2,     0.7868451, ,          -0.2,      1.219395, ,          -0.2,      1.088372, ,          -0.2,     0.9318145, , 
            0,     0.8646649, ,             0,     0.8241907, ,             0,     0.8026159, ,             0,     0.7916884, ,             0,     0.7831129, ,             0,     0.7793445, ,             0,      1.217403, ,             0,       1.08534, ,             0,     0.9272321, , 
          0.2,     0.8594763, ,           0.2,     0.8182982, ,           0.2,     0.7963378, ,           0.2,     0.7851475, ,           0.2,     0.7765475, ,           0.2,     0.7728732, ,           0.2,      1.216164, ,           0.2,      1.083076, ,           0.2,     0.9234076, , 
          0.4,     0.8549053, ,           0.4,     0.8130234, ,           0.4,     0.7907845, ,           0.4,     0.7795409, ,           0.4,     0.7710244, ,           0.4,     0.7674466, ,           0.4,      1.215555, ,           0.4,      1.081524, ,           0.4,     0.9203208, , 
          0.6,     0.8509328, ,           0.6,     0.8083416, ,           0.6,     0.7858873, ,           0.6,     0.7745071, ,           0.6,      0.766102, ,           0.6,     0.7625852, ,           0.6,      1.215907, ,           0.6,      1.080798, ,           0.6,     0.9180179, , 
          0.8,      0.847528, ,           0.8,     0.8042023, ,           0.8,     0.7815713, ,           0.8,     0.7700882, ,           0.8,     0.7617011, ,           0.8,     0.7582281, ,           0.8,      1.216939, ,           0.8,      1.080808, ,           0.8,     0.9165201, , 
            1,     0.8446843, ,             1,     0.8005729, ,             1,     0.7778045, ,             1,     0.7662712, ,             1,     0.7579057, ,             1,     0.7545016, ,             1,      1.218824, ,             1,      1.081682, ,             1,     0.9158849, , 
          1.2,     0.8423824, ,           1.2,     0.7973939, ,           1.2,      0.774481, ,           1.2,     0.7629199, ,           1.2,      0.754815, ,           1.2,     0.7514734, ,           1.2,      1.221474, ,           1.2,      1.083419, ,           1.2,     0.9161773, , 
          1.4,      0.840635, ,           1.4,     0.7946383, ,           1.4,     0.7715633, ,           1.4,     0.7600345, ,           1.4,     0.7518056, ,           1.4,      0.748625, ,           1.4,      1.225003, ,           1.4,      1.086154, ,           1.4,     0.9175583, , 
          1.6,     0.8394607, ,           1.6,     0.7922587, ,           1.6,     0.7690043, ,           1.6,     0.7575158, ,           1.6,     0.7493106, ,           1.6,     0.7460453, ,           1.6,      1.229469, ,           1.6,      1.089963, ,           1.6,     0.9200499, , 
          1.8,     0.8388433, ,           1.8,     0.7902366, ,           1.8,     0.7667731, ,           1.8,      0.755312, ,           1.8,     0.7471305, ,           1.8,     0.7438498, ,           1.8,      1.234875, ,           1.8,      1.094818, ,           1.8,     0.9236123, , 
            2,     0.8388375, ,             2,     0.7885537, ,             2,     0.7648223, ,             2,     0.7533605, ,             2,     0.7451996, ,             2,     0.7419309, ,             2,      1.241381, ,             2,      1.100887, ,             2,     0.9283875, , 
          2.2,     0.8395259, ,           2.2,     0.7872038, ,           2.2,     0.7631247, ,           2.2,     0.7516228, ,           2.2,     0.7434763, ,           2.2,     0.7402252, ,           2.2,      1.248976, ,           2.2,      1.108111, ,           2.2,     0.9342694, , 
          2.4,     0.8410449, ,           2.4,     0.7861729, ,           2.4,     0.7616681, ,           2.4,     0.7500942, ,           2.4,     0.7419467, ,           2.4,     0.7387086, ,           2.4,      1.257854, ,           2.4,      1.116728, ,           2.4,     0.9414489, , 
          2.6,     0.8435294, ,           2.6,     0.7854683, ,           2.6,     0.7604219, ,           2.6,     0.7487616, ,           2.6,     0.7406122, ,           2.6,     0.7373879, ,           2.6,      1.267976, ,           2.6,      1.126448, ,           2.6,     0.9494671, , 
          2.8,     0.8473058, ,           2.8,     0.7850885, ,           2.8,     0.7593776, ,           2.8,     0.7476175, ,           2.8,     0.7394741, ,           2.8,     0.7362734, ,           2.8,      1.279842, ,           2.8,      1.137989, ,           2.8,      0.959164, , 
            3,     0.8534948, ,             3,     0.7850684, ,             3,     0.7585399, ,             3,     0.7466712, ,             3,     0.7385359, ,             3,     0.7353636, ,             3,      1.295295, ,             3,      1.154774, ,             3,     0.9757014, , 
          3.2,     0.8636516, ,           3.2,     0.7854615, ,           3.2,      0.757917, ,           3.2,      0.745932, ,           3.2,     0.7378126, ,           3.2,     0.7346636, ,           3.2,      1.316428, ,           3.2,      1.180772, ,           3.2,      1.005178, , 
          3.4,     0.8756787, ,           3.4,      0.786325, ,           3.4,      0.757507, ,           3.4,      0.745406, ,           3.4,     0.7372961, ,           3.4,      0.734177, ,           3.4,      1.333627, ,           3.4,      1.196291, ,           3.4,      1.017412, , 
          3.6,     0.8899736, ,           3.6,     0.7877674, ,           3.6,     0.7573311, ,           3.6,     0.7451051, ,           3.6,     0.7370045, ,           3.6,     0.7339136, ,           3.6,      1.351603, ,           3.6,      1.210586, ,           3.6,      1.026265, , 
          3.8,     0.9054409, ,           3.8,     0.7901054, ,           3.8,     0.7574201, ,           3.8,     0.7450374, ,           3.8,     0.7369471, ,           3.8,     0.7338734, ,           3.8,      1.371769, ,           3.8,      1.226073, ,           3.8,       1.03482, , 
            4,     0.9216149, ,             4,     0.7937773, ,             4,     0.7577942, ,             4,     0.7452239, ,             4,     0.7371129, ,             4,     0.7340548, ,             4,      1.393973, ,             4,      1.242958, ,             4,      1.043767, , 
          4.2,     0.9812826, ,           4.2,     0.8006294, ,           4.2,     0.7584926, ,           4.2,     0.7456954, ,           4.2,     0.7375393, ,           4.2,     0.7344853, ,           4.2,      1.419206, ,           4.2,      1.261984, ,           4.2,      1.061135, , 
          4.4,     0.9928233, ,           4.4,     0.8244514, ,           4.4,     0.7595812, ,           4.4,     0.7464656, ,           4.4,     0.7382271, ,           4.4,     0.7351571, ,           4.4,      1.447129, ,           4.4,      1.283181, ,           4.4,      1.070844, , 
, , , , , ,           4.6,     0.7611362, ,           4.6,     0.7475691, ,           4.6,     0.7391935, ,           4.6,     0.7361043, , , , , , , , , , , 

