Alpha,T1-15.8 m/s-VLM2, , 
           -4,       10.8066, , 
         -3.8,      10.96418, , 
         -3.6,      11.11426, , 
         -3.4,      11.25677, , 
         -3.2,      11.39194, , 
           -3,       11.5197, , 
         -2.8,      11.64018, , 
         -2.6,      11.75335, , 
         -2.4,      11.85926, , 
         -2.2,       11.9579, , 
           -2,      12.04921, , 
         -1.8,      12.13298, , 
         -1.6,      12.20935, , 
         -1.4,      12.27787, , 
         -1.2,      12.33869, , 
           -1,      12.39123, , 
         -0.8,      12.43557, , 
         -0.6,      12.47126, , 
         -0.4,      12.49799, , 
         -0.2,      12.51606, , 
            0,      12.52513, , 
          0.2,      12.52601, , 
          0.4,      12.51893, , 
          0.6,      12.50446, , 
          0.8,      12.48338, , 
            1,      12.45619, , 
          1.2,      12.42365, , 
          1.4,      12.38632, , 
          1.6,      12.34453, , 
          1.8,       12.2985, , 
            2,       12.2483, , 
          2.2,      12.19434, , 
          2.4,      12.13637, , 
          2.6,      12.07428, , 
          2.8,      12.00766, , 
            3,      11.93582, , 
          3.2,      11.85766, , 
          3.4,      11.77171, , 
          3.6,      11.67324, , 
          3.8,       11.5556, , 
            4,      11.38931, , 
          4.2,      10.97077, , 

