Alpha,T1-15.8 m/s-VLM2, , 
           -2,      12.24808, , 
         -1.8,      12.18261, , 
         -1.6,      12.12222, , 
         -1.4,      12.06673, , 
         -1.2,      12.01578, , 
           -1,      11.96919, , 
         -0.8,       11.9267, , 
         -0.6,      11.88807, , 
         -0.4,      11.85313, , 
         -0.2,      11.82177, , 
            0,      11.79372, , 
          0.2,      11.76885, , 
          0.4,      11.74705, , 
          0.6,      11.72812, , 
          0.8,      11.71203, , 
            1,      11.69876, , 
          1.2,      11.68811, , 
          1.4,      11.67995, , 
          1.6,      11.67427, , 
          1.8,      11.67094, , 
            2,      11.66988, , 
          2.2,      11.67096, , 
          2.4,      11.67409, , 
          2.6,      11.67921, , 
          2.8,      11.68627, , 
            3,      11.69521, , 
          3.2,      11.70588, , 
          3.4,      11.71822, , 
          3.6,      11.73221, , 
          3.8,      11.74777, , 
            4,      11.76488, , 
          4.2,      11.78343, , 
          4.4,      11.80338, , 
          4.6,      11.82468, , 
          4.8,      11.84726, , 
            5,      11.87111, , 
          5.2,      11.89614, , 
          5.4,      11.92235, , 
          5.6,      11.94966, , 
          5.8,      11.97807, , 
            6,       12.0075, , 
          6.2,      12.03795, , 
          6.4,      12.06932, , 
          6.6,      12.10161, , 
          6.8,       12.1348, , 
            7,      12.16887, , 
          7.2,      12.20381, , 
          7.4,      12.23957, , 
          7.6,      12.27614, , 
          7.8,      12.31349, , 
            8,      12.35156, , 

