Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      10.13737, ,            -4,      10.40752, ,            -4,      10.54634, ,            -4,      10.60895, ,            -4,       10.6488, ,            -4,      10.66357, ,            -4,      7.965007, ,            -4,      8.726011, ,            -4,      9.742563, , 
         -3.8,      10.27134, ,          -3.8,      10.55477, ,          -3.8,      10.70045, ,          -3.8,      10.76619, ,          -3.8,      10.80807, ,          -3.8,      10.82365, ,          -3.8,      8.035603, ,          -3.8,      8.811939, ,          -3.8,       9.85905, , 
         -3.6,      10.39804, ,          -3.6,      10.69471, ,          -3.6,      10.84725, ,          -3.6,       10.9161, ,          -3.6,      10.96017, ,          -3.6,      10.97658, ,          -3.6,      8.099046, ,          -3.6,      8.890492, ,          -3.6,      9.968272, , 
         -3.4,      10.51761, ,          -3.4,      10.82741, ,          -3.4,      10.98692, ,          -3.4,      11.05892, ,          -3.4,       11.1051, ,          -3.4,       11.1224, ,          -3.4,      8.155376, ,          -3.4,      8.961676, ,          -3.4,      10.07024, , 
         -3.2,      10.63009, ,          -3.2,      10.95296, ,          -3.2,      11.11944, ,          -3.2,      11.19463, ,          -3.2,      11.24303, ,          -3.2,      11.26118, ,          -3.2,      8.204724, ,          -3.2,      9.025555, ,          -3.2,      10.16496, , 
           -3,      10.73537, ,            -3,      11.07141, ,            -3,      11.24483, ,            -3,      11.32338, ,            -3,      11.37401, ,            -3,      11.39306, ,            -3,      8.246857, ,            -3,      9.081922, ,            -3,      10.25223, , 
         -2.8,      10.83359, ,          -2.8,      11.18283, ,          -2.8,      11.36334, ,          -2.8,      11.44511, ,          -2.8,       11.4981, ,          -2.8,      11.51809, ,          -2.8,      8.281939, ,          -2.8,      9.130928, ,          -2.8,      10.33212, , 
         -2.6,      10.92456, ,          -2.6,      11.28732, ,          -2.6,      11.47508, ,          -2.6,      11.56017, ,          -2.6,      11.61547, ,          -2.6,      11.63637, ,          -2.6,      8.309872, ,          -2.6,      9.172408, ,          -2.6,      10.40448, , 
         -2.4,      11.00832, ,          -2.4,      11.38486, ,          -2.4,      11.58008, ,          -2.4,      11.66867, ,          -2.4,      11.72633, ,          -2.4,      11.74819, ,          -2.4,      8.331033, ,          -2.4,      9.206688, ,          -2.4,      10.46936, , 
         -2.2,      11.08494, ,          -2.2,      11.47564, ,          -2.2,      11.67847, ,          -2.2,      11.77052, ,          -2.2,      11.83069, ,          -2.2,      11.85355, ,          -2.2,      8.345418, ,          -2.2,      9.233848, ,          -2.2,      10.52675, , 
           -2,      11.15422, ,            -2,      11.55958, ,            -2,      11.77036, ,            -2,      11.86605, ,            -2,      11.92877, ,            -2,      11.95271, ,            -2,      8.353321, ,            -2,      9.254034, ,            -2,      10.57665, , 
         -1.8,      11.21633, ,          -1.8,      11.63665, ,          -1.8,      11.85606, ,          -1.8,      11.95556, ,          -1.8,      12.02087, ,          -1.8,      12.04942, ,          -1.8,      8.355024, ,          -1.8,      9.267592, ,          -1.8,      10.61919, , 
         -1.6,      11.27106, ,          -1.6,      11.70681, ,          -1.6,       11.9354, ,          -1.6,       12.0393, ,          -1.6,      12.10892, ,          -1.6,      12.14585, ,          -1.6,      8.350375, ,          -1.6,      9.274331, ,          -1.6,      10.65424, , 
         -1.4,      11.31843, ,          -1.4,       11.7701, ,          -1.4,      12.00861, ,          -1.4,      12.11712, ,          -1.4,      12.19474, ,          -1.4,      12.23744, ,          -1.4,      8.339882, ,          -1.4,      9.274635, ,          -1.4,      10.68188, , 
         -1.2,       11.3584, ,          -1.2,      11.82618, ,          -1.2,      12.07549, ,          -1.2,      12.19011, ,          -1.2,      12.27821, ,          -1.2,      12.32469, ,          -1.2,      8.323961, ,          -1.2,      9.268844, ,          -1.2,      10.70207, , 
           -1,      11.39116, ,            -1,      11.87538, ,            -1,      12.13636, ,            -1,       12.2583, ,            -1,      12.35729, ,            -1,      12.40829, ,            -1,      8.305239, ,            -1,      9.259079, ,            -1,      10.71508, , 
         -0.8,      11.41655, ,          -0.8,      11.91704, ,          -0.8,      12.19102, ,          -0.8,      12.32202, ,          -0.8,      12.43259, ,          -0.8,      12.48694, ,          -0.8,      8.279383, ,          -0.8,      9.241892, ,          -0.8,      10.72083, , 
         -0.6,      11.43474, ,          -0.6,       11.9514, ,          -0.6,      12.23855, ,          -0.6,      12.38032, ,          -0.6,      12.50044, ,          -0.6,      12.55804, ,          -0.6,      8.248784, ,          -0.6,      9.219238, ,          -0.6,      10.71965, , 
         -0.4,      11.44547, ,          -0.4,      11.97804, ,          -0.4,      12.27846, ,          -0.4,      12.43153, ,          -0.4,      12.55883, ,          -0.4,      12.61834, ,          -0.4,      8.213065, ,          -0.4,      9.190718, ,          -0.4,      10.71114, , 
         -0.2,      11.44908, ,          -0.2,      11.99686, ,          -0.2,      12.30919, ,          -0.2,      12.47148, ,          -0.2,      12.60551, ,          -0.2,       12.6664, ,          -0.2,      8.173314, ,          -0.2,       9.15725, ,          -0.2,       10.6958, , 
            0,      11.44579, ,             0,      12.00786, ,             0,      12.33064, ,             0,      12.50084, ,             0,      12.63773, ,             0,      12.69884, ,             0,       8.12941, ,             0,       9.11859, ,             0,      10.67346, , 
          0.2,      11.43556, ,           0.2,      12.01102, ,           0.2,      12.34224, ,           0.2,      12.51815, ,           0.2,      12.65678, ,           0.2,      12.71696, ,           0.2,      8.081636, ,           0.2,      9.074704, ,           0.2,      10.64383, , 
          0.4,      11.41871, ,           0.4,      12.00693, ,           0.4,      12.34459, ,           0.4,      12.52264, ,           0.4,      12.66097, ,           0.4,      12.71999, ,           0.4,      8.030829, ,           0.4,       9.02607, ,           0.4,      10.60708, , 
          0.6,      11.39535, ,           0.6,      11.99577, ,           0.6,      12.33851, ,           0.6,      12.51981, ,           0.6,      12.65717, ,           0.6,      12.71554, ,           0.6,       7.97485, ,           0.6,      8.971781, ,           0.6,      10.56263, , 
          0.8,      11.36581, ,           0.8,      11.97813, ,           0.8,      12.32497, ,           0.8,      12.50875, ,           0.8,      12.64648, ,           0.8,      12.70441, ,           0.8,      7.915634, ,           0.8,      8.912632, ,           0.8,      10.51023, , 
