Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.954936, , 
         -1.8,      1.929887, , 
         -1.6,      1.906368, , 
         -1.4,      1.884279, , 
         -1.2,       1.86355, , 
           -1,      1.844085, , 
         -0.8,      1.825817, , 
         -0.6,      1.808665, , 
         -0.4,      1.792578, , 
         -0.2,       1.77749, , 
            0,      1.763352, , 
          0.2,      1.750101, , 
          0.4,      1.737713, , 
          0.6,      1.726162, , 
          0.8,      1.715372, , 
            1,      1.705303, , 
          1.2,      1.695958, , 
          1.4,       1.68733, , 
          1.6,      1.679355, , 
          1.8,      1.672005, , 
            2,      1.665267, , 
          2.2,      1.659135, , 
          2.4,       1.65361, , 
          2.6,       1.64869, , 
          2.8,      1.644331, , 
            3,      1.640495, , 
          3.2,      1.637167, , 
          3.4,      1.634336, , 
          3.6,      1.631981, , 
          3.8,      1.630069, , 
            4,      1.628586, , 
          4.2,      1.627492, , 
          4.4,      1.626785, , 
          4.6,      1.626433, , 
          4.8,      1.626441, , 
            5,      1.626788, , 
          5.2,      1.627481, , 
          5.4,      1.628544, , 
          5.6,      1.629934, , 
          5.8,      1.631712, , 
            6,      1.633875, , 
          6.2,      1.636521, , 
          6.4,      1.639662, , 
          6.6,      1.643398, , 
          6.8,      1.648039, , 
            7,      1.653749, , 
          7.2,      1.661679, , 
          7.4,      1.674399, , 
          7.6,      1.711593, , 

