Alpha,T1-15.8 m/s-VLM2, , 
           -4,      1.038262, , 
         -3.8,      1.013256, , 
         -3.6,     0.9899243, , 
         -3.4,     0.9681448, , 
         -3.2,     0.9477838, , 
           -3,     0.9287457, , 
         -2.8,     0.9109307, , 
         -2.6,     0.8942589, , 
         -2.4,     0.8786535, , 
         -2.2,     0.8640497, , 
           -2,     0.8503929, , 
         -1.8,     0.8376419, , 
         -1.6,     0.8257397, , 
         -1.4,     0.8146707, , 
         -1.2,     0.8043835, , 
           -1,     0.7948794, , 
         -0.8,     0.7861183, , 
         -0.6,     0.7780977, , 
         -0.4,     0.7708081, , 
         -0.2,      0.764207, , 
            0,     0.7582922, , 
          0.2,      0.752998, , 
          0.4,     0.7482951, , 
          0.6,     0.7441376, , 
          0.8,     0.7404697, , 
            1,     0.7372559, , 
          1.2,     0.7344451, , 
          1.4,      0.732001, , 
          1.6,     0.7299009, , 
          1.8,     0.7281301, , 
            2,     0.7266839, , 
          2.2,      0.725537, , 
          2.4,     0.7247051, , 
          2.6,     0.7241953, , 
          2.8,     0.7240346, , 
            3,     0.7242684, , 
          3.2,     0.7249687, , 
          3.4,     0.7262345, , 
          3.6,     0.7283738, , 
          3.8,     0.7318344, , 
            4,     0.7385797, , 
          4.2,     0.7627395, , 

