Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-23.8 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      9.763559, ,            -4,      9.932515, ,            -4,      9.192419, , 
         -3.8,      9.895363, ,          -3.8,      10.07239, ,          -3.8,      9.298074, , 
         -3.6,      10.02031, ,          -3.6,       10.2055, ,          -3.6,       9.39717, , 
         -3.4,      10.13854, ,          -3.4,      10.33191, ,          -3.4,      9.489668, , 
         -3.2,      10.25002, ,          -3.2,       10.4516, ,          -3.2,      9.575616, , 
           -3,      10.35491, ,            -3,      10.56473, ,            -3,      9.654975, , 
         -2.8,      10.45328, ,          -2.8,      10.67138, ,          -2.8,      9.727777, , 
         -2.6,      10.54519, ,          -2.6,      10.77157, ,          -2.6,      9.793947, , 
         -2.4,      10.63082, ,          -2.4,      10.86554, ,          -2.4,      9.853546, , 
         -2.2,      10.71024, ,          -2.2,      10.95358, ,          -2.2,       9.90662, , 
           -2,       10.7835, ,            -2,      11.03558, ,            -2,      9.953172, , 
         -1.8,      10.85076, ,          -1.8,      11.11167, ,          -1.8,      9.993245, , 
         -1.6,      10.91194, ,          -1.6,      11.18222, ,          -1.6,      10.02687, , 
         -1.4,      10.96711, ,          -1.4,      11.24758, ,          -1.4,      10.05424, , 
         -1.2,      11.01637, ,          -1.2,      11.30751, ,          -1.2,      10.07516, , 
           -1,       11.0597, ,            -1,      11.36267, ,            -1,      10.08988, , 
         -0.8,      11.09691, ,          -0.8,       11.4133, ,          -0.8,      10.09831, , 
         -0.6,      11.12825, ,          -0.6,      11.45966, ,          -0.6,      10.10071, , 
         -0.4,       11.1534, ,          -0.4,      11.50179, ,          -0.4,      10.09707, , 
         -0.2,      11.17241, ,          -0.2,      11.53891, ,          -0.2,      10.08756, , 
            0,      11.18517, ,             0,      11.57044, ,             0,      10.07206, , 
          0.2,      11.19159, ,           0.2,      11.59261, ,           0.2,      10.05085, , 
          0.4,      11.19178, ,           0.4,      11.60615, ,           0.4,      10.02363, , 
          0.6,      11.18561, ,           0.6,      11.61088, ,           0.6,      9.990391, , 
          0.8,      11.17355, ,           0.8,      11.60692, ,           0.8,      9.951034, , 
            1,      11.15599, ,             1,      11.59514, ,             1,      9.905295, , 
          1.2,      11.13333, ,           1.2,      11.57716, ,           1.2,      9.852908, , 
          1.4,      11.10575, ,           1.4,      11.55359, ,           1.4,      9.793064, , 
          1.6,      11.07374, ,           1.6,      11.52503, ,           1.6,      9.724959, , 
          1.8,      11.03784, ,           1.8,       11.4924, ,           1.8,       9.64832, , 
            2,      10.99831, ,             2,      11.45528, ,             2,      9.563148, , 
          2.2,      10.95538, ,           2.2,      11.41479, ,           2.2,      9.468819, , 
          2.4,       10.9093, ,           2.4,      11.37162, ,           2.4,      9.365573, , 
          2.6,      10.86023, ,           2.6,      11.32642, ,           2.6,       9.25527, , 
          2.8,      10.80822, ,           2.8,      11.27928, ,           2.8,      9.135576, , 
            3,       10.7531, ,             3,      11.23041, ,             3,      9.012147, , 
          3.2,      10.69519, ,           3.2,      11.18011, ,           3.2,      8.875844, , 
          3.4,      10.63405, ,           3.4,      11.12826, ,           3.4,      8.686689, , 
          3.6,      10.56892, ,           3.6,      11.07477, ,           3.6,      8.404221, , 
          3.8,      10.49949, ,           3.8,      11.01952, ,           3.8,       8.26559, , 
            4,      10.42449, ,             4,      10.96256, ,             4,      8.156443, , 
          4.2,      10.34076, ,           4.2,       10.9036, ,           4.2,      8.052192, , 
          4.4,      10.24459, ,           4.4,      10.84259, ,           4.4,      7.949176, , 
          4.6,       10.1182, ,           4.6,      10.77907, ,           4.6,      7.795667, , 
          4.8,      9.853371, ,           4.8,      10.71285, ,           4.8,      7.686944, , 
, , ,             5,      10.64384, , , , , 

