Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       5.40351, ,            -2,      5.453117, ,            -2,       5.48383, ,            -2,      5.503336, ,            -2,      5.514929, ,            -2,      5.525476, ,            -2,       4.76512, ,            -2,      5.026004, ,            -2,      5.327992, , 
         -1.8,      5.430266, ,          -1.8,      5.481937, ,          -1.8,      5.513352, ,          -1.8,      5.533051, ,          -1.8,       5.54623, ,          -1.8,      5.553227, ,          -1.8,      4.784418, ,          -1.8,      5.046321, ,          -1.8,      5.351372, , 
         -1.6,      5.454864, ,          -1.6,      5.508527, ,          -1.6,      5.540821, ,          -1.6,      5.559976, ,          -1.6,      5.573966, ,          -1.6,        5.5805, ,          -1.6,      4.801955, ,          -1.6,      5.064735, ,          -1.6,      5.372699, , 
         -1.4,      5.477378, ,          -1.4,      5.533008, ,          -1.4,      5.566161, ,          -1.4,      5.584436, ,          -1.4,      5.598584, ,          -1.4,      5.605718, ,          -1.4,      4.817713, ,          -1.4,      5.081315, ,          -1.4,      5.392085, , 
         -1.2,      5.497836, ,          -1.2,      5.555366, ,          -1.2,      5.589248, ,          -1.2,      5.607174, ,          -1.2,      5.621885, ,          -1.2,      5.629783, ,          -1.2,      4.831707, ,          -1.2,      5.096056, ,          -1.2,      5.409527, , 
           -1,      5.516343, ,            -1,      5.575722, ,            -1,      5.610304, ,            -1,      5.628141, ,            -1,      5.643303, ,            -1,      5.651389, ,            -1,      4.843989, ,            -1,      5.109039, ,            -1,       5.42512, , 
         -0.8,      5.532938, ,          -0.8,      5.594101, ,          -0.8,      5.629386, ,          -0.8,      5.647184, ,          -0.8,      5.662572, ,          -0.8,      5.670905, ,          -0.8,       4.85458, ,          -0.8,      5.120296, ,          -0.8,      5.438911, , 
         -0.6,      5.547682, ,          -0.6,      5.610611, ,          -0.6,      5.646538, ,          -0.6,      5.664177, ,          -0.6,      5.679395, ,          -0.6,      5.688243, ,          -0.6,      4.863554, ,          -0.6,      5.129888, ,          -0.6,      5.450967, , 
         -0.4,      5.560628, ,          -0.4,      5.625263, ,          -0.4,      5.661819, ,          -0.4,      5.680299, ,          -0.4,      5.693755, ,          -0.4,       5.70386, ,          -0.4,      4.870966, ,          -0.4,      5.137872, ,          -0.4,      5.461343, , 
         -0.2,      5.571843, ,          -0.2,      5.638135, ,          -0.2,      5.675294, ,          -0.2,      5.694107, ,          -0.2,      5.706621, ,          -0.2,      5.717115, ,          -0.2,       4.87683, ,          -0.2,      5.144281, ,          -0.2,      5.470087, , 
            0,       5.58138, ,             0,      5.649299, ,             0,      5.687039, ,             0,      5.705967, ,             0,      5.717802, ,             0,       5.72871, ,             0,      4.881203, ,             0,      5.149165, ,             0,       5.47725, , 
          0.2,      5.589297, ,           0.2,      5.658784, ,           0.2,      5.697094, ,           0.2,      5.716503, ,           0.2,      5.728745, ,           0.2,      5.738409, ,           0.2,       4.88414, ,           0.2,      5.152586, ,           0.2,      5.482894, , 
          0.4,      5.595672, ,           0.4,      5.666669, ,           0.4,      5.705542, ,           0.4,      5.725149, ,           0.4,      5.737919, ,           0.4,      5.746846, ,           0.4,      4.885628, ,           0.4,      5.154554, ,           0.4,      5.487081, , 
          0.6,      5.600529, ,           0.6,       5.67301, ,           0.6,      5.712492, ,           0.6,      5.732188, ,           0.6,       5.74523, ,           0.6,      5.753712, ,           0.6,      4.885726, ,           0.6,      5.155132, ,           0.6,      5.489858, , 
          0.8,      5.603942, ,           0.8,      5.677868, ,           0.8,      5.717925, ,           0.8,      5.737744, ,           0.8,      5.750981, ,           0.8,      5.759137, ,           0.8,      4.884521, ,           0.8,      5.154391, ,           0.8,      5.491272, , 
            1,      5.605976, ,             1,      5.681269, ,             1,      5.721902, ,             1,      5.741807, ,             1,      5.755398, ,             1,      5.763813, ,             1,      4.882069, ,             1,      5.152374, ,             1,      5.491353, , 
          1.2,      5.606686, ,           1.2,        5.6833, ,           1.2,      5.724505, ,           1.2,      5.744502, ,           1.2,      5.758096, ,           1.2,      5.766506, ,           1.2,      4.878385, ,           1.2,      5.149118, ,           1.2,      5.490167, , 
          1.4,      5.606127, ,           1.4,      5.684022, ,           1.4,      5.725833, ,           1.4,      5.745898, ,           1.4,      5.759597, ,           1.4,      5.768146, ,           1.4,      4.873511, ,           1.4,      5.144663, ,           1.4,      5.487778, , 
          1.6,      5.604317, ,           1.6,      5.683466, ,           1.6,      5.725855, ,           1.6,      5.746079, ,           1.6,      5.759866, ,           1.6,      5.768158, ,           1.6,      4.867516, ,           1.6,      5.139069, ,           1.6,      5.484198, , 
          1.8,      5.601322, ,           1.8,      5.681693, ,           1.8,       5.72465, ,           1.8,      5.744995, ,           1.8,      5.759005, ,           1.8,      5.767153, ,           1.8,      4.860361, ,           1.8,      5.132325, ,           1.8,      5.479489, , 
            2,      5.597217, ,             2,      5.678755, ,             2,      5.722258, ,             2,      5.742698, ,             2,      5.756955, ,             2,      5.765097, ,             2,      4.852178, ,             2,      5.124535, ,             2,      5.473703, , 
          2.2,      5.592045, ,           2.2,      5.674726, ,           2.2,      5.718768, ,           2.2,      5.739294, ,           2.2,      5.753746, ,           2.2,      5.762009, ,           2.2,      4.842979, ,           2.2,      5.115723, ,           2.2,      5.466881, , 
          2.4,      5.585828, ,           2.4,      5.669637, ,           2.4,      5.714193, ,           2.4,       5.73481, ,           2.4,      5.749708, ,           2.4,      5.757004, ,           2.4,      4.832839, ,           2.4,       5.10595, ,           2.4,      5.459052, , 
          2.6,       5.57863, ,           2.6,       5.66353, ,           2.6,      5.708588, ,           2.6,      5.729361, ,           2.6,      5.744404, ,           2.6,      5.751507, ,           2.6,      4.821767, ,           2.6,      5.095244, ,           2.6,      5.450274, , 
          2.8,      5.570487, ,           2.8,       5.65646, ,           2.8,      5.702007, ,           2.8,      5.722968, ,           2.8,      5.738115, ,           2.8,      5.745071, ,           2.8,      4.809778, ,           2.8,      5.083621, ,           2.8,      5.440585, , 
            3,      5.561426, ,             3,       5.64846, ,             3,      5.694487, ,             3,      5.715676, ,             3,      5.730854, ,             3,      5.737553, ,             3,      4.796935, ,             3,      5.071128, ,             3,      5.430009, , 
          3.2,      5.551509, ,           3.2,      5.639583, ,           3.2,      5.686094, ,           3.2,       5.70747, ,           3.2,      5.722632, ,           3.2,      5.729081, ,           3.2,      4.783316, ,           3.2,      5.057837, ,           3.2,      5.418597, , 
          3.4,      5.540787, ,           3.4,      5.629876, ,           3.4,      5.676855, ,           3.4,      5.698418, ,           3.4,      5.713533, ,           3.4,      5.719934, ,           3.4,      4.768944, ,           3.4,      5.043777, ,           3.4,      5.406381, , 
          3.6,      5.529279, ,           3.6,      5.619377, ,           3.6,      5.666809, ,           3.6,      5.688547, ,           3.6,      5.703599, ,           3.6,      5.709802, ,           3.6,      4.753847, ,           3.6,      5.028986, ,           3.6,      5.393404, , 
          3.8,      5.517025, ,           3.8,      5.608129, ,           3.8,      5.656016, ,           3.8,      5.677905, ,           3.8,       5.69294, ,           3.8,      5.699201, ,           3.8,      4.738071, ,           3.8,      5.013498, ,           3.8,      5.379699, , 
            4,      5.504027, ,             4,      5.596168, ,             4,      5.644513, ,             4,      5.666555, ,             4,      5.681561, ,             4,       5.68792, ,             4,      4.721597, ,             4,      4.997295, ,             4,      5.365267, , 
          4.2,      5.490339, ,           4.2,       5.58353, ,           4.2,      5.632357, ,           4.2,      5.654536, ,           4.2,      5.669517, ,           4.2,      5.675964, ,           4.2,      4.704523, ,           4.2,      4.980477, ,           4.2,      5.350143, , 
          4.4,      5.476002, ,           4.4,      5.570226, ,           4.4,      5.619575, ,           4.4,      5.641913, ,           4.4,      5.657019, ,           4.4,      5.663385, ,           4.4,      4.686937, ,           4.4,      4.963104, ,           4.4,      5.334359, , 
          4.6,      5.461053, ,           4.6,      5.556283, ,           4.6,      5.606189, ,           4.6,      5.628725, ,           4.6,      5.643838, ,           4.6,       5.65022, ,           4.6,       4.66885, ,           4.6,      4.945191, ,           4.6,      5.317953, , 
          4.8,      5.445544, ,           4.8,      5.541756, ,           4.8,      5.592152, ,           4.8,      5.614932, ,           4.8,      5.630111, ,           4.8,      5.636535, ,           4.8,      4.650776, ,           4.8,      4.927113, ,           4.8,      5.300955, , 
            5,      5.429477, ,             5,      5.526672, ,             5,       5.57758, ,             5,      5.600558, ,             5,      5.615815, ,             5,      5.622326, ,             5,      4.632246, ,             5,      4.908532, ,             5,      5.283383, , 
          5.2,      5.412856, ,           5.2,      5.511069, ,           5.2,      5.562533, ,           5.2,      5.585754, ,           5.2,      5.601139, ,           5.2,      5.608414, ,           5.2,      4.612872, ,           5.2,      4.889192, ,           5.2,      5.265258, , 
          5.4,      5.395712, ,           5.4,      5.494985, ,           5.4,      5.547039, ,           5.4,      5.570558, ,           5.4,      5.586144, ,           5.4,      5.594129, ,           5.4,      4.593036, ,           5.4,      4.869364, ,           5.4,      5.246588, , 
          5.6,      5.378062, ,           5.6,      5.478443, ,           5.6,      5.531116, ,           5.6,      5.554992, ,           5.6,      5.571256, ,           5.6,      5.579483, ,           5.6,      4.572923, ,           5.6,       4.84919, ,           5.6,      5.227416, , 
          5.8,      5.359936, ,           5.8,      5.461441, ,           5.8,      5.514788, ,           5.8,      5.539081, ,           5.8,      5.556194, ,           5.8,       5.56459, ,           5.8,      4.552349, ,           5.8,      4.828534, ,           5.8,       5.20772, , 
            6,      5.341367, ,             6,      5.443975, ,             6,      5.498031, ,             6,      5.522812, ,             6,      5.540774, ,             6,      5.549298, ,             6,      4.531505, ,             6,      4.807536, ,             6,      5.187535, , 
          6.2,       5.32237, ,           6.2,      5.426064, ,           6.2,       5.48079, ,           6.2,      5.506136, ,           6.2,      5.524968, ,           6.2,       5.53369, ,           6.2,      4.510417, ,           6.2,      4.786238, ,           6.2,      5.166916, , 
