Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-23.8 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      5.847938, ,            -4,      5.749134, ,            -4,      6.208524, , 
         -3.8,      5.770574, ,          -3.8,      5.669822, ,          -3.8,      6.138518, , 
         -3.6,      5.699095, ,          -3.6,      5.596339, ,          -3.6,      6.074271, , 
         -3.4,      5.633064, ,          -3.4,      5.528296, ,          -3.4,      6.015501, , 
         -3.2,      5.572187, ,          -3.2,      5.465374, ,          -3.2,      5.961898, , 
           -3,      5.516093, ,            -3,      5.407199, ,            -3,      5.913242, , 
         -2.8,      5.464499, ,          -2.8,      5.353473, ,          -2.8,      5.869298, , 
         -2.6,      5.417157, ,          -2.6,      5.303965, ,          -2.6,      5.829918, , 
         -2.4,       5.37378, ,          -2.4,      5.258351, ,          -2.4,      5.794897, , 
         -2.2,      5.334161, ,          -2.2,      5.216323, ,          -2.2,      5.764061, , 
           -2,      5.298127, ,            -2,      5.177773, ,            -2,      5.737282, , 
         -1.8,      5.265473, ,          -1.8,      5.142507, ,          -1.8,      5.714428, , 
         -1.6,      5.236116, ,          -1.6,      5.110234, ,          -1.6,      5.695391, , 
         -1.4,      5.209921, ,          -1.4,      5.080696, ,          -1.4,      5.679988, , 
         -1.2,      5.186752, ,          -1.2,      5.053907, ,          -1.2,       5.66827, , 
           -1,      5.166542, ,            -1,      5.029498, ,            -1,      5.660054, , 
         -0.8,      5.149311, ,          -0.8,      5.007303, ,          -0.8,      5.655361, , 
         -0.6,      5.134888, ,          -0.6,      4.987146, ,          -0.6,      5.654028, , 
         -0.4,      5.123369, ,          -0.4,      4.968971, ,          -0.4,      5.656049, , 
         -0.2,        5.1147, ,          -0.2,      4.953065, ,          -0.2,      5.661349, , 
            0,      5.108893, ,             0,      4.939635, ,             0,      5.670002, , 
          0.2,      5.105981, ,           0.2,      4.930235, ,           0.2,      5.681892, , 
          0.4,      5.105895, ,           0.4,      4.924512, ,           0.4,      5.697222, , 
          0.6,      5.108692, ,           0.6,      4.922518, ,           0.6,      5.716049, , 
          0.8,      5.114179, ,           0.8,      4.924186, ,           0.8,      5.738506, , 
            1,      5.122187, ,             1,      4.929165, ,             1,      5.764826, , 
          1.2,      5.132557, ,           1.2,      4.936782, ,           1.2,       5.79527, , 
          1.4,      5.145234, ,           1.4,      4.946805, ,           1.4,       5.83044, , 
          1.6,      5.160025, ,           1.6,      4.959002, ,           1.6,      5.870987, , 
          1.8,      5.176718, ,           1.8,      4.973011, ,           1.8,      5.917292, , 
            2,      5.195222, ,             2,      4.989045, ,             2,      5.969614, , 
          2.2,       5.21547, ,           2.2,      5.006651, ,           2.2,      6.028648, , 
          2.4,      5.237376, ,           2.4,      5.025561, ,           2.4,      6.094611, , 
          2.6,       5.26091, ,           2.6,      5.045514, ,           2.6,      6.166689, , 
          2.8,      5.286081, ,           2.8,      5.066491, ,           2.8,       6.24685, , 
            3,      5.313022, ,             3,      5.088421, ,             3,      6.331716, , 
          3.2,      5.341623, ,           3.2,      5.111194, ,           3.2,      6.428141, , 
          3.4,      5.372154, ,           3.4,       5.13488, ,           3.4,      6.566906, , 
          3.6,      5.405064, ,           3.6,      5.159551, ,           3.6,      6.785597, , 
          3.8,      5.440593, ,           3.8,      5.185278, ,           3.8,      6.898317, , 
            4,      5.479498, ,             4,      5.212072, ,             4,      6.989721, , 
          4.2,      5.523594, ,           4.2,      5.240097, ,           4.2,      7.079304, , 
          4.4,      5.575121, ,           4.4,      5.269417, ,           4.4,      7.170099, , 
          4.6,      5.644317, ,           4.6,      5.300293, ,           4.6,      7.309777, , 
          4.8,      5.794999, ,           4.8,      5.332871, ,           4.8,      7.412023, , 
, , ,             5,      5.367246, , , , , 

