Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.576417, ,            -1,      7.359193, ,            -1,      5.164197, , 
         -0.8,      7.191344, ,          -0.8,       8.03312, ,          -0.8,      5.665289, , 
         -0.6,      7.773105, ,          -0.6,      8.666696, ,          -0.6,      6.144536, , 
         -0.4,      8.320473, ,          -0.4,      9.258793, ,          -0.4,       6.60092, , 
         -0.2,      8.832376, ,          -0.2,      9.808584, ,          -0.2,      7.033401, , 
            0,      9.308292, ,             0,      10.31595, ,             0,      7.441032, , 
          0.2,      9.747472, ,           0.2,      10.77014, ,           0.2,      7.822979, , 
          0.4,      10.11517, ,           0.4,      11.09852, ,           0.4,      8.175879, , 
          0.6,      10.38558, ,           0.6,      11.32404, ,           0.6,      8.479236, , 
          0.8,      10.56035, ,           0.8,        11.479, ,           0.8,      8.721804, , 
            1,      10.67601, ,             1,      11.55607, ,             1,      8.913006, , 
          1.2,       10.7251, ,           1.2,      11.55968, ,           1.2,      9.060022, , 
          1.4,      10.72209, ,           1.4,      11.51068, ,           1.4,      9.165515, , 
          1.6,      10.68524, ,           1.6,      11.39684, ,           1.6,      9.232283, , 
          1.8,      10.64328, ,           1.8,      11.21088, ,           1.8,      9.264785, , 
            2,      10.56611, ,             2,      11.16454, ,             2,      9.269932, , 
          2.2,      10.41207, ,           2.2,      11.06836, ,           2.2,      9.255237, , 
          2.4,      10.35449, ,           2.4,      10.92193, ,           2.4,      9.225348, , 
          2.6,      10.24949, ,           2.6,      10.76503, ,           2.6,      9.181249, , 
          2.8,      10.12159, ,           2.8,      10.62058, ,           2.8,      9.125095, , 
            3,      9.999618, ,             3,      10.45837, ,             3,      9.058863, , 
          3.2,       9.86925, ,           3.2,       10.3086, ,           3.2,      8.984096, , 
          3.4,      9.732682, ,           3.4,      10.13354, ,           3.4,      8.902499, , 
          3.6,      9.597028, ,           3.6,      9.976106, ,           3.6,      8.814984, , 
          3.8,       9.46257, ,           3.8,      9.818787, ,           3.8,      8.722532, , 
            4,      9.312037, ,             4,      9.652144, ,             4,      8.625797, , 
          4.2,      9.168381, ,           4.2,      9.482646, ,           4.2,      8.525227, , 
          4.4,      9.032647, ,           4.4,      9.319242, ,           4.4,      8.421485, , 
          4.6,      8.887288, ,           4.6,       9.15404, ,           4.6,      8.315015, , 
          4.8,      8.739579, ,           4.8,      8.987522, ,           4.8,      8.206137, , 
            5,       8.59253, ,             5,      8.834618, ,             5,       8.09526, , 
          5.2,      8.453075, ,           5.2,      8.673555, ,           5.2,      7.982945, , 
          5.4,      8.308798, ,           5.4,      8.516378, ,           5.4,      7.869533, , 
          5.6,      8.165445, ,           5.6,      8.375991, ,           5.6,      7.755322, , 
          5.8,      8.029015, ,           5.8,      8.233673, ,           5.8,      7.640764, , 
            6,      7.890898, ,             6,      7.971346, ,             6,      7.525918, , 
          6.2,      7.753517, ,           6.2,      7.735682, ,           6.2,      7.411006, , 
          6.4,      7.617017, ,           6.4,      7.633349, ,           6.4,      7.295987, , 
          6.6,      7.481708, ,           6.6,      7.528753, ,           6.6,      7.181135, , 
          6.8,      7.351908, ,           6.8,      7.399879, ,           6.8,      7.066673, , 
            7,      7.223983, ,             7,      7.287953, ,             7,      6.952488, , 
          7.2,      7.095923, ,           7.2,       7.14963, ,           7.2,      6.838558, , 
          7.4,      6.969601, ,           7.4,       7.04378, ,           7.4,      6.724834, , 
          7.6,      6.845966, ,           7.6,      6.907375, ,           7.6,      6.611306, , 
          7.8,      6.725089, ,           7.8,      6.725074, ,           7.8,      6.497738, , 
            8,      6.604088, ,             8,      6.594662, ,             8,      6.383961, , 
          8.2,      6.468391, ,           8.2,      6.473963, ,           8.2,      6.269689, , 
          8.4,      6.332942, ,           8.4,      6.262588, ,           8.4,      6.154382, , 
          8.6,      6.211176, ,           8.6,      6.105083, ,           8.6,      6.037384, , 
          8.8,      6.091043, ,           8.8,      5.991835, ,           8.8,       5.91791, , 
            9,      5.971633, ,             9,      5.887424, , , , , 

