Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1151659, ,            -1,     0.1151659, ,            -1,     0.1151659, ,            -1,     0.1151659, ,            -1,     0.1151659, , 
         -0.8,     0.1282498, ,          -0.8,     0.1282498, ,          -0.8,     0.1282498, ,          -0.8,     0.1282498, ,          -0.8,     0.1282498, , 
         -0.6,     0.1413309, ,          -0.6,     0.1413309, ,          -0.6,     0.1413309, ,          -0.6,     0.1413309, ,          -0.6,     0.1413309, , 
         -0.4,     0.1544089, ,          -0.4,     0.1544089, ,          -0.4,     0.1544089, ,          -0.4,     0.1544089, ,          -0.4,     0.1544089, , 
         -0.2,     0.1674832, ,          -0.2,     0.1674832, ,          -0.2,     0.1674832, ,          -0.2,     0.1674832, ,          -0.2,     0.1674832, , 
            0,     0.1805535, ,             0,     0.1805535, ,             0,     0.1805535, ,             0,     0.1805535, ,             0,     0.1805535, , 
          0.2,     0.1936195, ,           0.2,     0.1936195, ,           0.2,     0.1936195, ,           0.2,     0.1936195, ,           0.2,     0.1936195, , 
          0.4,     0.2066807, ,           0.4,     0.2066807, ,           0.4,     0.2066807, ,           0.4,     0.2066807, ,           0.4,     0.2066807, , 
          0.6,     0.2197366, ,           0.6,     0.2197366, ,           0.6,     0.2197366, ,           0.6,     0.2197366, ,           0.6,     0.2197366, , 
          0.8,     0.2327871, ,           0.8,     0.2327871, ,           0.8,     0.2327871, ,           0.8,     0.2327871, ,           0.8,     0.2327871, , 
            1,     0.2458315, ,             1,     0.2458315, ,             1,     0.2458315, ,             1,     0.2458315, ,             1,     0.2458315, , 
          1.2,     0.2588696, ,           1.2,     0.2588696, ,           1.2,     0.2588696, ,           1.2,     0.2588696, ,           1.2,     0.2588696, , 
          1.4,     0.2719009, ,           1.4,     0.2719009, ,           1.4,     0.2719009, ,           1.4,     0.2719009, ,           1.4,     0.2719009, , 
          1.6,      0.284925, ,           1.6,      0.284925, ,           1.6,      0.284925, ,           1.6,      0.284925, ,           1.6,      0.284925, , 
          1.8,     0.2979416, ,           1.8,     0.2979416, ,           1.8,     0.2979416, ,           1.8,     0.2979416, ,           1.8,     0.2979416, , 
            2,     0.3109503, ,             2,     0.3109503, ,             2,     0.3109503, ,             2,     0.3109503, ,             2,     0.3109503, , 
          2.2,     0.3239506, ,           2.2,     0.3239506, ,           2.2,     0.3239506, ,           2.2,     0.3239506, ,           2.2,     0.3239506, , 
          2.4,     0.3369422, ,           2.4,     0.3369422, ,           2.4,     0.3369422, ,           2.4,     0.3369422, ,           2.4,     0.3369422, , 
          2.6,     0.3499246, ,           2.6,     0.3499246, ,           2.6,     0.3499246, ,           2.6,     0.3499246, ,           2.6,     0.3499246, , 
          2.8,     0.3628976, ,           2.8,     0.3628976, ,           2.8,     0.3628976, ,           2.8,     0.3628976, ,           2.8,     0.3628976, , 
            3,     0.3758607, ,             3,     0.3758607, ,             3,     0.3758607, ,             3,     0.3758607, ,             3,     0.3758607, , 
          3.2,     0.3888135, ,           3.2,     0.3888135, ,           3.2,     0.3888135, ,           3.2,     0.3888135, ,           3.2,     0.3888135, , 
          3.4,     0.4017556, ,           3.4,     0.4017556, ,           3.4,     0.4017556, ,           3.4,     0.4017556, ,           3.4,     0.4017556, , 
          3.6,     0.4146866, ,           3.6,     0.4146866, ,           3.6,     0.4146866, ,           3.6,     0.4146866, ,           3.6,     0.4146866, , 
          3.8,     0.4276062, ,           3.8,     0.4276062, ,           3.8,     0.4276062, ,           3.8,     0.4276062, ,           3.8,     0.4276062, , 
            4,      0.440514, ,             4,      0.440514, ,             4,      0.440514, ,             4,      0.440514, ,             4,      0.440514, , 
          4.2,     0.4534095, ,           4.2,     0.4534095, ,           4.2,     0.4534095, ,           4.2,     0.4534095, ,           4.2,     0.4534095, , 
          4.4,     0.4662925, ,           4.4,     0.4662925, ,           4.4,     0.4662925, ,           4.4,     0.4662925, ,           4.4,     0.4662925, , 
          4.6,     0.4791624, ,           4.6,     0.4791624, ,           4.6,     0.4791624, ,           4.6,     0.4791624, ,           4.6,     0.4791624, , 
          4.8,      0.492019, ,           4.8,      0.492019, ,           4.8,      0.492019, ,           4.8,      0.492019, ,           4.8,      0.492019, , 
            5,     0.5048619, ,             5,     0.5048619, ,             5,     0.5048619, ,             5,     0.5048619, ,             5,     0.5048619, , 
          5.2,     0.5176906, ,           5.2,     0.5176906, ,           5.2,     0.5176906, ,           5.2,     0.5176906, ,           5.2,     0.5176906, , 
          5.4,     0.5305048, ,           5.4,     0.5305048, ,           5.4,     0.5305048, ,           5.4,     0.5305048, ,           5.4,     0.5305048, , 
          5.6,     0.5433041, ,           5.6,     0.5433041, ,           5.6,     0.5433041, ,           5.6,     0.5433041, ,           5.6,     0.5433041, , 
          5.8,     0.5560881, ,           5.8,     0.5560881, ,           5.8,     0.5560881, ,           5.8,     0.5560881, ,           5.8,     0.5560881, , 
            6,     0.5688565, ,             6,     0.5688565, ,             6,     0.5688565, ,             6,     0.5688565, ,             6,     0.5688565, , 
          6.2,     0.5816089, ,           6.2,     0.5816089, ,           6.2,     0.5816089, ,           6.2,     0.5816089, ,           6.2,     0.5816089, , 
          6.4,      0.594345, ,           6.4,      0.594345, ,           6.4,      0.594345, ,           6.4,      0.594345, ,           6.4,      0.594345, , 
          6.6,     0.6070642, ,           6.6,     0.6070642, ,           6.6,     0.6070642, , , , ,           6.6,     0.6070642, , 
          6.8,     0.6197663, ,           6.8,     0.6197663, ,           6.8,     0.6197663, , , , , , , , 

