Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5761885, , 
         -0.8,     0.5762561, , 
         -0.6,     0.5762919, , 
         -0.4,     0.5763046, , 
         -0.2,     0.5762999, , 
            0,     0.5762814, , 
          0.2,     0.5762518, , 
          0.4,      0.576213, , 
          0.6,     0.5761663, , 
          0.8,     0.5761128, , 
            1,     0.5760531, , 
          1.2,      0.575988, , 
          1.4,     0.5759178, , 
          1.6,      0.575843, , 
          1.8,     0.5757638, , 
            2,     0.5756804, , 
          2.2,     0.5755932, , 
          2.4,     0.5755022, , 
          2.6,     0.5754076, , 
          2.8,     0.5753095, , 
            3,     0.5752081, , 
          3.2,     0.5751033, , 
          3.4,     0.5749953, , 
          3.6,     0.5748842, , 
          3.8,       0.57477, , 
            4,     0.5746527, , 
          4.2,     0.5745324, , 
          4.4,     0.5744092, , 
          4.6,     0.5742831, , 
          4.8,     0.5741542, , 
            5,     0.5740224, , 
          5.2,     0.5738878, , 
          5.4,     0.5737504, , 
          5.6,     0.5736103, , 
          5.8,     0.5734676, , 
            6,     0.5733221, , 
          6.2,      0.573174, , 
          6.4,     0.5730233, , 
          6.6,     0.5728699, , 
          6.8,      0.572714, , 
            7,     0.5725556, , 
          7.2,     0.5723946, , 
          7.4,     0.5722312, , 
          7.6,     0.5720653, , 
          7.8,     0.5718969, , 
            8,     0.5717261, , 
          8.2,     0.5715529, , 
          8.4,     0.5713773, , 
          8.6,     0.5711994, , 
          8.8,     0.5710192, , 
            9,     0.5708367, , 
          9.2,     0.5706519, , 
          9.4,     0.5704648, , 
          9.6,     0.5702755, , 
          9.8,     0.5700841, , 
           10,     0.5698904, , 
         10.2,     0.5696946, , 
         10.4,     0.5694967, , 

