Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.241906, , 
         -0.8,      10.15033, , 
         -0.6,      11.01197, , 
         -0.4,      11.76363, , 
         -0.2,      12.28269, , 
            0,      12.59109, , 
          0.2,      12.76208, , 
          0.4,      12.80301, , 
          0.6,      12.81353, , 
          0.8,      12.74021, , 
            1,       12.5933, , 
          1.2,       12.5204, , 
          1.4,      12.36121, , 
          1.6,      12.19805, , 
          1.8,        12.026, , 
            2,      11.84307, , 
          2.2,      11.62817, , 
          2.4,      11.41109, , 
          2.6,       11.1994, , 
          2.8,      10.96692, , 
            3,      10.73292, , 
          3.2,      10.49397, , 
          3.4,      10.26325, , 
          3.6,      10.02971, , 
          3.8,      9.792752, , 
            4,      9.554876, , 
          4.2,      9.329275, , 
          4.4,      9.099673, , 
          4.6,      8.871016, , 
          4.8,      8.646748, , 
            5,       8.42663, , 
          5.2,      8.184795, , 
          5.4,      7.914353, , 
          5.6,      7.685177, , 
          5.8,      7.452386, , 

