Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6599321, ,            -1,     0.6599321, ,            -1,     0.6599321, , 
         -0.8,     0.6603242, ,          -0.8,     0.6603242, ,          -0.8,     0.6603242, , 
         -0.6,     0.6606254, ,          -0.6,     0.6606254, ,          -0.6,     0.6606254, , 
         -0.4,     0.6608617, ,          -0.4,     0.6608617, ,          -0.4,     0.6608617, , 
         -0.2,     0.6610502, ,          -0.2,     0.6610502, ,          -0.2,     0.6610502, , 
            0,     0.6612025, ,             0,     0.6612025, ,             0,     0.6612025, , 
          0.2,     0.6613269, ,           0.2,     0.6613269, ,           0.2,     0.6613269, , 
          0.4,     0.6614296, ,           0.4,     0.6614296, ,           0.4,     0.6614296, , 
          0.6,      0.661515, ,           0.6,      0.661515, ,           0.6,      0.661515, , 
          0.8,     0.6615866, ,           0.8,     0.6615866, ,           0.8,     0.6615866, , 
            1,     0.6616469, ,             1,     0.6616469, ,             1,     0.6616469, , 
          1.2,     0.6616981, ,           1.2,     0.6616981, ,           1.2,     0.6616981, , 
          1.4,     0.6617418, ,           1.4,     0.6617418, ,           1.4,     0.6617418, , 
          1.6,     0.6617794, ,           1.6,     0.6617794, ,           1.6,     0.6617794, , 
          1.8,     0.6618119, ,           1.8,     0.6618119, ,           1.8,     0.6618119, , 
            2,     0.6618402, ,             2,     0.6618402, ,             2,     0.6618402, , 
          2.2,     0.6618651, ,           2.2,     0.6618651, ,           2.2,     0.6618651, , 
          2.4,     0.6618871, ,           2.4,     0.6618871, ,           2.4,     0.6618871, , 
          2.6,     0.6619069, ,           2.6,     0.6619069, ,           2.6,     0.6619069, , 
          2.8,     0.6619249, ,           2.8,     0.6619249, ,           2.8,     0.6619249, , 
            3,     0.6619414, ,             3,     0.6619414, ,             3,     0.6619414, , 
          3.2,     0.6619568, ,           3.2,     0.6619568, ,           3.2,     0.6619568, , 
          3.4,     0.6619713, ,           3.4,     0.6619713, ,           3.4,     0.6619713, , 
          3.6,     0.6619853, ,           3.6,     0.6619853, ,           3.6,     0.6619853, , 
          3.8,     0.6619989, ,           3.8,     0.6619989, ,           3.8,     0.6619989, , 
            4,     0.6620123, ,             4,     0.6620123, ,             4,     0.6620123, , 
          4.2,     0.6620258, ,           4.2,     0.6620258, ,           4.2,     0.6620258, , 
          4.4,     0.6620394, ,           4.4,     0.6620394, ,           4.4,     0.6620394, , 
          4.6,     0.6620533, ,           4.6,     0.6620533, ,           4.6,     0.6620533, , 
          4.8,     0.6620676, ,           4.8,     0.6620676, ,           4.8,     0.6620676, , 
            5,     0.6620825, ,             5,     0.6620825, ,             5,     0.6620825, , 
          5.2,      0.662098, ,           5.2,      0.662098, ,           5.2,      0.662098, , 
          5.4,     0.6621142, ,           5.4,     0.6621142, ,           5.4,     0.6621142, , 
          5.6,     0.6621313, ,           5.6,     0.6621313, ,           5.6,     0.6621313, , 
          5.8,     0.6621493, ,           5.8,     0.6621493, ,           5.8,     0.6621493, , 
            6,     0.6621682, ,             6,     0.6621682, , , , , 

