Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      0.129629, ,            -1,      0.129629, ,            -1,      0.129629, , 
         -0.8,     0.1444941, ,          -0.8,     0.1444941, ,          -0.8,     0.1444941, , 
         -0.6,     0.1593563, ,          -0.6,     0.1593563, ,          -0.6,     0.1593563, , 
         -0.4,     0.1742153, ,          -0.4,     0.1742153, ,          -0.4,     0.1742153, , 
         -0.2,     0.1890705, ,          -0.2,     0.1890705, ,          -0.2,     0.1890705, , 
            0,     0.2039217, ,             0,     0.2039217, ,             0,     0.2039217, , 
          0.2,     0.2187684, ,           0.2,     0.2187684, ,           0.2,     0.2187684, , 
          0.4,     0.2336101, ,           0.4,     0.2336101, ,           0.4,     0.2336101, , 
          0.6,     0.2484466, ,           0.6,     0.2484466, ,           0.6,     0.2484466, , 
          0.8,     0.2632773, ,           0.8,     0.2632773, ,           0.8,     0.2632773, , 
            1,      0.278102, ,             1,      0.278102, ,             1,      0.278102, , 
          1.2,     0.2929202, ,           1.2,     0.2929202, ,           1.2,     0.2929202, , 
          1.4,     0.3077315, ,           1.4,     0.3077315, ,           1.4,     0.3077315, , 
          1.6,     0.3225355, ,           1.6,     0.3225355, ,           1.6,     0.3225355, , 
          1.8,     0.3373318, ,           1.8,     0.3373318, ,           1.8,     0.3373318, , 
            2,     0.3521201, ,             2,     0.3521201, ,             2,     0.3521201, , 
          2.2,     0.3668998, ,           2.2,     0.3668998, ,           2.2,     0.3668998, , 
          2.4,     0.3816707, ,           2.4,     0.3816707, ,           2.4,     0.3816707, , 
          2.6,     0.3964323, ,           2.6,     0.3964323, ,           2.6,     0.3964323, , 
          2.8,     0.4111843, ,           2.8,     0.4111843, ,           2.8,     0.4111843, , 
            3,     0.4259262, ,             3,     0.4259262, ,             3,     0.4259262, , 
          3.2,     0.4406576, ,           3.2,     0.4406576, ,           3.2,     0.4406576, , 
          3.4,     0.4553782, ,           3.4,     0.4553782, ,           3.4,     0.4553782, , 
          3.6,     0.4700876, ,           3.6,     0.4700876, ,           3.6,     0.4700876, , 
          3.8,     0.4847853, ,           3.8,     0.4847853, ,           3.8,     0.4847853, , 
            4,     0.4994711, ,             4,     0.4994711, ,             4,     0.4994711, , 
          4.2,     0.5141444, ,           4.2,     0.5141444, ,           4.2,     0.5141444, , 
          4.4,     0.5288049, ,           4.4,     0.5288049, ,           4.4,     0.5288049, , 
          4.6,     0.5434523, ,           4.6,     0.5434523, ,           4.6,     0.5434523, , 
          4.8,     0.5580861, ,           4.8,     0.5580861, ,           4.8,     0.5580861, , 
            5,     0.5727059, ,             5,     0.5727059, ,             5,     0.5727059, , 
          5.2,     0.5873114, ,           5.2,     0.5873114, ,           5.2,     0.5873114, , 
          5.4,     0.6019022, ,           5.4,     0.6019022, ,           5.4,     0.6019022, , 
          5.6,     0.6164779, ,           5.6,     0.6164779, ,           5.6,     0.6164779, , 
          5.8,     0.6310381, ,           5.8,     0.6310381, ,           5.8,     0.6310381, , 
            6,     0.6455825, ,             6,     0.6455825, , , , , 

