Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      0.467594, ,            -1,      0.467594, ,            -1,      0.467594, , 
         -0.8,     0.4806207, ,          -0.8,     0.4806207, ,          -0.8,     0.4806207, , 
         -0.6,      0.493636, ,          -0.6,      0.493636, ,          -0.6,      0.493636, , 
         -0.4,     0.5066395, ,          -0.4,     0.5066395, ,          -0.4,     0.5066395, , 
         -0.2,     0.5196308, ,          -0.2,     0.5196308, ,          -0.2,     0.5196308, , 
            0,     0.5326096, ,             0,     0.5326096, ,             0,     0.5326096, , 
          0.2,     0.5455755, ,           0.2,     0.5455755, ,           0.2,     0.5455755, , 
          0.4,      0.558528, ,           0.4,      0.558528, ,           0.4,      0.558528, , 
          0.6,     0.5714668, ,           0.6,     0.5714668, ,           0.6,     0.5714668, , 
          0.8,     0.5843915, ,           0.8,     0.5843915, ,           0.8,     0.5843915, , 
            1,     0.5973017, ,             1,     0.5973017, ,             1,     0.5973017, , 
          1.2,      0.610197, ,           1.2,      0.610197, ,           1.2,      0.610197, , 
          1.4,      0.623077, ,           1.4,      0.623077, ,           1.4,      0.623077, , 
          1.6,     0.6359414, ,           1.6,     0.6359414, ,           1.6,     0.6359414, , 
          1.8,     0.6487898, ,           1.8,     0.6487898, ,           1.8,     0.6487898, , 
            2,     0.6616218, ,             2,     0.6616218, ,             2,     0.6616218, , 
          2.2,     0.6744369, ,           2.2,     0.6744369, ,           2.2,     0.6744369, , 
          2.4,     0.6872349, ,           2.4,     0.6872349, ,           2.4,     0.6872349, , 
          2.6,     0.7000154, ,           2.6,     0.7000154, ,           2.6,     0.7000154, , 
          2.8,     0.7127779, ,           2.8,     0.7127779, ,           2.8,     0.7127779, , 
            3,     0.7255221, ,             3,     0.7255221, ,             3,     0.7255221, , 
          3.2,     0.7382477, ,           3.2,     0.7382477, ,           3.2,     0.7382477, , 
          3.4,     0.7509542, ,           3.4,     0.7509542, ,           3.4,     0.7509542, , 
          3.6,     0.7636413, ,           3.6,     0.7636413, ,           3.6,     0.7636413, , 
          3.8,     0.7763086, ,           3.8,     0.7763086, ,           3.8,     0.7763086, , 
            4,     0.7889557, ,             4,     0.7889557, ,             4,     0.7889557, , 
          4.2,     0.8015823, ,           4.2,     0.8015823, ,           4.2,     0.8015823, , 
          4.4,     0.8141881, ,           4.4,     0.8141881, ,           4.4,     0.8141881, , 
          4.6,     0.8267726, ,           4.6,     0.8267726, ,           4.6,     0.8267726, , 
          4.8,     0.8393354, ,           4.8,     0.8393354, ,           4.8,     0.8393354, , 
            5,     0.8518763, ,             5,     0.8518763, ,             5,     0.8518763, , 
          5.2,     0.8643949, ,           5.2,     0.8643949, ,           5.2,     0.8643949, , 
          5.4,     0.8768907, ,           5.4,     0.8768907, ,           5.4,     0.8768907, , 
          5.6,     0.8893636, ,           5.6,     0.8893636, ,           5.6,     0.8893636, , 
          5.8,      0.901813, ,           5.8,      0.901813, ,           5.8,      0.901813, , 
            6,     0.9142386, ,             6,     0.9142386, ,             6,     0.9142386, , 
          6.2,     0.9266401, ,           6.2,     0.9266401, ,           6.2,     0.9266401, , 
          6.4,     0.9390172, ,           6.4,     0.9390172, ,           6.4,     0.9390172, , 

