Alpha,T1-15.8 m/s-VLM2, , 
           -2,      25.73476, , 
         -1.8,      18.00947, , 
         -1.6,      13.84235, , 
         -1.4,      11.27326, , 
         -1.2,      9.547742, , 
           -1,      8.318671, , 
         -0.8,      7.405314, , 
         -0.6,      6.713185, , 
         -0.4,      6.208564, , 
         -0.2,      5.870442, , 
            0,      5.664003, , 
          0.2,      5.529054, , 
          0.4,      5.450636, , 
          0.6,      5.419999, , 
          0.8,      5.409049, , 
            1,      5.391845, , 
          1.2,      5.414358, , 
          1.4,      5.417627, , 
          1.6,      5.436531, , 
          1.8,      5.474462, , 
            2,      5.524207, , 
          2.2,      5.577334, , 
          2.4,      5.641345, , 
          2.6,      5.712798, , 
          2.8,      5.791121, , 
            3,      5.875585, , 
          3.2,       5.96625, , 
          3.4,      6.062686, , 
          3.6,      6.163856, , 
          3.8,       6.27002, , 
            4,      6.380574, , 
          4.2,      6.495402, , 
          4.4,      6.614728, , 
          4.6,      6.737915, , 
          4.8,      6.861272, , 
            5,      6.988511, , 
          5.2,      7.220644, , 
          5.4,       7.32928, , 
          5.6,      7.476184, , 
          5.8,      7.661851, , 
            6,       7.81642, , 
          6.2,      7.981784, , 
          6.4,      8.274592, , 
          6.6,      8.404522, , 

