Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.074624, , 
         -1.8,      3.075953, , 
         -1.6,      4.058318, , 
         -1.4,      5.016693, , 
         -1.2,      5.945327, , 
           -1,      6.839148, , 
         -0.8,      7.693986, , 
         -0.6,      8.495722, , 
         -0.4,      9.192359, , 
         -0.2,      9.725869, , 
            0,       10.0828, , 
          0.2,      10.33049, , 
          0.4,      10.48003, , 
          0.6,      10.53963, , 
          0.8,      10.56109, , 
            1,      10.59499, , 
          1.2,      10.55067, , 
          1.4,      10.54427, , 
          1.6,      10.50739, , 
          1.8,      10.43414, , 
            2,      10.33961, , 
          2.2,       10.2405, , 
          2.4,      10.12356, , 
          2.6,      9.996114, , 
          2.8,      9.860013, , 
            3,      9.717295, , 
          3.2,      9.568581, , 
          3.4,      9.415263, , 
          3.6,      9.259557, , 
          3.8,      9.101548, , 
            4,       8.94257, , 
          4.2,      8.783154, , 
          4.4,      8.623333, , 
          4.6,      8.464252, , 
          4.8,      8.310651, , 
            5,       8.15787, , 
          5.2,      7.892943, , 
          5.4,      7.774695, , 
          5.6,      7.620229, , 
          5.8,      7.433432, , 
            6,      7.284652, , 
          6.2,      7.131822, , 
          6.4,      6.876096, , 
          6.6,      6.768291, , 

