Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          0.6,      1.363799, ,           0.6,      1.314748, ,           0.6,      1.276294, ,           0.6,      1.250794, ,           0.6,      1.232215, ,           0.6,      1.224765, ,           0.6,      1.645731, ,           0.6,      1.548285, ,           0.6,      1.422092, , 
          0.8,      1.352912, ,           0.8,      1.303388, ,           0.8,      1.265421, ,           0.8,      1.242374, ,           0.8,      1.224716, ,           0.8,      1.217684, ,           0.8,      1.638524, ,           0.8,      1.539922, ,           0.8,      1.411555, , 
            1,      1.343039, ,             1,      1.293224, ,             1,      1.255616, ,             1,      1.232188, ,             1,      1.216099, ,             1,      1.209369, ,             1,       1.63333, ,             1,      1.533105, ,             1,      1.401956, , 
          1.2,       1.33409, ,           1.2,       1.28411, ,           1.2,      1.246967, ,           1.2,      1.224385, ,           1.2,      1.207991, ,           1.2,      1.201448, ,           1.2,      1.630442, ,           1.2,      1.527988, ,           1.2,      1.393207, , 
          1.4,      1.326033, ,           1.4,      1.275957, ,           1.4,       1.23998, ,           1.4,      1.218752, ,           1.4,      1.202919, ,           1.4,      1.196549, ,           1.4,      1.630386, ,           1.4,      1.524897, ,           1.4,      1.385269, , 
          1.6,      1.318763, ,           1.6,      1.268657, ,           1.6,      1.233032, ,           1.6,      1.212221, ,           1.6,      1.197552, ,           1.6,      1.191561, ,           1.6,       1.63054, ,           1.6,      1.522167, ,           1.6,      1.378093, , 
          1.8,      1.312202, ,           1.8,       1.26212, ,           1.8,      1.226781, ,           1.8,      1.206728, ,           1.8,      1.192364, ,           1.8,      1.186555, ,           1.8,      1.631731, ,           1.8,      1.520264, ,           1.8,      1.371604, , 
            2,      1.306298, ,             2,      1.256285, ,             2,      1.221498, ,             2,      1.201725, ,             2,      1.187748, ,             2,      1.182108, ,             2,      1.633613, ,             2,      1.518961, ,             2,      1.365756, , 
          2.2,      1.300999, ,           2.2,      1.251116, ,           2.2,      1.216763, ,           2.2,      1.197415, ,           2.2,      1.183783, ,           2.2,      1.178335, ,           2.2,      1.635931, ,           2.2,       1.51805, ,           2.2,      1.360515, , 
          2.4,      1.296254, ,           2.4,      1.246527, ,           2.4,      1.212525, ,           2.4,      1.193613, ,           2.4,      1.180391, ,           2.4,      1.175128, ,           2.4,      1.638525, ,           2.4,      1.517436, ,           2.4,      1.355844, , 
          2.6,      1.292029, ,           2.6,      1.242443, ,           2.6,      1.208628, ,           2.6,       1.19029, ,           2.6,      1.177464, ,           2.6,      1.172354, ,           2.6,      1.641405, ,           2.6,      1.517072, ,           2.6,      1.351736, , 
          2.8,      1.288284, ,           2.8,       1.23881, ,           2.8,      1.205337, ,           2.8,      1.187308, ,           2.8,       1.17492, ,           2.8,      1.169986, ,           2.8,      1.644549, ,           2.8,      1.516912, ,           2.8,      1.348137, , 
            3,       1.28499, ,             3,      1.235599, ,             3,      1.202431, ,             3,      1.184896, ,             3,      1.172852, ,             3,      1.168081, ,             3,      1.648012, ,             3,      1.516937, ,             3,      1.345049, , 
          3.2,      1.282125, ,           3.2,      1.232768, ,           3.2,      1.199961, ,           3.2,      1.182757, ,           3.2,      1.171143, ,           3.2,      1.166525, ,           3.2,      1.652335, ,           3.2,      1.517209, ,           3.2,      1.342467, , 
          3.4,      1.279655, ,           3.4,      1.230273, ,           3.4,      1.197887, ,           3.4,      1.181068, ,           3.4,      1.169785, ,           3.4,      1.165424, ,           3.4,       1.65639, ,           3.4,      1.517725, ,           3.4,      1.340364, , 
          3.6,      1.277581, ,           3.6,      1.228115, ,           3.6,      1.196193, ,           3.6,       1.17979, ,           3.6,      1.168774, ,           3.6,      1.164475, ,           3.6,      1.660716, ,           3.6,      1.518532, ,           3.6,       1.33875, , 
          3.8,       1.27586, ,           3.8,      1.226283, ,           3.8,      1.194837, ,           3.8,       1.17887, ,           3.8,       1.16819, ,           3.8,       1.16401, ,           3.8,      1.665179, ,           3.8,      1.519596, ,           3.8,      1.337605, , 
            4,      1.274489, ,             4,      1.224759, ,             4,      1.193825, ,             4,      1.178311, ,             4,      1.167947, ,             4,      1.163895, ,             4,      1.669776, ,             4,      1.520967, ,             4,      1.336967, , 
          4.2,      1.273443, ,           4.2,      1.223529, ,           4.2,      1.193133, ,           4.2,      1.178065, ,           4.2,      1.168006, ,           4.2,      1.164079, ,           4.2,      1.674548, ,           4.2,      1.522694, ,           4.2,      1.336829, , 
          4.4,      1.272734, ,           4.4,      1.222604, ,           4.4,      1.192763, ,           4.4,      1.178134, ,           4.4,      1.168386, ,           4.4,      1.164571, ,           4.4,      1.679483, ,           4.4,      1.524817, ,           4.4,      1.337228, , 
          4.6,      1.272349, ,           4.6,      1.221984, ,           4.6,      1.192709, ,           4.6,      1.178503, ,           4.6,      1.169036, ,           4.6,      1.165358, ,           4.6,      1.684589, ,           4.6,      1.527386, ,           4.6,       1.33825, , 
          4.8,      1.272291, ,           4.8,      1.221643, ,           4.8,      1.192958, ,           4.8,      1.179155, ,           4.8,      1.169981, ,           4.8,      1.166427, ,           4.8,       1.68993, ,           4.8,      1.530501, ,           4.8,      1.340006, , 

