Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      1.045987, ,            -2,     0.9964786, ,            -2,     0.9755779, ,            -2,      1.222911, ,            -2,      1.123821, , 
         -1.8,      1.022528, ,          -1.8,     0.9704313, ,          -1.8,     0.9495098, ,          -1.8,      1.202566, ,          -1.8,       1.10284, , 
         -1.6,      1.000575, ,          -1.6,     0.9459928, ,          -1.6,     0.9250945, ,          -1.6,      1.183935, ,          -1.6,       1.08354, , 
         -1.4,     0.9801939, ,          -1.4,     0.9231213, ,          -1.4,     0.9025506, ,          -1.4,      1.166924, ,          -1.4,      1.065835, , 
         -1.2,     0.9613638, ,          -1.2,     0.9034907, ,          -1.2,     0.8839709, ,          -1.2,       1.15145, ,          -1.2,      1.049588, , 
           -1,     0.9442278, ,            -1,     0.8870197, ,            -1,      0.869206, ,            -1,      1.137404, ,            -1,      1.034717, , 
         -0.8,      0.928856, ,          -0.8,     0.8719753, ,          -0.8,     0.8556275, ,          -0.8,      1.124722, ,          -0.8,      1.021109, , 
         -0.6,     0.9152543, ,          -0.6,      0.861612, ,          -0.6,     0.8462576, ,          -0.6,      1.113402, ,          -0.6,      1.008681, , 
         -0.4,     0.9032126, ,          -0.4,     0.8500704, ,          -0.4,     0.8353691, ,          -0.4,      1.103407, ,          -0.4,     0.9973333, , 
         -0.2,      0.892576, ,          -0.2,     0.8415436, ,          -0.2,     0.8277564, ,          -0.2,      1.094734, ,          -0.2,     0.9869748, , 
            0,     0.8831471, ,             0,     0.8334949, ,             0,     0.8204497, ,             0,      1.087458, ,             0,     0.9775327, , 
          0.2,     0.8747451, ,           0.2,     0.8259537, ,           0.2,     0.8138404, ,           0.2,      1.081727, ,           0.2,     0.9689227, , 
          0.4,     0.8672495, ,           0.4,     0.8201678, ,           0.4,     0.8084618, ,           0.4,      1.078087, ,           0.4,     0.9610723, , 
          0.6,     0.8605342, ,           0.6,     0.8143565, ,           0.6,      0.802717, ,           0.6,       1.07482, ,           0.6,     0.9539473, , 
          0.8,     0.8544698, ,           0.8,     0.8089347, ,           0.8,     0.7977529, ,           0.8,      1.072333, ,           0.8,     0.9474599, , 
            1,     0.8489731, ,             1,     0.8040589, ,             1,      0.793266, ,             1,      1.070395, ,             1,     0.9415675, , 
          1.2,     0.8439679, ,           1.2,     0.7997554, ,           1.2,     0.7891192, ,           1.2,      1.068793, ,           1.2,      0.936233, , 
          1.4,     0.8393808, ,           1.4,      0.795937, ,           1.4,     0.7855418, ,           1.4,      1.067489, ,           1.4,     0.9314442, , 
          1.6,     0.8351714, ,           1.6,     0.7925002, ,           1.6,     0.7824313, ,           1.6,      1.066397, ,           1.6,     0.9271604, , 
          1.8,     0.8313201, ,           1.8,     0.7894528, ,           1.8,     0.7796991, ,           1.8,      1.065511, ,           1.8,     0.9233698, , 
            2,     0.8278123, ,             2,      0.786784, ,             2,     0.7773633, ,             2,      1.064879, ,             2,     0.9200483, , 
          2.2,      0.824643, ,           2.2,     0.7844964, ,           2.2,      0.775398, ,           2.2,      1.064506, ,           2.2,     0.9172162, , 
          2.4,     0.8217835, ,           2.4,     0.7825932, ,           2.4,      0.773797, ,           2.4,      1.064418, ,           2.4,     0.9148466, , 
          2.6,     0.8192541, ,           2.6,     0.7810325, ,           2.6,     0.7725563, ,           2.6,      1.064624, ,           2.6,     0.9129445, , 
          2.8,     0.8170426, ,           2.8,     0.7798168, ,           2.8,      0.771648, ,           2.8,      1.065143, ,           2.8,     0.9115239, , 
            3,     0.8151498, ,             3,     0.7789278, ,             3,      0.771058, ,             3,      1.066059, ,             3,     0.9106164, , 
          3.2,     0.8135673, ,           3.2,     0.7783483, ,           3.2,     0.7707729, ,           3.2,      1.067428, ,           3.2,     0.9102811, , 
          3.4,     0.8122864, ,           3.4,     0.7780771, , , , ,           3.4,      1.069306, ,           3.4,     0.9105927, , 
          3.6,      0.811312, ,           3.6,     0.7780881, , , , ,           3.6,      1.071822, ,           3.6,     0.9117436, , 

