Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.223248, , 
         -1.8,      1.197095, , 
         -1.6,       1.17257, , 
         -1.4,      1.149649, , 
         -1.2,      1.128222, , 
           -1,      1.108273, , 
         -0.8,      1.089903, , 
         -0.6,      1.073173, , 
         -0.4,      1.058128, , 
         -0.2,      1.044723, , 
            0,      1.032843, , 
          0.2,      1.022277, , 
          0.4,      1.012871, , 
          0.6,      1.004462, , 
          0.8,     0.9969653, , 
            1,     0.9902539, , 
          1.2,     0.9842546, , 
          1.4,     0.9788589, , 
          1.6,     0.9739906, , 
          1.8,     0.9695676, , 
            2,      0.965548, , 
          2.2,     0.9619044, , 
          2.4,     0.9586085, , 
          2.6,      0.955653, , 
          2.8,     0.9530213, , 
            3,     0.9506982, , 
          3.2,     0.9487004, , 
          3.4,     0.9470106, , 
          3.6,     0.9456365, , 
          3.8,     0.9445551, , 
            4,     0.9437643, , 

