Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.243368, , 
         -1.8,       2.20241, , 
         -1.6,      2.163937, , 
         -1.4,      2.127763, , 
         -1.2,      2.093754, , 
           -1,      2.061735, , 
         -0.8,      2.031575, , 
         -0.6,       2.00317, , 
         -0.4,      1.976434, , 
         -0.2,      1.951312, , 
            0,      1.927612, , 
          0.2,      1.905281, , 
          0.4,      1.884371, , 
          0.6,      1.864833, , 
          0.8,      1.846523, , 
            1,      1.829431, , 
          1.2,      1.813645, , 
          1.4,      1.799219, , 
          1.6,      1.786127, , 
          1.8,      1.774342, , 
            2,      1.763764, , 
          2.2,      1.754277, , 
          2.4,      1.745734, , 
          2.6,      1.738106, , 
          2.8,      1.731299, , 
            3,       1.72523, , 
          3.2,      1.719844, , 
          3.4,      1.715078, , 
          3.6,      1.710884, , 
          3.8,      1.707212, , 
            4,       1.70402, , 
          4.2,      1.701286, , 
          4.4,      1.698992, , 
          4.6,      1.697101, , 
          4.8,      1.695588, , 
            5,      1.694417, , 
          5.2,       1.69358, , 
          5.4,       1.69307, , 
          5.6,      1.692836, , 
          5.8,      1.692872, , 
            6,      1.693178, , 
          6.2,      1.693773, , 
          6.4,      1.694649, , 

