Alpha,T1-15.8 m/s-VLM2, , 
           -2,      10.65172, , 
         -1.8,      10.56544, , 
         -1.6,      10.48523, , 
         -1.4,      10.41077, , 
         -1.2,      10.34169, , 
           -1,      10.27778, , 
         -0.8,      10.21877, , 
         -0.6,      10.16443, , 
         -0.4,      10.11454, , 
         -0.2,      10.06886, , 
            0,      10.02717, , 
          0.2,       9.98935, , 
          0.4,      9.955195, , 
          0.6,      9.924553, , 
          0.8,      9.897192, , 
            1,       9.87295, , 
          1.2,      9.851695, , 
          1.4,      9.833377, , 
          1.6,      9.817767, , 
          1.8,      9.804744, , 
            2,      9.794245, , 
          2.2,      9.786085, , 
          2.4,      9.780196, , 
          2.6,      9.776468, , 
          2.8,      9.774778, , 
            3,       9.77512, , 
          3.2,      9.777482, , 
          3.4,      9.781852, , 
          3.6,      9.788031, , 
          3.8,      9.795855, , 
            4,      9.805278, , 
          4.2,      9.816283, , 
          4.4,       9.82892, , 
          4.6,      9.843374, , 
          4.8,      9.859748, , 
            5,      9.877679, , 
          5.2,      9.897136, , 
          5.4,      9.918074, , 
          5.6,      9.940494, , 
          5.8,      9.964458, , 
            6,      9.990193, , 
          6.2,      10.01758, , 
          6.4,      10.04662, , 
          6.6,      10.07729, , 
          6.8,      10.10971, , 
            7,      10.14358, , 
          7.2,      10.17872, , 
          7.4,      10.21499, , 
          7.6,      10.25227, , 
          7.8,      10.29066, , 
            8,      10.32995, , 

