Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.780248, ,            -2,      6.858044, ,            -2,      6.874303, ,            -2,      6.275753, ,            -2,      6.568122, , 
         -1.8,      6.839934, ,          -1.8,      6.919689, ,          -1.8,      6.936306, ,          -1.8,      6.323933, ,          -1.8,       6.62159, , 
         -1.6,      6.895987, ,          -1.6,       6.97777, ,          -1.6,      6.997825, ,          -1.6,      6.369756, ,          -1.6,      6.671475, , 
         -1.4,      6.948474, ,          -1.4,      7.032435, ,          -1.4,      7.058193, ,          -1.4,      6.412105, ,          -1.4,      6.717893, , 
         -1.2,      6.997505, ,          -1.2,       7.08457, ,          -1.2,      7.118621, ,          -1.2,      6.449052, ,          -1.2,      6.760852, , 
           -1,      7.043205, ,            -1,      7.133744, ,            -1,      7.177688, ,            -1,      6.484044, ,            -1,      6.800418, , 
         -0.8,      7.085657, ,          -0.8,      7.179609, ,          -0.8,      7.233642, ,          -0.8,      6.515742, ,          -0.8,      6.836684, , 
         -0.6,      7.124852, ,          -0.6,      7.226086, ,          -0.6,      7.287508, ,          -0.6,      6.543349, ,          -0.6,      6.869633, , 
         -0.4,      7.161021, ,          -0.4,      7.272078, ,          -0.4,      7.339473, ,          -0.4,      6.567627, ,          -0.4,      6.899366, , 
         -0.2,      7.194166, ,          -0.2,      7.315782, ,          -0.2,      7.388725, ,          -0.2,      6.588716, ,          -0.2,       6.92593, , 
            0,      7.224402, ,             0,      7.356767, ,             0,      7.434493, ,             0,      6.606675, ,             0,      6.949423, , 
          0.2,      7.251866, ,           0.2,       7.39561, ,           0.2,      7.476784, ,           0.2,      6.621553, ,           0.2,      6.969817, , 
          0.4,      7.276611, ,           0.4,      7.431267, ,           0.4,      7.516773, ,           0.4,      6.633457, ,           0.4,      6.987254, , 
          0.6,        7.2987, ,           0.6,      7.464252, ,           0.6,       7.55367, ,           0.6,      6.642501, ,           0.6,      7.001829, , 
          0.8,      7.318102, ,           0.8,      7.494978, ,           0.8,      7.587217, ,           0.8,      6.648833, ,           0.8,      7.013577, , 
            1,      7.334868, ,             1,      7.522887, ,             1,      7.617491, ,             1,      6.652384, ,             1,      7.022526, , 
          1.2,      7.349298, ,           1.2,      7.548672, ,           1.2,      7.644771, ,           1.2,      6.653361, ,           1.2,      7.028846, , 
          1.4,      7.361496, ,           1.4,      7.571745, ,           1.4,      7.669263, ,           1.4,      6.651847, ,           1.4,      7.032642, , 
          1.6,      7.371293, ,           1.6,      7.592187, ,           1.6,      7.691118, ,           1.6,      6.647779, ,           1.6,      7.033917, , 
          1.8,      7.378351, ,           1.8,      7.610486, ,           1.8,      7.710571, ,           1.8,      6.641223, ,           1.8,      7.032706, , 
            2,      7.382889, ,             2,      7.626315, ,             2,      7.725654, ,             2,      6.632418, ,             2,      7.029187, , 
          2.2,      7.385181, ,           2.2,      7.636246, ,           2.2,      7.733976, ,           2.2,      6.621269, ,           2.2,       7.02345, , 
          2.4,      7.385229, ,           2.4,      7.641696, ,           2.4,      7.738182, ,           2.4,      6.607776, ,           2.4,       7.01557, , 
          2.6,      7.382919, ,           2.6,      7.644525, ,           2.6,      7.739493, ,           2.6,      6.592083, ,           2.6,      7.005665, , 
          2.8,      7.377656, ,           2.8,      7.643768, ,           2.8,      7.736759, ,           2.8,      6.573981, ,           2.8,      6.993795, , 
            3,      7.369648, ,             3,      7.628803, ,             3,      7.713656, ,             3,      6.553526, ,             3,       6.98011, , 
          3.2,      7.358876, ,           3.2,      7.613518, ,           3.2,      7.696879, ,           3.2,      6.530863, ,           3.2,      6.964707, , 
          3.4,      7.345413, ,           3.4,      7.596055, ,           3.4,      7.677471, ,           3.4,      6.505322, ,           3.4,      6.947633, , 
          3.6,      7.329474, ,           3.6,      7.577106, ,           3.6,      7.657552, ,           3.6,      6.477241, ,           3.6,       6.92902, , 
          3.8,      7.311389, ,           3.8,      7.557186, ,           3.8,      7.634646, ,           3.8,      6.442846, ,           3.8,      6.908982, , 
