Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.8867191, , 
         -1.8,     0.8657995, , 
         -1.6,     0.8464556, , 
         -1.4,     0.8288173, , 
         -1.2,     0.8130486, , 
           -1,     0.7991276, , 
         -0.8,     0.7868679, , 
         -0.6,     0.7761347, , 
         -0.4,      0.766671, , 
         -0.2,     0.7582626, , 
            0,      0.750742, , 
          0.2,     0.7439614, , 
          0.4,     0.7378042, , 
          0.6,     0.7321751, , 
          0.8,     0.7270014, , 
            1,     0.7222338, , 
          1.2,     0.7178297, , 
          1.4,     0.7137653, , 
          1.6,     0.7100463, , 
          1.8,     0.7066597, , 
            2,     0.7035876, , 
          2.2,     0.7008442, , 
          2.4,     0.6984188, , 
          2.6,     0.6963299, , 
          2.8,     0.6945414, , 
            3,     0.6930743, , 
          3.2,     0.6919018, , 

