Alpha,T1-15.8 m/s-VLM2, , 
           -2,      12.71952, , 
         -1.8,      12.90285, , 
         -1.6,      13.07457, , 
         -1.4,      13.23065, , 
         -1.2,       13.3662, , 
           -1,      13.47929, , 
         -0.8,      13.57099, , 
         -0.6,      13.64191, , 
         -0.4,      13.69522, , 
         -0.2,      13.73373, , 
            0,      13.75972, , 
          0.2,      13.77536, , 
          0.4,      13.78236, , 
          0.6,      13.78218, , 
          0.8,      13.77593, , 
            1,      13.76433, , 
          1.2,      13.74802, , 
          1.4,       13.7273, , 
          1.6,      13.70193, , 
          1.8,      13.67205, , 
            2,      13.63791, , 
          2.2,      13.59914, , 
          2.4,      13.55589, , 
          2.6,      13.50773, , 
          2.8,      13.45534, , 
            3,      13.39827, , 
          3.2,      13.33704, , 

