Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.495308, , 
         -1.8,      4.431692, , 
         -1.6,      4.373714, , 
         -1.4,      4.322317, , 
         -1.2,      4.278644, , 
           -1,      4.242879, , 
         -0.8,      4.214314, , 
         -0.6,      4.192484, , 
         -0.4,      4.176223, , 
         -0.2,      4.164554, , 
            0,      4.156713, , 
          0.2,      4.152012, , 
          0.4,      4.149909, , 
          0.6,      4.149963, , 
          0.8,      4.151839, , 
            1,      4.155326, , 
          1.2,      4.160239, , 
          1.4,      4.166497, , 
          1.6,      4.174183, , 
          1.8,      4.183273, , 
            2,      4.193709, , 
          2.2,      4.205621, , 
          2.4,      4.218993, , 
          2.6,      4.233979, , 
          2.8,      4.250406, , 
            3,      4.268442, , 
          3.2,      4.287965, , 

