Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.7819936, ,            -2,     0.7819936, ,            -2,     0.7819936, ,            -2,     0.7819936, ,            -2,     0.7819936, , 
         -1.8,     0.7969863, ,          -1.8,     0.7969863, ,          -1.8,     0.7969863, ,          -1.8,     0.7969863, ,          -1.8,     0.7969863, , 
         -1.6,     0.8119615, ,          -1.6,     0.8119615, ,          -1.6,     0.8119615, ,          -1.6,     0.8119615, ,          -1.6,     0.8119615, , 
         -1.4,     0.8269186, ,          -1.4,     0.8269186, ,          -1.4,     0.8269186, ,          -1.4,     0.8269186, ,          -1.4,     0.8269186, , 
         -1.2,     0.8418574, ,          -1.2,     0.8418574, ,          -1.2,     0.8418574, ,          -1.2,     0.8418574, ,          -1.2,     0.8418574, , 
           -1,     0.8567773, ,            -1,     0.8567773, ,            -1,     0.8567773, ,            -1,     0.8567773, ,            -1,     0.8567773, , 
         -0.8,      0.871678, ,          -0.8,      0.871678, ,          -0.8,      0.871678, ,          -0.8,      0.871678, ,          -0.8,      0.871678, , 
         -0.6,      0.886559, ,          -0.6,      0.886559, ,          -0.6,      0.886559, ,          -0.6,      0.886559, ,          -0.6,      0.886559, , 
         -0.4,       0.90142, ,          -0.4,       0.90142, ,          -0.4,       0.90142, ,          -0.4,       0.90142, ,          -0.4,       0.90142, , 
         -0.2,     0.9162606, ,          -0.2,     0.9162606, ,          -0.2,     0.9162606, ,          -0.2,     0.9162606, ,          -0.2,     0.9162606, , 
            0,     0.9310803, ,             0,     0.9310803, ,             0,     0.9310803, ,             0,     0.9310803, ,             0,     0.9310803, , 
          0.2,     0.9458788, ,           0.2,     0.9458788, ,           0.2,     0.9458788, ,           0.2,     0.9458788, ,           0.2,     0.9458788, , 
          0.4,     0.9606557, ,           0.4,     0.9606557, ,           0.4,     0.9606557, ,           0.4,     0.9606557, ,           0.4,     0.9606557, , 
          0.6,     0.9754105, ,           0.6,     0.9754105, ,           0.6,     0.9754105, ,           0.6,     0.9754105, ,           0.6,     0.9754105, , 
          0.8,     0.9901428, ,           0.8,     0.9901428, ,           0.8,     0.9901428, ,           0.8,     0.9901428, ,           0.8,     0.9901428, , 
            1,      1.004852, ,             1,      1.004852, ,             1,      1.004852, ,             1,      1.004852, ,             1,      1.004852, , 
          1.2,      1.019539, ,           1.2,      1.019539, ,           1.2,      1.019539, ,           1.2,      1.019539, ,           1.2,      1.019539, , 
          1.4,      1.034201, ,           1.4,      1.034201, ,           1.4,      1.034201, ,           1.4,      1.034201, ,           1.4,      1.034201, , 
          1.6,       1.04884, ,           1.6,       1.04884, ,           1.6,       1.04884, ,           1.6,       1.04884, ,           1.6,       1.04884, , 
          1.8,      1.063454, ,           1.8,      1.063454, ,           1.8,      1.063454, ,           1.8,      1.063454, ,           1.8,      1.063454, , 
            2,      1.078044, ,             2,      1.078044, ,             2,      1.078044, ,             2,      1.078044, ,             2,      1.078044, , 
          2.2,      1.092608, ,           2.2,      1.092608, ,           2.2,      1.092608, ,           2.2,      1.092608, ,           2.2,      1.092608, , 
          2.4,      1.107147, ,           2.4,      1.107147, ,           2.4,      1.107147, ,           2.4,      1.107147, ,           2.4,      1.107147, , 
          2.6,       1.12166, ,           2.6,       1.12166, ,           2.6,       1.12166, ,           2.6,       1.12166, ,           2.6,       1.12166, , 
          2.8,      1.136146, ,           2.8,      1.136146, ,           2.8,      1.136146, ,           2.8,      1.136146, ,           2.8,      1.136146, , 
            3,      1.150606, ,             3,      1.150606, ,             3,      1.150606, ,             3,      1.150606, ,             3,      1.150606, , 
          3.2,      1.165039, ,           3.2,      1.165039, ,           3.2,      1.165039, ,           3.2,      1.165039, ,           3.2,      1.165039, , 
          3.4,      1.179444, ,           3.4,      1.179444, , , , ,           3.4,      1.179444, ,           3.4,      1.179444, , 
          3.6,      1.193822, ,           3.6,      1.193822, , , , ,           3.6,      1.193822, ,           3.6,      1.193822, , 

