Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      3.041945, ,            -2,      3.007437, ,            -2,      3.000325, ,            -2,      3.286481, ,            -2,      3.140188, , 
         -1.8,      2.989008, ,          -1.8,      2.954558, ,          -1.8,       2.94748, ,          -1.8,      3.232897, ,          -1.8,       3.08757, , 
         -1.6,      2.939254, ,          -1.6,      2.904804, ,          -1.6,      2.896479, ,          -1.6,      3.182077, ,          -1.6,      3.038167, , 
         -1.4,      2.892466, ,          -1.4,      2.857933, ,          -1.4,      2.847503, ,          -1.4,      3.134419, ,          -1.4,      2.991746, , 
         -1.2,      2.848435, ,          -1.2,      2.813429, ,          -1.2,      2.799971, ,          -1.2,      3.090677, ,          -1.2,      2.948139, , 
           -1,       2.80696, ,            -1,      2.771335, ,            -1,      2.754368, ,            -1,      3.049022, ,            -1,      2.907174, , 
         -0.8,      2.767877, ,          -0.8,      2.731657, ,          -0.8,      2.711252, ,          -0.8,      3.009976, ,          -0.8,      2.868676, , 
         -0.6,       2.73107, ,          -0.6,      2.692809, ,          -0.6,      2.670113, ,          -0.6,      2.973778, ,          -0.6,      2.832534, , 
         -0.4,      2.696341, ,          -0.4,      2.655163, ,          -0.4,      2.630782, ,          -0.4,      2.939959, ,          -0.4,      2.798598, , 
         -0.2,      2.663593, ,          -0.2,      2.619314, ,          -0.2,      2.593456, ,          -0.2,      2.908356, ,          -0.2,      2.766752, , 
            0,      2.632698, ,             0,       2.58533, ,             0,      2.558301, ,             0,      2.878856, ,             0,       2.73687, , 
          0.2,      2.603526, ,           0.2,      2.552923, ,           0.2,      2.525206, ,           0.2,      2.851359, ,           0.2,      2.708884, , 
          0.4,       2.57599, ,           0.4,      2.522379, ,           0.4,      2.493686, ,           0.4,      2.825748, ,           0.4,      2.682667, , 
          0.6,      2.550002, ,           0.6,      2.493445, ,           0.6,      2.463928, ,           0.6,      2.801912, ,           0.6,       2.65812, , 
          0.8,      2.525516, ,           0.8,      2.465916, ,           0.8,      2.435937, ,           0.8,      2.779734, ,           0.8,      2.635172, , 
            1,      2.502461, ,             1,      2.439917, ,             1,      2.409615, ,             1,      2.759194, ,             1,      2.613763, , 
          1.2,      2.480686, ,           1.2,      2.415167, ,           1.2,      2.384807, ,           1.2,      2.740164, ,           1.2,      2.593783, , 
          1.4,      2.460116, ,           1.4,      2.391805, ,           1.4,      2.361392, ,           1.4,      2.722573, ,           1.4,      2.575154, , 
          1.6,       2.44077, ,           1.6,      2.369755, ,           1.6,      2.339273, ,           1.6,      2.706412, ,           1.6,      2.557839, , 
          1.8,      2.422721, ,           1.8,      2.348823, ,           1.8,      2.318334, ,           1.8,      2.691625, ,           1.8,      2.541793, , 
            2,      2.405864, ,             2,       2.32907, ,             2,      2.299122, ,             2,      2.678092, ,             2,      2.526924, , 
          2.2,      2.390079, ,           2.2,      2.311498, ,           2.2,      2.282288, ,           2.2,      2.665828, ,           2.2,      2.513176, , 
          2.4,       2.37534, ,           2.4,       2.29562, ,           2.4,      2.266996, ,           2.4,      2.654816, ,           2.4,      2.500499, , 
          2.6,       2.36166, ,           2.6,      2.280841, ,           2.6,      2.252854, ,           2.6,      2.644983, ,           2.6,      2.488835, , 
          2.8,      2.349207, ,           2.8,      2.267421, ,           2.8,      2.240169, ,           2.8,        2.6364, ,           2.8,      2.478146, , 
            3,      2.337894, ,             3,      2.258474, ,             3,       2.23363, ,             3,      2.629036, ,             3,      2.468364, , 
          3.2,      2.327708, ,           3.2,      2.249855, ,           3.2,      2.225488, ,           3.2,      2.622825, ,           3.2,      2.459444, , 
          3.4,      2.318611, ,           3.4,      2.242105, ,           3.4,      2.218329, ,           3.4,      2.618034, ,           3.4,      2.451361, , 
          3.6,      2.310525, ,           3.6,      2.235013, ,           3.6,      2.211533, ,           3.6,      2.614528, ,           3.6,      2.444058, , 
          3.8,      2.303334, ,           3.8,      2.228418, ,           3.8,      2.205809, ,           3.8,      2.613841, ,           3.8,       2.43749, , 
            4,      2.296928, ,             4,      2.221184, ,             4,      2.201241, ,             4,      2.612956, ,             4,      2.431632, , 
          4.2,      2.291227, ,           4.2,       2.21619, ,           4.2,      2.194687, ,           4.2,      2.612986, ,           4.2,      2.426442, , 
          4.4,      2.286177, ,           4.4,      2.212248, ,           4.4,      2.191118, ,           4.4,      2.613729, ,           4.4,       2.42187, , 
          4.6,      2.281765, ,           4.6,      2.208757, ,           4.6,      2.188231, ,           4.6,      2.615018, ,           4.6,       2.41787, , 
