Alpha,T1-15.8 m/s-VLM2, , 
           -2,       7.90455, , 
         -1.8,      7.979119, , 
         -1.6,      8.049327, , 
         -1.4,        8.1153, , 
         -1.2,      8.177046, , 
           -1,      8.234771, , 
         -0.8,      8.288566, , 
         -0.6,      8.338464, , 
         -0.4,      8.384458, , 
         -0.2,       8.42643, , 
            0,        8.4649, , 
          0.2,      8.499823, , 
          0.4,      8.530693, , 
          0.6,      8.557476, , 
          0.8,      8.580591, , 
            1,      8.599881, , 
          1.2,      8.614717, , 
          1.4,      8.624656, , 
          1.6,      8.629625, , 
          1.8,      8.629592, , 
            2,      8.624901, , 
          2.2,      8.616007, , 
          2.4,      8.603541, , 
          2.6,      8.587579, , 
          2.8,      8.568524, , 
            3,      8.546744, , 
          3.2,      8.522478, , 
          3.4,      8.496013, , 
          3.6,       8.46756, , 
          3.8,      8.437356, , 
            4,      8.405594, , 
          4.2,      8.372377, , 
          4.4,      8.337776, , 
          4.6,      8.301982, , 
          4.8,      8.265099, , 
            5,      8.227312, , 
          5.2,      8.188654, , 
          5.4,      8.149162, , 
          5.6,      8.109071, , 
          5.8,      8.068421, , 
            6,      8.027208, , 
          6.2,      7.985345, , 
          6.4,      7.942867, , 

