Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.8036738, ,            -2,     0.8036738, ,            -2,     0.8036738, , 
         -1.8,     0.8191636, ,          -1.8,     0.8191636, ,          -1.8,     0.8191636, , 
         -1.6,     0.8346359, ,          -1.6,     0.8346359, ,          -1.6,     0.8346359, , 
         -1.4,     0.8500902, ,          -1.4,     0.8500902, ,          -1.4,     0.8500902, , 
         -1.2,     0.8655261, ,          -1.2,     0.8655261, ,          -1.2,     0.8655261, , 
           -1,     0.8809433, ,            -1,     0.8809433, ,            -1,     0.8809433, , 
         -0.8,     0.8963413, ,          -0.8,     0.8963413, ,          -0.8,     0.8963413, , 
         -0.6,     0.9117197, ,          -0.6,     0.9117197, ,          -0.6,     0.9117197, , 
         -0.4,     0.9270782, ,          -0.4,     0.9270782, ,          -0.4,     0.9270782, , 
         -0.2,     0.9424163, ,          -0.2,     0.9424163, ,          -0.2,     0.9424163, , 
            0,     0.9577335, ,             0,     0.9577335, ,             0,     0.9577335, , 
          0.2,     0.9730296, ,           0.2,     0.9730296, ,           0.2,     0.9730296, , 
          0.4,     0.9883042, ,           0.4,     0.9883042, ,           0.4,     0.9883042, , 
          0.6,      1.003557, ,           0.6,      1.003557, ,           0.6,      1.003557, , 
          0.8,      1.018787, ,           0.8,      1.018787, ,           0.8,      1.018787, , 
            1,      1.033994, ,             1,      1.033994, ,             1,      1.033994, , 
          1.2,      1.049178, ,           1.2,      1.049178, ,           1.2,      1.049178, , 
          1.4,      1.064339, ,           1.4,      1.064339, ,           1.4,      1.064339, , 
          1.6,      1.079476, ,           1.6,      1.079476, ,           1.6,      1.079476, , 
          1.8,      1.094588, ,           1.8,      1.094588, ,           1.8,      1.094588, , 
            2,      1.109676, ,             2,      1.109676, ,             2,      1.109676, , 
          2.2,      1.124738, ,           2.2,      1.124738, ,           2.2,      1.124738, , 
          2.4,      1.139775, ,           2.4,      1.139775, ,           2.4,      1.139775, , 
          2.6,      1.154786, ,           2.6,      1.154786, ,           2.6,      1.154786, , 
          2.8,      1.169771, ,           2.8,      1.169771, ,           2.8,      1.169771, , 
            3,       1.18473, ,             3,       1.18473, ,             3,       1.18473, , 
          3.2,      1.199661, ,           3.2,      1.199661, ,           3.2,      1.199661, , 

