Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.217131, ,            -2,      6.086987, ,            -2,      6.014657, ,            -2,      5.934714, ,            -2,      5.849112, ,            -2,        5.8122, ,            -2,      7.196101, ,            -2,      6.823534, ,            -2,       6.39644, , 
         -1.8,      6.156275, ,          -1.8,      6.022792, ,          -1.8,      5.945248, ,          -1.8,      5.855242, ,          -1.8,      5.766392, ,          -1.8,      5.728324, ,          -1.8,      7.145866, ,          -1.8,      6.773156, ,          -1.8,      6.340328, , 
         -1.6,      6.100502, ,          -1.6,      5.963122, ,          -1.6,      5.880334, ,          -1.6,      5.780963, ,          -1.6,      5.689283, ,          -1.6,       5.65032, ,          -1.6,      7.101516, ,          -1.6,      6.728602, ,          -1.6,      6.289561, , 
         -1.4,      6.049736, ,          -1.4,      5.907809, ,          -1.4,      5.817372, ,          -1.4,      5.711021, ,          -1.4,      5.617666, ,          -1.4,      5.577904, ,          -1.4,      7.064724, ,          -1.4,      6.689758, ,          -1.4,      6.244188, , 
         -1.2,      6.003756, ,          -1.2,      5.856827, ,          -1.2,      5.757688, ,          -1.2,      5.646036, ,          -1.2,      5.551378, ,          -1.2,      5.510937, ,          -1.2,      7.031613, ,          -1.2,      6.656184, ,          -1.2,      6.203774, , 
           -1,       5.96254, ,            -1,       5.80964, ,            -1,       5.70137, ,            -1,      5.585592, ,            -1,      5.490032, ,            -1,      5.448999, ,            -1,      7.004858, ,            -1,      6.627627, ,            -1,      6.168156, , 
         -0.8,      5.925954, ,          -0.8,      5.766498, ,          -0.8,      5.648653, ,          -0.8,       5.52955, ,          -0.8,       5.43303, ,          -0.8,      5.391573, ,          -0.8,       6.98339, ,          -0.8,       6.60401, ,          -0.8,      6.137234, , 
         -0.6,      5.893723, ,          -0.6,      5.727277, ,          -0.6,      5.598499, ,          -0.6,      5.477586, ,          -0.6,      5.380071, ,          -0.6,      5.338132, ,          -0.6,       6.96693, ,          -0.6,      6.585059, ,          -0.6,      6.110733, , 
         -0.4,      5.865953, ,          -0.4,      5.691953, ,          -0.4,      5.552791, ,          -0.4,      5.429577, ,          -0.4,      5.332693, ,          -0.4,       5.29173, ,          -0.4,      6.955648, ,          -0.4,        6.5708, ,          -0.4,      6.088515, , 
         -0.2,      5.842478, ,          -0.2,      5.660441, ,          -0.2,      5.512172, ,          -0.2,       5.38842, ,          -0.2,      5.292829, ,          -0.2,      5.252374, ,          -0.2,       6.94925, ,          -0.2,      6.560968, ,          -0.2,      6.070347, , 
            0,      5.823175, ,             0,      5.633508, ,             0,      5.477637, ,             0,      5.357884, ,             0,      5.267675, ,             0,      5.231184, ,             0,      6.947751, ,             0,      6.555469, ,             0,      6.056088, , 
          0.2,      5.807932, ,           0.2,      5.611576, ,           0.2,      5.452692, ,           0.2,      5.339578, ,           0.2,      5.255754, ,           0.2,      5.221936, ,           0.2,      6.951437, ,           0.2,      6.554452, ,           0.2,      6.045563, , 
          0.4,      5.796592, ,           0.4,      5.594453, ,           0.4,       5.43397, ,           0.4,      5.322506, ,           0.4,      5.239752, ,           0.4,      5.206558, ,           0.4,      6.960332, ,           0.4,      6.557773, ,           0.4,      6.038487, , 
          0.6,      5.789094, ,           0.6,      5.582221, ,           0.6,      5.419937, ,           0.6,      5.312277, ,           0.6,      5.233809, ,           0.6,      5.202341, ,           0.6,      6.975055, ,           0.6,       6.56577, ,           0.6,      6.034748, , 
          0.8,      5.785195, ,           0.8,      5.574787, ,           0.8,      5.413374, ,           0.8,      5.315349, ,           0.8,      5.240225, ,           0.8,      5.210305, ,           0.8,      6.995445, ,           0.8,       6.57828, ,           0.8,      6.034146, , 
            1,      5.784582, ,             1,      5.571402, ,             1,      5.410355, ,             1,      5.309992, ,             1,      5.241045, ,             1,      5.212202, ,             1,      7.023501, ,             1,      6.596442, ,             1,       6.03651, , 
          1.2,      5.786979, ,           1.2,      5.571569, ,           1.2,      5.411379, ,           1.2,      5.313948, ,           1.2,      5.243198, ,           1.2,      5.214952, ,           1.2,      7.060676, ,           1.2,      6.621063, ,           1.2,      6.041558, , 
          1.4,      5.792341, ,           1.4,      5.575006, ,           1.4,      5.418762, ,           1.4,      5.326532, ,           1.4,      5.257726, ,           1.4,      5.230038, ,           1.4,      7.109456, ,           1.4,      6.653726, ,           1.4,      6.049215, , 
          1.6,      5.800306, ,           1.6,      5.581341, ,           1.6,      5.425563, ,           1.6,       5.33452, ,           1.6,      5.270336, ,           1.6,      5.244115, ,           1.6,      7.158704, ,           1.6,      6.687365, ,           1.6,      6.059353, , 
          1.8,       5.81061, ,           1.8,      5.590269, ,           1.8,      5.434694, ,           1.8,      5.346377, ,           1.8,      5.283099, ,           1.8,      5.257508, ,           1.8,      7.212066, ,           1.8,      6.724068, ,           1.8,      6.071728, , 
            2,      5.823098, ,             2,      5.601597, ,             2,      5.447434, ,             2,      5.359774, ,             2,      5.297791, ,             2,      5.272776, ,             2,       7.26811, ,             2,      6.762912, ,             2,      6.086196, , 
          2.2,      5.837606, ,           2.2,      5.615237, ,           2.2,      5.461999, ,           2.2,      5.375664, ,           2.2,      5.314813, ,           2.2,      5.290493, ,           2.2,      7.325772, ,           2.2,      6.803036, ,           2.2,      6.102683, , 
          2.4,      5.853968, ,           2.4,       5.63087, ,           2.4,      5.478222, ,           2.4,      5.393286, ,           2.4,      5.333889, ,           2.4,      5.310242, ,           2.4,      7.384385, ,           2.4,      6.844049, ,           2.4,      6.121081, , 
          2.6,      5.872088, ,           2.6,       5.64821, ,           2.6,      5.495442, ,           2.6,      5.412558, ,           2.6,       5.35458, ,           2.6,      5.331472, ,           2.6,      7.444012, ,           2.6,      6.885773, ,           2.6,      6.141417, , 
          2.8,      5.891832, ,           2.8,      5.667073, ,           2.8,        5.5149, ,           2.8,      5.432909, ,           2.8,       5.37656, ,           2.8,      5.354113, ,           2.8,      7.504587, ,           2.8,      6.928034, ,           2.8,      6.163505, , 
            3,      5.913121, ,             3,       5.68736, ,             3,      5.535653, ,             3,      5.455414, ,             3,      5.400295, ,             3,      5.378452, ,             3,      7.566382, ,             3,      6.970761, ,             3,      6.187401, , 
          3.2,      5.935897, ,           3.2,      5.708927, ,           3.2,      5.557961, ,           3.2,      5.478764, ,           3.2,       5.42529, ,           3.2,      5.404025, ,           3.2,      7.631899, ,           3.2,      7.014259, ,           3.2,      6.213129, , 
          3.4,      5.960043, ,           3.4,      5.731606, ,           3.4,      5.581693, ,           3.4,      5.503807, ,           3.4,      5.451547, ,           3.4,      5.431345, ,           3.4,      7.696026, ,           3.4,      7.058542, ,           3.4,      6.240618, , 
          3.6,      5.985603, ,           3.6,      5.755436, ,           3.6,      5.606801, ,           3.6,      5.530401, ,           3.6,      5.479077, ,           3.6,      5.459046, ,           3.6,      7.761239, ,           3.6,      7.103854, ,           3.6,      6.269954, , 
          3.8,      6.012415, ,           3.8,      5.780401, ,           3.8,      5.633138, ,           3.8,      5.558335, ,           3.8,       5.50829, ,           3.8,      5.488698, ,           3.8,      7.826934, ,           3.8,      7.150056, ,           3.8,      6.301098, , 
            4,      6.040495, ,             4,      5.806439, ,             4,      5.660749, ,             4,      5.587656, ,             4,      5.538814, ,             4,      5.519717, ,             4,      7.893111, ,             4,      7.197416, ,             4,      6.334259, , 
          4.2,      6.069762, ,           4.2,      5.833525, ,           4.2,      5.689566, ,           4.2,      5.618175, ,           4.2,      5.570508, ,           4.2,      5.551894, ,           4.2,      7.959975, ,           4.2,      7.246187, ,           4.2,      6.369458, , 
          4.4,      6.100299, ,           4.4,      5.861727, ,           4.4,      5.719619, ,           4.4,      5.649924, ,           4.4,      5.603477, ,           4.4,      5.585292, ,           4.4,      8.027487, ,           4.4,      7.296585, ,           4.4,      6.406911, , 
          4.6,      6.132073, ,           4.6,      5.891084, ,           4.6,       5.75091, ,           4.6,       5.68286, ,           4.6,      5.637509, ,           4.6,      5.619884, ,           4.6,      8.095692, ,           4.6,      7.348892, ,           4.6,      6.447075, , 
          4.8,      6.165136, ,           4.8,      5.921491, ,           4.8,      5.783405, ,           4.8,      5.716932, ,           4.8,      5.672746, ,           4.8,      5.655626, ,           4.8,      8.164916, ,           4.8,      7.403616, ,           4.8,       6.49053, , 

