Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      12.40035, ,            -2,      13.11067, ,            -2,      11.44687, , 
         -1.8,      12.57531, ,          -1.8,      13.35132, ,          -1.8,      11.55536, , 
         -1.6,      12.74003, ,          -1.6,      13.58435, ,          -1.6,      11.65236, , 
         -1.4,      12.89162, ,          -1.4,      13.76734, ,          -1.4,      11.73807, , 
         -1.2,      13.02641, ,          -1.2,       13.9205, ,          -1.2,       11.8128, , 
           -1,      13.14026, ,            -1,      14.03046, ,            -1,      11.87662, , 
         -0.8,      13.23396, ,          -0.8,       14.1151, ,          -0.8,      11.93017, , 
         -0.6,      13.30746, ,          -0.6,      14.18631, ,          -0.6,      11.97384, , 
         -0.4,      13.36327, ,          -0.4,      14.20694, ,          -0.4,      12.00833, , 
         -0.2,      13.40366, ,          -0.2,      14.24884, ,          -0.2,      12.03411, , 
            0,      13.43121, ,             0,      14.25575, ,             0,      12.05194, , 
          0.2,       13.4476, ,           0.2,      14.26477, ,           0.2,       12.0623, , 
          0.4,      13.45496, ,           0.4,      14.26395, ,           0.4,      12.06559, , 
          0.6,      13.45454, ,           0.6,      14.25743, ,           0.6,      12.06241, , 
          0.8,      13.44787, ,           0.8,      14.24108, ,           0.8,      12.05343, , 
            1,      13.43568, ,             1,        14.219, ,             1,      12.03874, , 
          1.2,      13.41875, ,           1.2,      14.19117, ,           1.2,      12.01852, , 
          1.4,      13.39755, ,           1.4,      14.15789, ,           1.4,        11.993, , 
          1.6,      13.37212, ,           1.6,      14.11881, ,           1.6,      11.96227, , 
          1.8,      13.34243, ,           1.8,      14.07416, ,           1.8,       11.9265, , 
            2,      13.30867, ,             2,      14.02359, ,             2,      11.88567, , 
          2.2,       13.2709, ,           2.2,       13.9675, ,           2.2,      11.83971, , 
          2.4,      13.22886, ,           2.4,      13.90617, ,           2.4,      11.78837, , 
          2.6,      13.18258, ,           2.6,      13.83982, ,           2.6,      11.73156, , 
          2.8,      13.13209, ,           2.8,      13.76904, ,           2.8,        11.669, , 
            3,      13.07753, ,             3,      13.69336, ,             3,      11.59966, , 
          3.2,      13.01895, ,           3.2,      13.61376, ,           3.2,      11.52142, , 

