Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.833328, ,            -2,      9.744241, ,            -2,      10.08114, , 
         -1.8,      9.752447, ,          -1.8,       9.66369, ,          -1.8,      10.00313, , 
         -1.6,      9.677418, ,          -1.6,      9.587762, ,          -1.6,      9.931019, , 
         -1.4,      9.607941, ,          -1.4,      9.516356, ,          -1.4,      9.864473, , 
         -1.2,      9.543711, ,          -1.2,      9.451167, ,          -1.2,      9.803194, , 
           -1,      9.484511, ,            -1,      9.391363, ,            -1,       9.74698, , 
         -0.8,      9.430006, ,          -0.8,      9.336355, ,          -0.8,      9.695509, , 
         -0.6,      9.379991, ,          -0.6,      9.285767, ,          -0.6,      9.648577, , 
         -0.4,      9.334233, ,          -0.4,      9.239301, ,          -0.4,      9.605949, , 
         -0.2,      9.292632, ,          -0.2,      9.196766, ,          -0.2,      9.567476, , 
            0,      9.254849, ,             0,      9.157844, ,             0,      9.532936, , 
          0.2,      9.220679, ,           0.2,       9.12118, ,           0.2,      9.502164, , 
          0.4,      9.189948, ,           0.4,      9.088227, ,           0.4,      9.474981, , 
          0.6,      9.162545, ,           0.6,      9.057732, ,           0.6,       9.45125, , 
          0.8,      9.138271, ,           0.8,      9.027807, ,           0.8,      9.430896, , 
            1,      9.116958, ,             1,      8.998359, ,             1,       9.41375, , 
          1.2,      9.098517, ,           1.2,      8.970974, ,           1.2,      9.399671, , 
          1.4,      9.082735, ,           1.4,      8.946698, ,           1.4,      9.388518, , 
          1.6,      9.069527, ,           1.6,      8.925366, ,           1.6,      9.380281, , 
          1.8,      9.058775, ,           1.8,       8.90657, ,           1.8,      9.374815, , 
            2,      9.050342, ,             2,      8.889362, ,             2,      9.371972, , 
          2.2,      9.044216, ,           2.2,      8.874187, ,           2.2,      9.371654, , 
          2.4,      9.040466, ,           2.4,       8.86156, ,           2.4,      9.373809, , 
          2.6,      9.038854, ,           2.6,      8.851258, ,           2.6,      9.378424, , 
          2.8,       9.03919, ,           2.8,      8.842953, ,           2.8,       9.38533, , 
            3,       9.04137, ,             3,      8.836829, ,             3,      9.394491, , 
          3.2,       9.04535, ,           3.2,      8.832738, ,           3.2,      9.405779, , 
          3.4,      9.051372, ,           3.4,      8.830457, ,           3.4,      9.419145, , 
          3.6,      9.059665, ,           3.6,      8.829323, ,           3.6,      9.434544, , 
          3.8,      9.069916, ,           3.8,      8.830141, ,           3.8,      9.451919, , 
            4,      9.081962, ,             4,      8.836349, ,             4,      9.471182, , 
          4.2,       9.09579, ,           4.2,      8.846575, ,           4.2,      9.492223, , 
          4.4,       9.11139, ,           4.4,      8.858549, ,           4.4,      9.514978, , 
          4.6,      9.128807, ,           4.6,      8.872987, ,           4.6,      9.539391, , 
          4.8,       9.14841, ,           4.8,      8.887091, ,           4.8,      9.565465, , 
            5,      9.170156, ,             5,      8.908594, ,             5,      9.593117, , 
          5.2,      9.193965, ,           5.2,      8.935576, ,           5.2,      9.622275, , 
          5.4,      9.219748, ,           5.4,      8.965152, ,           5.4,      9.652835, , 
          5.6,      9.247357, ,           5.6,      8.996417, ,           5.6,       9.68476, , 
          5.8,      9.276656, ,           5.8,      9.028831, ,           5.8,      9.717991, , 
            6,      9.307476, ,             6,      9.061876, ,             6,       9.75249, , 
          6.2,      9.339741, ,           6.2,       9.08888, ,           6.2,      9.788227, , 
          6.4,       9.37327, ,           6.4,      9.122655, ,           6.4,      9.825112, , 
          6.6,       9.40791, ,           6.6,      9.159747, ,           6.6,      9.863025, , 
          6.8,      9.443666, ,           6.8,      9.194685, ,           6.8,      9.902004, , 
            7,      9.480461, ,             7,      9.233681, ,             7,      9.941994, , 
          7.2,      9.518159, ,           7.2,      9.273462, ,           7.2,      9.982951, , 
          7.4,      9.556769, ,           7.4,      9.313856, ,           7.4,      10.02486, , 
          7.6,      9.596267, ,           7.6,      9.353189, ,           7.6,       10.0677, , 
          7.8,      9.636654, ,           7.8,      9.394604, ,           7.8,      10.11146, , 
            8,      9.677889, ,             8,       9.43869, ,             8,      10.15607, , 

