Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.179593, ,            -2,      9.377391, ,            -2,      9.491009, ,            -2,      9.619794, ,            -2,      9.761584, ,            -2,       9.82401, ,            -2,      7.920149, ,            -2,      8.357055, ,            -2,      8.920204, , 
         -1.8,      9.271048, ,          -1.8,      9.478094, ,          -1.8,      9.602626, ,          -1.8,      9.751294, ,          -1.8,      9.902587, ,          -1.8,      9.968841, ,          -1.8,      7.976416, ,          -1.8,      8.419803, ,          -1.8,      8.999804, , 
         -1.6,       9.35646, ,          -1.6,      9.573635, ,          -1.6,      9.709391, ,          -1.6,      9.877457, ,          -1.6,      10.03771, ,          -1.6,      10.10738, ,          -1.6,      8.026748, ,          -1.6,      8.476076, ,          -1.6,      9.073042, , 
         -1.4,      9.435568, ,          -1.4,      9.663918, ,          -1.4,      9.815215, ,          -1.4,      9.999246, ,          -1.4,      10.16651, ,          -1.4,      10.23945, ,          -1.4,       8.06898, ,          -1.4,      8.525747, ,          -1.4,      9.139501, , 
         -1.2,      9.508369, ,          -1.2,      9.748636, ,          -1.2,      9.917659, ,          -1.2,       10.1151, ,          -1.2,      10.28868, ,          -1.2,      10.36466, ,          -1.2,      8.107364, ,          -1.2,      8.569143, ,          -1.2,      9.199513, , 
           -1,      9.574576, ,            -1,      9.828368, ,            -1,      10.01628, ,            -1,      10.22526, ,            -1,      10.40437, ,            -1,       10.4832, ,            -1,      8.138641, ,            -1,      8.606399, ,            -1,      9.253051, , 
         -0.8,      9.634117, ,          -0.8,      9.902405, ,          -0.8,      10.11038, ,          -0.8,      10.32955, ,          -0.8,       10.5142, ,          -0.8,      10.59553, ,          -0.8,      8.163912, ,          -0.8,      8.637453, ,          -0.8,      9.300033, , 
         -0.6,       9.68718, ,          -0.6,      9.970676, ,          -0.6,      10.20154, ,          -0.6,      10.42815, ,          -0.6,      10.61831, ,          -0.6,      10.70223, ,          -0.6,      8.183391, ,          -0.6,      8.662532, ,          -0.6,      9.340676, , 
         -0.4,      9.733363, ,          -0.4,      10.03297, ,          -0.4,      10.28605, ,          -0.4,      10.52092, ,          -0.4,      10.71321, ,          -0.4,      10.79662, ,          -0.4,      8.196797, ,          -0.4,      8.681496, ,          -0.4,       9.37502, , 
         -0.2,      9.772747, ,          -0.2,      10.08919, ,          -0.2,      10.36232, ,          -0.2,      10.60176, ,          -0.2,      10.79436, ,          -0.2,      10.87798, ,          -0.2,      8.204418, ,          -0.2,       8.69462, ,          -0.2,       9.40329, , 
            0,      9.805367, ,             0,      10.13774, ,             0,      10.42806, ,             0,      10.66254, ,             0,       10.8462, ,             0,      10.92228, ,             0,      8.206206, ,             0,      8.701978, ,             0,      9.425597, , 
          0.2,      9.831279, ,           0.2,      10.17761, ,           0.2,      10.47606, ,           0.2,      10.69931, ,           0.2,      10.87094, ,           0.2,      10.94174, ,           0.2,      8.201812, ,           0.2,       8.70334, ,           0.2,       9.44213, , 
          0.4,      9.850645, ,           0.4,      10.20897, ,           0.4,      10.51237, ,           0.4,      10.73383, ,           0.4,      10.90433, ,           0.4,      10.97423, ,           0.4,      8.191227, ,           0.4,      8.698894, ,           0.4,      9.453277, , 
          0.6,      9.863491, ,           0.6,      10.23148, ,           0.6,      10.53975, ,           0.6,      10.75462, ,           0.6,      10.91678, ,           0.6,      10.98318, ,           0.6,      8.173764, ,           0.6,      8.688205, ,           0.6,      9.459176, , 
          0.8,      9.870183, ,           0.8,      10.24521, ,           0.8,       10.5526, ,           0.8,      10.74837, ,           0.8,      10.90334, ,           0.8,       10.9663, ,           0.8,      8.149702, ,           0.8,      8.671537, ,           0.8,      9.460128, , 
            1,      9.871237, ,             1,      10.25147, ,             1,      10.55853, ,             1,      10.75927, ,             1,      10.90162, ,             1,      10.96228, ,             1,      8.116822, ,             1,      8.647451, ,             1,      9.456396, , 
          1.2,      9.867119, ,           1.2,      10.25116, ,           1.2,      10.55652, ,           1.2,      10.75122, ,           1.2,      10.89712, ,           1.2,      10.95647, ,           1.2,      8.073654, ,           1.2,      8.615008, ,           1.2,      9.448436, , 
