Alpha,T1-15.8 m/s-VLM2, , 
           -2,      7.210153, , 
         -1.8,       7.14347, , 
         -1.6,      7.081799, , 
         -1.4,      7.024805, , 
         -1.2,      6.972284, , 
           -1,      6.923885, , 
         -0.8,      6.879379, , 
         -0.6,      6.838603, , 
         -0.4,      6.801441, , 
         -0.2,      6.767879, , 
            0,      6.737404, , 
          0.2,      6.709975, , 
          0.4,      6.685914, , 
          0.6,      6.665177, , 
          0.8,      6.647383, , 
            1,      6.632606, , 
          1.2,      6.621284, , 
          1.4,      6.613722, , 
          1.6,      6.609947, , 
          1.8,      6.609973, , 
            2,      6.613536, , 
          2.2,      6.620302, , 
          2.4,      6.629809, , 
          2.6,      6.642022, , 
          2.8,       6.65666, , 
            3,      6.673471, , 
          3.2,        6.6923, , 
          3.4,      6.712957, , 
          3.6,      6.735307, , 
          3.8,      6.759195, , 
            4,      6.784498, , 
          4.2,      6.811164, , 
          4.4,      6.839162, , 
          4.6,      6.868368, , 
          4.8,      6.898723, , 
            5,      6.930101, , 
          5.2,      6.962497, , 
          5.4,      6.995904, , 
          5.6,      7.030147, , 
          5.8,      7.065209, , 
            6,      7.101114, , 
          6.2,      7.137958, , 
          6.4,      7.175734, , 

