Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, ,            -2,     0.6985116, , 
         -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, ,          -1.8,     0.7115862, , 
         -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, ,          -1.6,     0.7246432, , 
         -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, ,          -1.4,     0.7376822, , 
         -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, ,          -1.2,     0.7507029, , 
           -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, ,            -1,     0.7637049, , 
         -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, ,          -0.8,     0.7766877, , 
         -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, ,          -0.6,     0.7896509, , 
         -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, ,          -0.4,     0.8025942, , 
         -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, ,          -0.2,     0.8155171, , 
            0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, ,             0,     0.8284193, , 
          0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, ,           0.2,     0.8413004, , 
          0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, ,           0.4,     0.8541599, , 
          0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, ,           0.6,     0.8669976, , 
          0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, ,           0.8,     0.8798129, , 
            1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, ,             1,     0.8926056, , 
          1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, ,           1.2,     0.9053752, , 
          1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, ,           1.4,     0.9181214, , 
          1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, ,           1.6,     0.9308438, , 
          1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, ,           1.8,     0.9435419, , 
            2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, ,             2,     0.9562155, , 
          2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, ,           2.2,     0.9688641, , 
          2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, ,           2.4,     0.9814874, , 
          2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, ,           2.6,      0.994085, , 
          2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, ,           2.8,      1.006657, , 
            3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, ,             3,      1.019202, , 
          3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, ,           3.2,       1.03172, , 
          3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, ,           3.4,      1.044211, , 
          3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, ,           3.6,      1.056675, , 
          3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, ,           3.8,       1.06911, , 
            4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, ,             4,      1.081518, , 
          4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, ,           4.2,      1.093897, , 
          4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, ,           4.4,      1.106247, , 
          4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, ,           4.6,      1.118567, , 
          4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, ,           4.8,      1.130858, , 

