Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.7521575, , 
         -1.8,     0.7664656, , 
         -1.6,      0.780756, , 
         -1.4,     0.7950284, , 
         -1.2,     0.8092823, , 
           -1,     0.8235174, , 
         -0.8,     0.8377333, , 
         -0.6,     0.8519295, , 
         -0.4,     0.8661056, , 
         -0.2,     0.8802613, , 
            0,     0.8943961, , 
          0.2,     0.9085096, , 
          0.4,     0.9226015, , 
          0.6,     0.9366713, , 
          0.8,     0.9507187, , 
            1,     0.9647432, , 
          1.2,     0.9787445, , 
          1.4,     0.9927222, , 
          1.6,      1.006676, , 
          1.8,      1.020605, , 
            2,       1.03451, , 
          2.2,      1.048389, , 
          2.4,      1.062243, , 
          2.6,       1.07607, , 
          2.8,      1.089872, , 
            3,      1.103647, , 
          3.2,      1.117394, , 
          3.4,      1.131115, , 
          3.6,      1.144807, , 
          3.8,      1.158471, , 
            4,      1.172107, , 

