Alpha,T1-15.8 m/s-VLM2, , 
           -2,      10.75623, , 
         -1.8,      10.88815, , 
         -1.6,      11.01368, , 
         -1.4,      11.13197, , 
         -1.2,      11.24306, , 
           -1,      11.34607, , 
         -0.8,        11.439, , 
         -0.6,      11.52012, , 
         -0.4,      11.58792, , 
         -0.2,      11.64184, , 
            0,      11.68234, , 
          0.2,      11.71104, , 
          0.4,      11.72918, , 
          0.6,      11.73821, , 
          0.8,      11.73878, , 
            1,      11.73212, , 
          1.2,       11.7189, , 
          1.4,      11.70024, , 
          1.6,      11.67695, , 
          1.8,      11.64989, , 
            2,      11.61951, , 
          2.2,      11.58606, , 
          2.4,      11.54984, , 
          2.6,      11.51088, , 
          2.8,      11.46934, , 
            3,      11.42539, , 
          3.2,       11.3788, , 
          3.4,      11.32976, , 
          3.6,      11.27817, , 
          3.8,      11.22429, , 
            4,      11.16816, , 

