Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      1.978681, ,            -1,      1.843136, ,            -1,      2.281301, , 
         -0.8,      1.897187, ,          -0.8,       1.77184, ,          -0.8,      2.185768, , 
         -0.6,      1.826225, ,          -0.6,      1.709978, ,          -0.6,      2.102314, , 
         -0.4,      1.764112, ,          -0.4,      1.655846, ,          -0.4,       2.02923, , 
         -0.2,      1.709572, ,          -0.2,      1.608116, ,          -0.2,       1.96497, , 
            0,      1.661986, ,             0,      1.565802, ,             0,      1.908213, , 
          0.2,      1.620452, ,           0.2,      1.528395, ,           0.2,      1.857826, , 
          0.4,      1.584233, ,           0.4,      1.496087, ,           0.4,      1.812885, , 
          0.6,      1.552633, ,           0.6,      1.467703, ,           0.6,      1.772773, , 
          0.8,       1.52484, ,           0.8,      1.442474, ,           0.8,       1.73685, , 
            1,      1.500189, ,             1,      1.421073, ,             1,      1.704543, , 
          1.2,      1.478365, ,           1.2,       1.40211, ,           1.2,      1.675428, , 
          1.4,      1.459049, ,           1.4,      1.385492, ,           1.4,      1.649123, , 
          1.6,      1.441907, ,           1.6,      1.370843, ,           1.6,       1.62533, , 
          1.8,      1.426726, ,           1.8,      1.358035, ,           1.8,      1.603792, , 
            2,      1.413262, ,             2,      1.346711, ,             2,       1.58429, , 
          2.2,        1.4013, ,           2.2,      1.336626, ,           2.2,       1.56662, , 
          2.4,      1.390694, ,           2.4,      1.327913, ,           2.4,      1.550616, , 
          2.6,      1.381285, ,           2.6,      1.320413, ,           2.6,      1.536133, , 
          2.8,      1.372961, ,           2.8,       1.31392, ,           2.8,      1.523054, , 
            3,      1.365626, ,             3,      1.308321, ,             3,       1.51125, , 
          3.2,      1.359191, ,           3.2,      1.303528, ,           3.2,      1.500615, , 
          3.4,      1.353576, ,           3.4,      1.299457, ,           3.4,       1.49106, , 
          3.6,      1.348716, ,           3.6,       1.29605, ,           3.6,      1.482506, , 
          3.8,      1.344556, ,           3.8,      1.293257, ,           3.8,      1.474869, , 
            4,      1.341037, ,             4,      1.291024, ,             4,      1.468081, , 
          4.2,      1.338115, ,           4.2,      1.289312, ,           4.2,      1.462092, , 
          4.4,      1.335752, ,           4.4,      1.288092, ,           4.4,      1.456844, , 
          4.6,      1.333898, ,           4.6,      1.287317, ,           4.6,      1.452279, , 
          4.8,      1.332525, ,           4.8,       1.28696, ,           4.8,       1.44836, , 
            5,      1.331607, ,             5,         1.287, ,             5,      1.445056, , 
          5.2,      1.331109, ,           5.2,      1.287403, ,           5.2,      1.442317, , 
          5.4,      1.331017, ,           5.4,      1.288155, ,           5.4,      1.440121, , 
          5.6,       1.33132, ,           5.6,      1.289252, ,           5.6,      1.438449, , 
          5.8,      1.331996, ,           5.8,      1.290681, ,           5.8,      1.437269, , 
            6,      1.333059, ,             6,      1.292473, ,             6,       1.43659, , 
          6.2,       1.33453, ,           6.2,      1.294688, ,           6.2,      1.436419, , 
          6.4,      1.336428, ,           6.4,      1.297383, ,           6.4,      1.436747, , 
          6.6,      1.338853, ,           6.6,      1.300684, ,           6.6,      1.437635, , 
          6.8,      1.341811, ,           6.8,      1.304536, ,           6.8,      1.439106, , 
            7,      1.345336, ,             7,      1.308941, ,             7,      1.441136, , 
          7.2,      1.349423, ,           7.2,      1.313899, ,           7.2,       1.44376, , 
          7.4,      1.354019, ,           7.4,       1.31934, ,           7.4,       1.44691, , 
          7.6,      1.359114, ,           7.6,      1.325271, ,           7.6,      1.450475, , 
          7.8,      1.364753, ,           7.8,      1.331654, ,           7.8,      1.454461, , 
            8,       1.37082, ,             8,      1.338327, ,             8,        1.4588, , 

