Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6144416, , 
         -0.8,     0.6144884, , 
         -0.6,     0.6145188, , 
         -0.4,     0.6145344, , 
         -0.2,     0.6145364, , 
            0,     0.6145263, , 
          0.2,     0.6145049, , 
          0.4,     0.6144734, , 
          0.6,     0.6144325, , 
          0.8,      0.614383, , 
            1,     0.6143254, , 
          1.2,     0.6142605, , 
          1.4,     0.6141888, , 
          1.6,     0.6141107, , 
          1.8,     0.6140266, , 
            2,      0.613937, , 
          2.2,     0.6138422, , 
          2.4,     0.6137425, , 
          2.6,     0.6136382, , 
          2.8,     0.6135296, , 
            3,     0.6134169, , 
          3.2,     0.6133004, , 
          3.4,     0.6131802, , 
          3.6,     0.6130565, , 
          3.8,     0.6129296, , 
            4,     0.6127996, , 
          4.2,     0.6126666, , 
          4.4,     0.6125307, , 
          4.6,     0.6123922, , 
          4.8,     0.6122511, , 
            5,     0.6121076, , 
          5.2,     0.6119617, , 
          5.4,     0.6118136, , 
          5.6,     0.6116634, , 
          5.8,     0.6115111, , 
            6,     0.6113568, , 
          6.2,     0.6112007, , 
          6.4,     0.6110427, , 
          6.6,     0.6108831, , 
          6.8,     0.6107217, , 
            7,     0.6105588, , 
          7.2,     0.6103944, , 
          7.4,     0.6102286, , 
          7.6,     0.6100613, , 
          7.8,     0.6098927, , 
            8,     0.6097228, , 

