Alpha,T1-15.8 m/s-VLM2, , 
           -4,      9.735617, , 
         -3.8,      9.786546, , 
         -3.6,        9.8322, , 
         -3.4,      9.872657, , 
         -3.2,      9.908068, , 
           -3,      9.938472, , 
         -2.8,      9.963865, , 
         -2.6,      9.984195, , 
         -2.4,      9.999489, , 
         -2.2,      10.00997, , 
           -2,      10.01548, , 
         -1.8,      10.01576, , 
         -1.6,      10.01116, , 
         -1.4,      10.00181, , 
         -1.2,      9.986868, , 
           -1,      9.966917, , 
         -0.8,      9.941582, , 
         -0.6,        9.9113, , 
         -0.4,      9.874997, , 
         -0.2,      9.832703, , 
            0,      9.784031, , 
          0.2,      9.729428, , 
          0.4,       9.66965, , 
          0.6,      9.602727, , 
          0.8,      9.530611, , 
            1,      9.453974, , 
          1.2,      9.373005, , 
          1.4,      9.287394, , 
          1.6,      9.198561, , 
          1.8,        9.1063, , 
            2,      9.011606, , 
          2.2,      8.913339, , 
          2.4,       8.81282, , 
          2.6,      8.709024, , 
          2.8,      8.599919, , 
            3,      8.480783, , 
          3.2,      8.359732, , 

