Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      7.688839, ,            -4,      7.931441, ,            -4,      7.975321, ,            -4,      6.075677, ,            -4,      6.836313, , 
         -3.8,      7.723793, ,          -3.8,       7.97062, ,          -3.8,      8.015222, ,          -3.8,      6.089594, ,          -3.8,      6.857411, , 
         -3.6,      7.755273, ,          -3.6,      8.006165, ,          -3.6,      8.051445, ,          -3.6,      6.100602, ,          -3.6,      6.875292, , 
         -3.4,      7.783409, ,          -3.4,      8.038192, ,          -3.4,       8.08414, ,          -3.4,      6.108832, ,          -3.4,      6.890052, , 
         -3.2,      7.808155, ,          -3.2,      8.065762, ,          -3.2,      8.112975, ,          -3.2,      6.114205, ,          -3.2,      6.901584, , 
           -3,      7.829231, ,            -3,      8.090089, ,            -3,      8.138362, ,            -3,      6.116958, ,            -3,      6.910078, , 
         -2.8,      7.847098, ,          -2.8,      8.111271, ,          -2.8,      8.160088, ,          -2.8,      6.117083, ,          -2.8,      6.915655, , 
         -2.6,      7.861777, ,          -2.6,      8.129377, ,          -2.6,      8.178726, ,          -2.6,      6.114457, ,          -2.6,      6.918245, , 
         -2.4,      7.873455, ,          -2.4,      8.144588, ,          -2.4,      8.194399, ,          -2.4,      6.109396, ,          -2.4,      6.918051, , 
         -2.2,      7.882161, ,          -2.2,      8.156971, ,          -2.2,      8.207258, ,          -2.2,      6.101909, ,          -2.2,      6.915066, , 
           -2,      7.888033, ,            -2,       8.16685, ,            -2,      8.217421, ,            -2,      6.091974, ,            -2,      6.909357, , 
         -1.8,      7.891201, ,          -1.8,      8.174162, ,          -1.8,      8.224958, ,          -1.8,      6.079617, ,          -1.8,      6.901031, , 
         -1.6,      7.891656, ,          -1.6,      8.178877, ,          -1.6,      8.229934, ,          -1.6,      6.064938, ,          -1.6,      6.890113, , 
         -1.4,      7.890091, ,          -1.4,      8.181043, ,          -1.4,      8.232397, ,          -1.4,      6.048007, ,          -1.4,      6.876697, , 
         -1.2,      7.885881, ,          -1.2,      8.180817, ,          -1.2,      8.232516, ,          -1.2,      6.028849, ,          -1.2,      6.860734, , 
           -1,      7.879024, ,            -1,      8.178216, ,            -1,      8.230325, ,            -1,      6.007501, ,            -1,      6.842328, , 
         -0.8,      7.869699, ,          -0.8,      8.173351, ,          -0.8,       8.22591, ,          -0.8,      5.984138, ,          -0.8,      6.821492, , 
         -0.6,      7.857846, ,          -0.6,       8.16632, ,          -0.6,        8.2193, ,          -0.6,      5.958995, ,          -0.6,      6.798232, , 
         -0.4,      7.843128, ,          -0.4,      8.157256, ,          -0.4,      8.210662, ,          -0.4,      5.932905, ,          -0.4,       6.77276, , 
         -0.2,      7.825432, ,          -0.2,      8.146199, ,          -0.2,      8.203123, ,          -0.2,      5.904063, ,          -0.2,      6.744991, , 
            0,      7.805499, ,             0,      8.133111, ,             0,       8.19364, ,             0,      5.873608, ,             0,      6.714997, , 
          0.2,      7.783136, ,           0.2,       8.11818, ,           0.2,      8.180478, ,           0.2,      5.841462, ,           0.2,      6.682789, , 
          0.4,      7.758276, ,           0.4,      8.101495, ,           0.4,      8.164817, ,           0.4,      5.807532, ,           0.4,      6.648079, , 
          0.6,      7.731372, ,           0.6,      8.083206, ,           0.6,      8.141344, ,           0.6,      5.772182, ,           0.6,      6.611427, , 
          0.8,      7.702035, ,           0.8,      8.063148, ,           0.8,      8.123708, ,           0.8,      5.735194, ,           0.8,      6.572678, , 
            1,      7.670652, ,             1,       8.04131, ,             1,      8.104537, ,             1,      5.696959, ,             1,      6.531805, , 
          1.2,      7.636653, ,           1.2,      8.017899, ,           1.2,      8.083435, ,           1.2,       5.65737, ,           1.2,      6.488912, , 
          1.4,      7.600185, ,           1.4,      7.992741, ,           1.4,      8.059727, ,           1.4,      5.616613, ,           1.4,      6.444113, , 
          1.6,       7.56125, ,           1.6,      7.966091, ,           1.6,       8.03347, ,           1.6,      5.574707, ,           1.6,      6.397316, , 
          1.8,      7.519986, ,           1.8,      7.937519, ,           1.8,      8.007649, ,           1.8,      5.531513, ,           1.8,      6.348434, , 
            2,      7.476356, ,             2,         7.907, ,             2,      7.978797, ,             2,      5.487393, ,             2,      6.297728, , 
          2.2,      7.430158, ,           2.2,      7.874886, ,           2.2,      7.950275, ,           2.2,      5.442191, ,           2.2,      6.244852, , 
          2.4,       7.38155, ,           2.4,      7.840835, ,           2.4,      7.919655, ,           2.4,       5.39593, ,           2.4,      6.189873, , 
          2.6,      7.330801, ,           2.6,      7.804312, ,           2.6,      7.887203, ,           2.6,       5.34837, ,           2.6,      6.132435, , 
          2.8,      7.278331, ,           2.8,      7.765731, ,           2.8,      7.852716, ,           2.8,      5.299162, ,           2.8,      6.071568, , 
            3,       7.22448, ,             3,      7.724368, ,             3,      7.814075, ,             3,       5.24881, ,             3,      6.008346, , 
          3.2,      7.168865, ,           3.2,      7.680711, ,           3.2,      7.775619, ,           3.2,      5.197983, ,           3.2,      5.943922, , 
          3.4,      7.111873, ,           3.4,      7.634378, ,           3.4,      7.734792, ,           3.4,       5.14535, ,           3.4,      5.875628, , 
          3.6,      7.053201, ,           3.6,      7.585437, ,           3.6,      7.691894, ,           3.6,      5.090466, ,           3.6,      5.802419, , 
          3.8,      6.993858, ,           3.8,      7.533398, ,           3.8,      7.646694, ,           3.8,      5.033597, ,           3.8,      5.724927, , 
            4,      6.933464, ,             4,      7.478473, ,             4,      7.598548, ,             4,      4.977537, ,             4,      5.648994, , 
          4.2,      6.872049, ,           4.2,       7.42013, ,           4.2,      7.547622, ,           4.2,      4.924271, ,           4.2,       5.57813, , 
          4.4,      6.809331, ,           4.4,      7.357828, ,           4.4,       7.49269, ,           4.4,      4.874041, ,           4.4,      5.512002, , 
          4.6,      6.745645, ,           4.6,      7.291276, ,           4.6,      7.433975, ,           4.6,      4.825507, ,           4.6,      5.448927, , 
          4.8,      6.679835, ,           4.8,      7.217854, ,           4.8,      7.369382, , , , ,           4.8,      5.387658, , 
            5,      6.610885, ,             5,       7.13682, ,             5,      7.297964, , , , ,             5,       5.32423, , 
          5.2,      6.535836, ,           5.2,      7.045492, ,           5.2,      7.217544, , , , , , , , 
          5.4,      6.465277, ,           5.4,      6.950249, ,           5.4,      7.132649, , , , , , , , 
, , ,           5.6,      6.859404, ,           5.6,      7.046793, , , , , , , , 
, , ,           5.8,      6.770429, ,           5.8,      6.954852, , , , , , , , 
, , ,             6,      6.685153, ,             6,      6.855286, , , , , , , , 

