Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      7.410217, ,            -4,      7.185964, ,            -4,      7.146837, ,            -4,      9.346555, ,            -4,      8.322073, , 
         -3.8,      7.377051, ,          -3.8,      7.151008, ,          -3.8,      7.111623, ,          -3.8,       9.32557, ,          -3.8,      8.296825, , 
         -3.6,      7.347435, ,          -3.6,      7.119586, ,          -3.6,      7.079955, ,          -3.6,      9.309038, ,          -3.6,      8.275546, , 
         -3.4,      7.321164, ,          -3.4,      7.091509, ,          -3.4,      7.051609, ,          -3.4,      9.296716, ,          -3.4,      8.258063, , 
         -3.2,      7.298211, ,          -3.2,      7.067514, ,          -3.2,      7.026797, ,          -3.2,      9.288687, ,          -3.2,      8.244455, , 
           -3,      7.278776, ,            -3,      7.046476, ,            -3,      7.005096, ,            -3,       9.28458, ,            -3,      8.234459, , 
         -2.8,       7.26238, ,          -2.8,      7.028259, ,          -2.8,       6.98663, ,          -2.8,      9.284394, ,          -2.8,       8.22791, , 
         -2.6,      7.248965, ,          -2.6,      7.012762, ,          -2.6,      6.970865, ,          -2.6,      9.288311, ,          -2.6,      8.224872, , 
         -2.4,      7.238327, ,          -2.4,      6.999794, ,          -2.4,      6.957663, ,          -2.4,      9.295872, ,          -2.4,      8.225099, , 
         -2.2,      7.230417, ,          -2.2,      6.989274, ,          -2.2,      6.946869, ,          -2.2,      9.307078, ,          -2.2,        8.2286, , 
           -2,      7.225091, ,            -2,      6.980903, ,            -2,      6.938361, ,            -2,      9.321991, ,            -2,      8.235307, , 
         -1.8,      7.222221, ,          -1.8,      6.974719, ,          -1.8,      6.932065, ,          -1.8,      9.340604, ,          -1.8,      8.245105, , 
         -1.6,       7.22181, ,          -1.6,      6.970738, ,          -1.6,      6.927915, ,          -1.6,      9.362811, ,          -1.6,      8.257991, , 
         -1.4,      7.223226, ,          -1.4,      6.968911, ,          -1.4,      6.925861, ,          -1.4,      9.388556, ,          -1.4,      8.273879, , 
         -1.2,      7.227042, ,          -1.2,      6.969101, ,          -1.2,      6.925763, ,          -1.2,      9.417856, ,          -1.2,      8.292862, , 
           -1,      7.233266, ,            -1,      6.971296, ,            -1,      6.927588, ,            -1,      9.450721, ,            -1,      8.314859, , 
         -0.8,      7.241745, ,          -0.8,      6.975404, ,          -0.8,      6.931271, ,          -0.8,      9.486949, ,          -0.8,      8.339899, , 
         -0.6,      7.252553, ,          -0.6,      6.981351, ,          -0.6,       6.93679, ,          -0.6,      9.526245, ,          -0.6,      8.368031, , 
         -0.4,      7.266017, ,          -0.4,      6.989032, ,          -0.4,      6.944017, ,          -0.4,      9.567364, ,          -0.4,      8.399054, , 
         -0.2,      7.282271, ,          -0.2,      6.998424, ,          -0.2,      6.950336, ,          -0.2,      9.613232, ,          -0.2,      8.433137, , 
            0,      7.300668, ,             0,      7.009574, ,             0,      6.958301, ,             0,       9.66214, ,             0,       8.47026, , 
          0.2,      7.321417, ,           0.2,      7.022337, ,           0.2,      6.969387, ,           0.2,        9.7143, ,           0.2,      8.510486, , 
          0.4,      7.344622, ,           0.4,      7.036655, ,           0.4,      6.982624, ,           0.4,      9.769965, ,           0.4,      8.554264, , 
          0.6,        7.3699, ,           0.6,      7.052416, ,           0.6,      7.002556, ,           0.6,      9.828634, ,           0.6,      8.600979, , 
          0.8,      7.397662, ,           0.8,      7.069783, ,           0.8,      7.017606, ,           0.8,      9.890774, ,           0.8,      8.650922, , 
            1,       7.42759, ,             1,      7.088787, ,             1,       7.03404, ,             1,      9.955831, ,             1,      8.704229, , 
          1.2,      7.460286, ,           1.2,      7.109274, ,           1.2,      7.052218, ,           1.2,      10.02409, ,           1.2,      8.760875, , 
          1.4,      7.495678, ,           1.4,      7.131421, ,           1.4,      7.072753, ,           1.4,      10.09534, ,           1.4,      8.820826, , 
          1.6,      7.533832, ,           1.6,      7.155032, ,           1.6,      7.095634, ,           1.6,      10.16965, ,           1.6,      8.884325, , 
          1.8,      7.574694, ,           1.8,      7.180518, ,           1.8,       7.11828, ,           1.8,      10.24739, ,           1.8,      8.951629, , 
            2,       7.61838, ,             2,      7.207943, ,             2,      7.143755, ,             2,      10.32801, ,             2,      9.022523, , 
          2.2,      7.665187, ,           2.2,      7.237026, ,           2.2,      7.169117, ,           2.2,      10.41193, ,           2.2,      9.097646, , 
          2.4,      7.715056, ,           2.4,      7.268119, ,           2.4,      7.196546, ,           2.4,      10.49922, ,           2.4,      9.177082, , 
          2.6,      7.767816, ,           2.6,      7.301766, ,           2.6,      7.225844, ,           2.6,      10.59047, ,           2.6,      9.261554, , 
          2.8,      7.823123, ,           2.8,      7.337648, ,           2.8,       7.25724, ,           2.8,      10.68656, ,           2.8,      9.352768, , 
            3,      7.880707, ,             3,      7.376508, ,             3,      7.292741, ,             3,      10.78669, ,             3,      9.449416, , 
          3.2,      7.941067, ,           3.2,      7.417971, ,           3.2,      7.328419, ,           3.2,      10.88965, ,           3.2,      9.549958, , 
          3.4,      8.003882, ,           3.4,      7.462485, ,           3.4,      7.366677, ,           3.4,      10.99834, ,           3.4,       9.65888, , 
          3.6,       8.06959, ,           3.6,      7.510084, ,           3.6,      7.407306, ,           3.6,      11.11398, ,           3.6,      9.778407, , 
          3.8,      8.137146, ,           3.8,      7.561364, ,           3.8,      7.450601, ,           3.8,      11.23637, ,           3.8,      9.908161, , 
            4,      8.207064, ,             4,      7.616249, ,             4,      7.497273, ,             4,      11.35965, ,             4,      10.03865, , 
          4.2,      8.279397, ,           4.2,      7.675422, ,           4.2,      7.547279, ,           4.2,      11.47928, ,           4.2,      10.16354, , 
          4.4,      8.354584, ,           4.4,      7.739629, ,           4.4,      7.601967, ,           4.4,      11.59439, ,           4.4,      10.28289, , 
          4.6,      8.432331, ,           4.6,      7.809406, ,           4.6,      7.661297, ,           4.6,      11.70781, ,           4.6,      10.39934, , 
          4.8,      8.514195, ,           4.8,       7.88785, ,           4.8,      7.727641, , , , ,           4.8,      10.51497, , 
            5,      8.601674, ,             5,      7.976265, ,             5,      7.802338, , , , ,             5,       10.6374, , 
          5.2,      8.698942, ,           5.2,      8.078302, ,           5.2,      7.888184, , , , , , , , 
          5.4,      8.792403, ,           5.4,      8.187513, ,           5.4,      7.980869, , , , , , , , 
, , ,           5.6,      8.294449, ,           5.6,      8.076831, , , , , , , , 
, , ,           5.8,      8.401905, ,           5.8,      8.182168, , , , , , , , 
, , ,             6,      8.507521, ,             6,      8.299362, , , , , , , , 

