Alpha,T1-15.8 m/s-VLM2, , 
           -4,      4.769022, , 
         -3.8,      4.793574, , 
         -3.6,      4.816405, , 
         -3.4,      4.837584, , 
         -3.2,      4.857331, , 
           -3,      4.875696, , 
         -2.8,      4.892724, , 
         -2.6,      4.908382, , 
         -2.4,      4.922704, , 
         -2.2,      4.935764, , 
           -2,      4.948212, , 
         -1.8,      4.960589, , 
         -1.6,      4.971938, , 
         -1.4,      4.981478, , 
         -1.2,      4.989202, , 
           -1,      4.994986, , 
         -0.8,       4.99951, , 
         -0.6,      5.002674, , 
         -0.4,      5.004968, , 
         -0.2,      5.005642, , 
            0,      5.005411, , 
          0.2,      5.004046, , 
          0.4,      5.001273, , 
          0.6,      4.997579, , 
          0.8,      4.993041, , 
            1,      4.987753, , 
          1.2,      4.981533, , 
          1.4,        4.9744, , 
          1.6,      4.966534, , 
          1.8,       4.95787, , 
            2,      4.948468, , 
          2.2,      4.938396, , 
          2.4,      4.927644, , 
          2.6,      4.916277, , 
          2.8,       4.90439, , 
            3,      4.891991, , 
          3.2,      4.879091, , 
          3.4,      4.865708, , 
          3.6,      4.851844, , 
          3.8,      4.837522, , 
            4,      4.822833, , 
          4.2,      4.807696, , 
          4.4,      4.792153, , 
          4.6,      4.776216, , 
          4.8,       4.75984, , 
            5,       4.74308, , 
          5.2,      4.725997, , 
          5.4,      4.708634, , 
          5.6,      4.690993, , 
          5.8,      4.673001, , 
            6,      4.654684, , 

