Alpha,T1-15.8 m/s-VLM2, , 
           -4,      11.84258, , 
         -3.8,      11.78362, , 
         -3.6,      11.72932, , 
         -3.4,      11.67938, , 
         -3.2,       11.6332, , 
           -3,      11.59056, , 
         -2.8,      11.55131, , 
         -2.6,      11.51545, , 
         -2.4,      11.48284, , 
         -2.2,      11.45326, , 
           -2,       11.4252, , 
         -1.8,      11.39744, , 
         -1.6,      11.37211, , 
         -1.4,       11.3509, , 
         -1.2,      11.33378, , 
           -1,      11.32099, , 
         -0.8,      11.31101, , 
         -0.6,      11.30404, , 
         -0.4,      11.29899, , 
         -0.2,      11.29751, , 
            0,      11.29802, , 
          0.2,      11.30102, , 
          0.4,      11.30713, , 
          0.6,      11.31527, , 
          0.8,      11.32529, , 
            1,      11.33699, , 
          1.2,      11.35077, , 
          1.4,      11.36663, , 
          1.6,      11.38416, , 
          1.8,      11.40353, , 
            2,      11.42463, , 
          2.2,      11.44732, , 
          2.4,      11.47163, , 
          2.6,      11.49745, , 
          2.8,      11.52457, , 
            3,        11.553, , 
          3.2,      11.58272, , 
          3.4,      11.61371, , 
          3.6,      11.64599, , 
          3.8,      11.67953, , 
            4,      11.71412, , 
          4.2,      11.74998, , 
          4.4,      11.78702, , 
          4.6,      11.82525, , 
          4.8,      11.86478, , 
            5,      11.90551, , 
          5.2,      11.94731, , 
          5.4,      11.99009, , 
          5.6,      12.03387, , 
          5.8,      12.07884, , 
            6,      12.12497, , 

