Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      1.768893, ,            -4,      1.714787, ,            -4,      1.705353, ,            -4,      2.238555, ,            -4,      1.989484, , 
         -3.8,      1.747304, ,          -3.8,      1.693195, ,          -3.8,      1.683773, ,          -3.8,      2.216209, ,          -3.8,      1.968063, , 
         -3.6,      1.727011, ,          -3.6,      1.672891, ,          -3.6,      1.663483, ,          -3.6,       2.19543, ,          -3.6,      1.948055, , 
         -3.4,      1.707931, ,          -3.4,      1.653796, ,          -3.4,      1.644396, ,          -3.4,      2.176116, ,          -3.4,       1.92938, , 
         -3.2,      1.690025, ,          -3.2,      1.636048, ,          -3.2,      1.626527, ,          -3.2,      2.158248, ,          -3.2,      1.912021, , 
           -3,      1.673305, ,            -3,      1.619351, ,            -3,      1.609746, ,            -3,      2.141701, ,            -3,      1.895882, , 
         -2.8,      1.657633, ,          -2.8,      1.603646, ,          -2.8,      1.594052, ,          -2.8,       2.12644, ,          -2.8,      1.880893, , 
         -2.6,      1.642966, ,          -2.6,      1.588884, ,          -2.6,      1.579297, ,          -2.6,      2.112474, ,          -2.6,      1.867039, , 
         -2.4,      1.629234, ,          -2.4,      1.574997, ,          -2.4,      1.565423, ,          -2.4,      2.099668, ,          -2.4,      1.854236, , 
         -2.2,      1.616401, ,          -2.2,      1.561944, ,          -2.2,      1.552374, ,          -2.2,      2.087991, ,          -2.2,       1.84246, , 
           -2,      1.604414, ,            -2,      1.549639, ,            -2,      1.540102, ,            -2,      2.077433, ,            -2,      1.831671, , 
         -1.8,      1.593223, ,          -1.8,      1.538071, ,          -1.8,      1.528572, ,          -1.8,      2.067966, ,          -1.8,       1.82182, , 
         -1.6,      1.582809, ,          -1.6,      1.527225, ,          -1.6,       1.51775, ,          -1.6,       2.05954, ,          -1.6,      1.812885, , 
         -1.4,      1.573017, ,          -1.4,      1.517074, ,          -1.4,       1.50761, ,          -1.4,      2.052122, ,          -1.4,      1.804827, , 
         -1.2,      1.563956, ,          -1.2,      1.507572, ,          -1.2,      1.498105, ,          -1.2,      2.045693, ,          -1.2,      1.797646, , 
           -1,      1.555612, ,            -1,      1.498702, ,            -1,      1.489213, ,            -1,      2.040234, ,            -1,      1.791306, , 
         -0.8,      1.547936, ,          -0.8,      1.490428, ,          -0.8,      1.480905, ,          -0.8,      2.035681, ,          -0.8,      1.785796, , 
         -0.6,       1.54093, ,          -0.6,      1.482723, ,          -0.6,      1.473166, ,          -0.6,      2.031952, ,          -0.6,      1.781109, , 
         -0.4,      1.534649, ,          -0.4,      1.475552, ,          -0.4,      1.465954, ,          -0.4,      2.028762, ,          -0.4,      1.777186, , 
         -0.2,      1.529108, ,          -0.2,      1.468897, ,          -0.2,      1.458704, ,          -0.2,      2.026728, ,          -0.2,      1.774047, , 
            0,      1.524154, ,             0,      1.462759, ,             0,      1.451954, ,             0,      2.025465, ,             0,      1.771674, , 
          0.2,      1.519821, ,           0.2,      1.457097, ,           0.2,         1.446, ,           0.2,      2.025002, ,           0.2,      1.770065, , 
          0.4,      1.516117, ,           0.4,      1.451887, ,           0.4,      1.440627, ,           0.4,       2.02538, ,           0.4,      1.769302, , 
          0.6,      1.512953, ,           0.6,      1.447099, ,           0.6,      1.436765, ,           0.6,      2.026478, ,           0.6,       1.76924, , 
          0.8,      1.510401, ,           0.8,      1.442757, ,           0.8,      1.432002, ,           0.8,      2.028382, ,           0.8,      1.769927, , 
            1,      1.508387, ,             1,      1.438859, ,             1,      1.427634, ,             1,      2.030963, ,             1,      1.771381, , 
          1.2,      1.507024, ,           1.2,      1.435366, ,           1.2,      1.423729, ,           1.2,       2.03427, ,           1.2,      1.773582, , 
          1.4,      1.506286, ,           1.4,      1.432306, ,           1.4,      1.420402, ,           1.4,      2.038248, ,           1.4,      1.776513, , 
          1.6,      1.506176, ,           1.6,      1.429631, ,           1.6,       1.41764, ,           1.6,        2.0429, ,           1.6,      1.780211, , 
          1.8,      1.506672, ,           1.8,      1.427418, ,           1.8,      1.414916, ,           1.8,      2.048292, ,           1.8,      1.784716, , 
            2,       1.50779, ,             2,       1.42567, ,             2,      1.412841, ,             2,      2.054304, ,             2,      1.789974, , 
          2.2,      1.509577, ,           2.2,      1.424325, ,           2.2,      1.410819, ,           2.2,      2.061008, ,           2.2,      1.796103, , 
          2.4,      1.512014, ,           2.4,      1.423446, ,           2.4,      1.409279, ,           2.4,      2.068412, ,           2.4,      1.803107, , 
          2.6,      1.515055, ,           2.6,      1.423132, ,           2.6,      1.408175, ,           2.6,      2.076626, ,           2.6,      1.811118, , 
          2.8,      1.518625, ,           2.8,      1.423312, ,           2.8,      1.407546, ,           2.8,      2.085813, ,           2.8,      1.820462, , 
            3,      1.522665, ,             3,      1.424124, ,             3,      1.407775, ,             3,      2.095801, ,             3,      1.830863, , 
          3.2,      1.527263, ,           3.2,      1.425486, ,           3.2,      1.408087, ,           3.2,      2.106345, ,           3.2,      1.842007, , 
          3.4,      1.532352, ,           3.4,      1.427477, ,           3.4,      1.408945, ,           3.4,      2.118009, ,           3.4,      1.854763, , 
          3.6,      1.538009, ,           3.6,      1.430094, ,           3.6,      1.410301, ,           3.6,       2.13102, ,           3.6,      1.869546, , 
          3.8,      1.544026, ,           3.8,      1.433444, ,           3.8,      1.412205, ,           3.8,      2.145325, ,           3.8,       1.88626, , 
            4,      1.550497, ,             4,      1.437502, ,             4,      1.414786, ,             4,      2.159766, ,             4,       1.90305, , 
          4.2,      1.557427, ,           4.2,      1.442389, ,           4.2,      1.418025, ,           4.2,      2.173462, ,           4.2,      1.918692, , 
          4.4,      1.564894, ,           4.4,      1.448237, ,           4.4,       1.42217, ,           4.4,      2.186251, ,           4.4,      1.933214, , 
          4.6,      1.572835, ,           4.6,      1.455135, ,           4.6,      1.427203, ,           4.6,      2.198689, ,           4.6,      1.947134, , 
          4.8,      1.581541, ,           4.8,      1.463653, ,           4.8,      1.433557, , , , ,           4.8,      1.960858, , 
            5,      1.591282, ,             5,      1.474016, ,             5,      1.441469, , , , ,             5,      1.975832, , 
          5.2,       1.60283, ,           5.2,      1.486885, ,           5.2,      1.451441, , , , , , , , 
          5.4,      1.613631, ,           5.4,      1.501036, ,           5.4,       1.46265, , , , , , , , 
, , ,           5.6,      1.514705, ,           5.6,      1.474426, , , , , , , , 
, , ,           5.8,      1.528415, ,           5.8,      1.487886, , , , , , , , 
, , ,             6,      1.541732, ,             6,       1.50347, , , , , , , , 

