Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      3.281626, ,            -4,       3.22536, ,            -4,      3.553792, , 
         -3.8,      3.242425, ,          -3.8,      3.185005, ,          -3.8,      3.514868, , 
         -3.6,      3.205358, ,          -3.6,      3.147261, ,          -3.6,      3.478138, , 
         -3.4,      3.170513, ,          -3.4,        3.1116, ,          -3.4,      3.443456, , 
         -3.2,      3.137689, ,          -3.2,      3.078087, ,          -3.2,      3.410802, , 
           -3,      3.106708, ,            -3,      3.046804, ,            -3,       3.38007, , 
         -2.8,      3.077639, ,          -2.8,      3.017325, ,          -2.8,      3.351154, , 
         -2.6,      3.050365, ,          -2.6,      2.989623, ,          -2.6,      3.324168, , 
         -2.4,      3.024624, ,          -2.4,      2.963123, ,          -2.4,      3.298749, , 
         -2.2,      3.000328, ,          -2.2,      2.938109, ,          -2.2,      3.274812, , 
           -2,      2.977395, ,            -2,      2.914784, ,            -2,      3.252306, , 
         -1.8,      2.955746, ,          -1.8,      2.892771, ,          -1.8,      3.231174, , 
         -1.6,      2.935385, ,          -1.6,      2.871862, ,          -1.6,      3.211328, , 
         -1.4,      2.916182, ,          -1.4,      2.852245, ,          -1.4,      3.192718, , 
         -1.2,      2.897839, ,          -1.2,      2.833794, ,          -1.2,      3.175304, , 
           -1,      2.880563, ,            -1,      2.816289, ,            -1,      3.159046, , 
         -0.8,      2.864302, ,          -0.8,      2.799823, ,          -0.8,      3.143891, , 
         -0.6,      2.849029, ,          -0.6,       2.78448, ,          -0.6,      3.129792, , 
         -0.4,      2.834696, ,          -0.4,      2.770101, ,          -0.4,      3.116677, , 
         -0.2,      2.821273, ,          -0.2,      2.756492, ,          -0.2,      3.104543, , 
            0,      2.808811, ,             0,      2.743714, ,             0,      3.093335, , 
          0.2,      2.797343, ,           0.2,      2.731697, ,           0.2,      3.083019, , 
          0.4,      2.786662, ,           0.4,      2.720423, ,           0.4,      3.073562, , 
          0.6,      2.776736, ,           0.6,      2.709861, ,           0.6,      3.064958, , 
          0.8,      2.767522, ,           0.8,      2.699971, ,           0.8,      3.057155, , 
            1,      2.758992, ,             1,      2.690742, ,             1,      3.050138, , 
          1.2,      2.751147, ,           1.2,      2.682174, ,           1.2,      3.043886, , 
          1.4,      2.743975, ,           1.4,      2.674221, ,           1.4,      3.038368, , 
          1.6,      2.737455, ,           1.6,      2.666864, ,           1.6,      3.033568, , 
          1.8,       2.73156, ,           1.8,      2.660166, ,           1.8,       3.02949, , 
            2,      2.726277, ,             2,      2.654017, ,             2,      3.026115, , 
          2.2,      2.721567, ,           2.2,      2.648374, ,           2.2,      3.023411, , 
          2.4,      2.717422, ,           2.4,      2.643218, ,           2.4,      3.021343, , 
          2.6,      2.713886, ,           2.6,      2.638547, ,           2.6,      3.019925, , 
          2.8,      2.710887, ,           2.8,      2.634334, ,           2.8,      3.019127, , 
            3,      2.708377, ,             3,      2.630556, ,             3,      3.018915, , 
          3.2,      2.706354, ,           3.2,      2.627203, ,           3.2,      3.019299, , 
          3.4,      2.704937, ,           3.4,      2.624286, ,           3.4,      3.020331, , 
          3.6,      2.704006, ,           3.6,      2.621756, ,           3.6,      3.022009, , 
          3.8,      2.703526, ,           3.8,      2.619535, ,           3.8,      3.024254, , 
            4,      2.703564, ,             4,      2.617654, ,             4,      3.027083, , 
          4.2,       2.70406, ,           4.2,       2.61614, ,           4.2,       3.03048, , 
          4.4,      2.704994, ,           4.4,      2.614991, ,           4.4,      3.034409, , 
          4.6,      2.706483, ,           4.6,      2.614185, ,           4.6,      3.038926, , 
          4.8,      2.708451, ,           4.8,      2.613738, ,           4.8,      3.043986, , 
            5,      2.710928, ,             5,      2.613616, ,             5,      3.049612, , 
          5.2,      2.713949, ,           5.2,      2.613804, ,           5.2,      3.055855, , 
          5.4,      2.717331, ,           5.4,       2.61438, ,           5.4,      3.062718, , 
          5.6,      2.721204, ,           5.6,      2.615411, ,           5.6,      3.070147, , 
          5.8,      2.725471, ,           5.8,      2.616761, ,           5.8,      3.078136, , 
            6,       2.73045, ,             6,      2.618463, ,             6,      3.086741, , 

