Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.9457994, ,            -4,     0.9457994, ,            -4,     0.9457994, , 
         -3.8,     0.9609732, ,          -3.8,     0.9609732, ,          -3.8,     0.9609732, , 
         -3.6,     0.9761261, ,          -3.6,     0.9761261, ,          -3.6,     0.9761261, , 
         -3.4,      0.991258, ,          -3.4,      0.991258, ,          -3.4,      0.991258, , 
         -3.2,      1.006368, ,          -3.2,      1.006368, ,          -3.2,      1.006368, , 
           -3,      1.021456, ,            -3,      1.021456, ,            -3,      1.021456, , 
         -2.8,      1.036522, ,          -2.8,      1.036522, ,          -2.8,      1.036522, , 
         -2.6,      1.051565, ,          -2.6,      1.051565, ,          -2.6,      1.051565, , 
         -2.4,      1.066585, ,          -2.4,      1.066585, ,          -2.4,      1.066585, , 
         -2.2,      1.081581, ,          -2.2,      1.081581, ,          -2.2,      1.081581, , 
           -2,      1.096553, ,            -2,      1.096553, ,            -2,      1.096553, , 
         -1.8,      1.111501, ,          -1.8,      1.111501, ,          -1.8,      1.111501, , 
         -1.6,      1.126423, ,          -1.6,      1.126423, ,          -1.6,      1.126423, , 
         -1.4,      1.141321, ,          -1.4,      1.141321, ,          -1.4,      1.141321, , 
         -1.2,      1.156193, ,          -1.2,      1.156193, ,          -1.2,      1.156193, , 
           -1,      1.171038, ,            -1,      1.171038, ,            -1,      1.171038, , 
         -0.8,      1.185857, ,          -0.8,      1.185857, ,          -0.8,      1.185857, , 
         -0.6,       1.20065, ,          -0.6,       1.20065, ,          -0.6,       1.20065, , 
         -0.4,      1.215415, ,          -0.4,      1.215415, ,          -0.4,      1.215415, , 
         -0.2,      1.230152, ,          -0.2,      1.230152, ,          -0.2,      1.230152, , 
            0,      1.244862, ,             0,      1.244862, ,             0,      1.244862, , 
          0.2,      1.259543, ,           0.2,      1.259543, ,           0.2,      1.259543, , 
          0.4,      1.274195, ,           0.4,      1.274195, ,           0.4,      1.274195, , 
          0.6,      1.288817, ,           0.6,      1.288817, ,           0.6,      1.288817, , 
          0.8,      1.303411, ,           0.8,      1.303411, ,           0.8,      1.303411, , 
            1,      1.317974, ,             1,      1.317974, ,             1,      1.317974, , 
          1.2,      1.332507, ,           1.2,      1.332507, ,           1.2,      1.332507, , 
          1.4,      1.347009, ,           1.4,      1.347009, ,           1.4,      1.347009, , 
          1.6,       1.36148, ,           1.6,       1.36148, ,           1.6,       1.36148, , 
          1.8,       1.37592, ,           1.8,       1.37592, ,           1.8,       1.37592, , 
            2,      1.390327, ,             2,      1.390327, ,             2,      1.390327, , 
          2.2,      1.404703, ,           2.2,      1.404703, ,           2.2,      1.404703, , 
          2.4,      1.419046, ,           2.4,      1.419046, ,           2.4,      1.419046, , 
          2.6,      1.433356, ,           2.6,      1.433356, ,           2.6,      1.433356, , 
          2.8,      1.447632, ,           2.8,      1.447632, ,           2.8,      1.447632, , 
            3,      1.461875, ,             3,      1.461875, ,             3,      1.461875, , 
          3.2,      1.476084, ,           3.2,      1.476084, ,           3.2,      1.476084, , 
          3.4,      1.490258, ,           3.4,      1.490258, ,           3.4,      1.490258, , 
          3.6,      1.504397, ,           3.6,      1.504397, , , , , 
, , ,           3.8,      1.518502, , , , , 
, , ,             4,      1.532571, , , , , 
, , ,           4.2,      1.546604, , , , , 

