Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.6126399, , 
         -3.8,     0.6212942, , 
         -3.6,     0.6299283, , 
         -3.4,     0.6385419, , 
         -3.2,     0.6471345, , 
           -3,     0.6557058, , 
         -2.8,     0.6642556, , 
         -2.6,     0.6727836, , 
         -2.4,     0.6812893, , 
         -2.2,     0.6897725, , 
           -2,     0.6982329, , 
         -1.8,     0.7066702, , 
         -1.6,      0.715084, , 
         -1.4,     0.7234741, , 
         -1.2,     0.7318401, , 
           -1,     0.7401818, , 
         -0.8,     0.7484987, , 
         -0.6,     0.7567907, , 
         -0.4,     0.7650575, , 
         -0.2,     0.7732987, , 
            0,      0.781514, , 
          0.2,     0.7897032, , 
          0.4,      0.797866, , 
          0.6,      0.806002, , 
          0.8,      0.814111, , 
            1,     0.8221927, , 
          1.2,     0.8302469, , 
          1.4,     0.8382732, , 
          1.6,     0.8462714, , 
          1.8,     0.8542411, , 
            2,     0.8621822, , 
          2.2,     0.8700944, , 
          2.4,     0.8779773, , 
          2.6,     0.8858308, , 
          2.8,     0.8936545, , 
            3,     0.9014482, , 
          3.2,     0.9092117, , 
          3.4,     0.9169446, , 
          3.6,     0.9246468, , 
          3.8,      0.932318, , 
            4,     0.9399579, , 
          4.2,     0.9475663, , 
          4.4,      0.955143, , 
          4.6,     0.9626877, , 
          4.8,     0.9702002, , 
            5,     0.9776802, , 
          5.2,     0.9851275, , 
          5.4,     0.9925419, , 
          5.6,     0.9999231, , 
          5.8,      1.007271, , 
            6,      1.014585, , 

