Alpha,T1-15.8 m/s-VLM2, , 
           -4,      5.864605, , 
         -3.8,      5.834297, , 
         -3.6,      5.807391, , 
         -3.4,      5.783755, , 
         -3.2,      5.763224, , 
           -3,      5.745711, , 
         -2.8,      5.731166, , 
         -2.6,      5.719573, , 
         -2.4,      5.710883, , 
         -2.2,       5.70494, , 
           -2,      5.701823, , 
         -1.8,      5.701668, , 
         -1.6,      5.704271, , 
         -1.4,      5.709565, , 
         -1.2,      5.718052, , 
           -1,      5.729422, , 
         -0.8,      5.743925, , 
         -0.6,      5.761357, , 
         -0.4,      5.782394, , 
         -0.2,      5.807097, , 
            0,      5.835786, , 
          0.2,      5.868309, , 
          0.4,      5.904332, , 
          0.6,      5.945187, , 
          0.8,      5.989846, , 
            1,      6.038045, , 
          1.2,      6.089814, , 
          1.4,      6.145522, , 
          1.6,      6.204411, , 
          1.8,      6.266774, , 
            2,      6.332092, , 
          2.2,      6.401326, , 
          2.4,      6.473723, , 
          2.6,      6.550212, , 
          2.8,      6.632577, , 
            3,      6.724902, , 
          3.2,      6.821369, , 

