Alpha,T1-15.8 m/s-VLM2, , 
           -4,      4.584817, , 
         -3.8,      4.529454, , 
         -3.6,      4.476982, , 
         -3.4,      4.427217, , 
         -3.2,      4.379847, , 
           -3,      4.334737, , 
         -2.8,      4.291762, , 
         -2.6,      4.250871, , 
         -2.4,      4.211963, , 
         -2.2,      4.174905, , 
           -2,      4.139096, , 
         -1.8,      4.104047, , 
         -1.6,      4.070518, , 
         -1.4,      4.039097, , 
         -1.2,      4.009727, , 
           -1,      3.982452, , 
         -0.8,       3.95668, , 
         -0.6,      3.932456, , 
         -0.4,      3.909359, , 
         -0.2,      3.887949, , 
            0,      3.867638, , 
          0.2,      3.848582, , 
          0.4,      3.830968, , 
          0.6,        3.8144, , 
          0.8,      3.798805, , 
            1,      3.784097, , 
          1.2,      3.770399, , 
          1.4,      3.757686, , 
          1.6,       3.74581, , 
          1.8,      3.734811, , 
            2,      3.724635, , 
          2.2,      3.715223, , 
          2.4,      3.706577, , 
          2.6,      3.698641, , 
          2.8,      3.691341, , 
            3,      3.684664, , 
          3.2,        3.6786, , 
          3.4,      3.673131, , 
          3.6,      3.668252, , 
          3.8,      3.663945, , 
            4,      3.660139, , 
          4.2,      3.656892, , 
          4.4,      3.654173, , 
          4.6,      3.651971, , 
          4.8,       3.65032, , 
            5,      3.649178, , 
          5.2,      3.648499, , 
          5.4,       3.64825, , 
          5.6,      3.648429, , 
          5.8,      3.649093, , 
            6,      3.650223, , 

