Alpha,T1-15.8 m/s-VLM2, , 
           -1,      8.420196, , 
         -0.8,      8.593304, , 
         -0.6,       8.74985, , 
         -0.4,      8.889613, , 
         -0.2,      9.012946, , 
            0,      9.120789, , 
          0.2,      9.214115, , 
          0.4,      9.293729, , 
          0.6,        9.3593, , 
          0.8,      9.409706, , 
            1,      9.446266, , 
          1.2,      9.471084, , 
          1.4,      9.485332, , 
          1.6,      9.490466, , 
          1.8,      9.487379, , 
            2,      9.477262, , 
          2.2,      9.460622, , 
          2.4,      9.438282, , 
          2.6,      9.410856, , 
          2.8,      9.378801, , 
            3,      9.342549, , 
          3.2,      9.302671, , 
          3.4,      9.259605, , 
          3.6,      9.213726, , 
          3.8,      9.165337, , 
            4,      9.114582, , 
          4.2,      9.061964, , 
          4.4,      9.007529, , 
          4.6,      8.951621, , 
          4.8,      8.894418, , 
            5,      8.836119, , 
          5.2,      8.776842, , 
          5.4,      8.716754, , 
          5.6,      8.655979, , 
          5.8,      8.594782, , 
            6,      8.533185, , 
          6.2,      8.471383, , 
          6.4,      8.409385, , 
          6.6,      8.347275, , 
          6.8,      8.285116, , 
            7,       8.22297, , 
          7.2,      8.160954, , 
          7.4,      8.099173, , 
          7.6,      8.037594, , 
          7.8,      7.976319, , 
            8,      7.915402, , 
          8.2,      7.854742, , 
          8.4,      7.794548, , 
          8.6,      7.734715, , 
          8.8,      7.675367, , 
            9,        7.6165, , 
          9.2,      7.558152, , 
          9.4,      7.500331, , 
          9.6,      7.443045, , 
          9.8,      7.386318, , 
           10,      7.330155, , 
         10.2,      7.274565, , 
         10.4,      7.219567, , 
         10.6,      7.165137, , 
         10.8,      7.111303, , 
           11,      7.058068, , 
         11.2,      7.005406, , 
         11.4,      6.953355, , 
         11.6,      6.901902, , 
         11.8,      6.851025, , 
           12,      6.800758, , 

