Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.3744805, , 
         -0.8,     0.3860348, , 
         -0.6,     0.3975794, , 
         -0.4,     0.4091138, , 
         -0.2,     0.4206377, , 
            0,     0.4321507, , 
          0.2,     0.4436524, , 
          0.4,     0.4551424, , 
          0.6,     0.4666204, , 
          0.8,      0.478086, , 
            1,     0.4895388, , 
          1.2,     0.5009785, , 
          1.4,     0.5124046, , 
          1.6,     0.5238168, , 
          1.8,     0.5352148, , 
            2,     0.5465981, , 
          2.2,     0.5579664, , 
          2.4,     0.5693193, , 
          2.6,     0.5806565, , 
          2.8,     0.5919776, , 
            3,     0.6032822, , 
          3.2,       0.61457, , 
          3.4,     0.6258406, , 
          3.6,     0.6370936, , 
          3.8,     0.6483287, , 
            4,     0.6595456, , 
          4.2,     0.6707438, , 
          4.4,      0.681923, , 
          4.6,     0.6930829, , 
          4.8,     0.7042232, , 
            5,     0.7153433, , 
          5.2,     0.7264431, , 
          5.4,     0.7375222, , 
          5.6,     0.7485802, , 
          5.8,     0.7596168, , 
            6,     0.7706316, , 
          6.2,     0.7816243, , 
          6.4,     0.7925945, , 
          6.6,      0.803542, , 
          6.8,     0.8144664, , 
            7,     0.8253673, , 
          7.2,     0.8362444, , 
          7.4,     0.8470974, , 
          7.6,      0.857926, , 
          7.8,     0.8687298, , 
            8,     0.8795085, , 

