Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,       9.17601, ,            -1,       9.62324, ,            -1,      8.330104, , 
         -0.8,      9.353805, ,          -0.8,      9.801727, ,          -0.8,      8.478158, , 
         -0.6,       9.51162, ,          -0.6,      9.959881, ,          -0.6,       8.60842, , 
         -0.4,      9.650417, ,          -0.4,      10.09775, ,          -0.4,      8.721684, , 
         -0.2,      9.771598, ,          -0.2,      10.21589, ,          -0.2,      8.819806, , 
            0,      9.876243, ,             0,      10.31939, ,             0,      8.904304, , 
          0.2,      9.962688, ,           0.2,      10.40688, ,           0.2,      8.976163, , 
          0.4,       10.0303, ,           0.4,      10.47946, ,           0.4,      9.036452, , 
          0.6,      10.08113, ,           0.6,      10.53488, ,           0.6,      9.086283, , 
          0.8,      10.11733, ,           0.8,      10.57178, ,           0.8,      9.126358, , 
            1,      10.14108, ,             1,      10.59272, ,             1,      9.157392, , 
          1.2,      10.15381, ,           1.2,      10.60236, ,           1.2,       9.18009, , 
          1.4,      10.15695, ,           1.4,      10.59948, ,           1.4,      9.195267, , 
          1.6,      10.15119, ,           1.6,      10.58624, ,           1.6,      9.203402, , 
          1.8,      10.13779, ,           1.8,      10.56537, ,           1.8,      9.205147, , 
            2,      10.11763, ,             2,      10.53639, ,             2,      9.201094, , 
          2.2,      10.09103, ,           2.2,      10.50035, ,           2.2,      9.191447, , 
          2.4,       10.0589, ,           2.4,      10.45888, ,           2.4,      9.176906, , 
          2.6,      10.02196, ,           2.6,      10.41193, ,           2.6,      9.157825, , 
          2.8,      9.980793, ,           2.8,      10.36015, ,           2.8,       9.13465, , 
            3,       9.93564, ,             3,      10.30509, ,             3,      9.107655, , 
          3.2,      9.886946, ,           3.2,      10.24654, ,           3.2,      9.077165, , 
          3.4,      9.835073, ,           3.4,      10.18527, ,           3.4,      9.043565, , 
          3.6,      9.780526, ,           3.6,      10.12166, ,           3.6,      9.007144, , 
          3.8,      9.723672, ,           3.8,      10.05605, ,           3.8,      8.968179, , 
            4,      9.664676, ,             4,      9.988823, ,             4,      8.926766, , 
          4.2,         9.604, ,           4.2,      9.919978, ,           4.2,      8.883319, , 
          4.4,      9.541522, ,           4.4,       9.84949, ,           4.4,      8.837866, , 
          4.6,      9.477757, ,           4.6,      9.777979, ,           4.6,      8.790805, , 
          4.8,      9.412889, ,           4.8,      9.705536, ,           4.8,      8.742231, , 
            5,      9.347102, ,             5,      9.632618, ,             5,      8.692299, , 
          5.2,      9.280593, ,           5.2,      9.559056, ,           5.2,      8.641207, , 
          5.4,      9.213422, ,           5.4,      9.485266, ,           5.4,      8.589022, , 
          5.6,      9.145681, ,           5.6,       9.41123, ,           5.6,      8.535946, , 
          5.8,      9.077588, ,           5.8,      9.336915, ,           5.8,      8.482095, , 
            6,      9.009245, ,             6,      9.262483, ,             6,       8.42761, , 
          6.2,      8.940789, ,           6.2,      9.188008, ,           6.2,      8.372573, , 
          6.4,      8.872338, ,           6.4,       9.11368, ,           6.4,      8.317113, , 
          6.6,      8.803925, ,           6.6,        9.0394, ,           6.6,      8.261308, , 
          6.8,      8.735688, ,           6.8,      8.965432, ,           6.8,      8.205287, , 
            7,       8.66753, ,             7,      8.891737, ,             7,       8.14906, , 
          7.2,      8.599661, ,           7.2,      8.818533, ,           7.2,      8.092752, , 
          7.4,      8.532059, ,           7.4,      8.745779, ,           7.4,      8.036392, , 
          7.6,      8.464816, ,           7.6,      8.673496, ,           7.6,      7.980018, , 
          7.8,      8.398031, ,           7.8,      8.601782, ,           7.8,      7.923732, , 
            8,      8.331648, ,             8,      8.530535, ,             8,      7.867482, , 
          8.2,      8.265795, ,           8.2,      8.459947, ,           8.2,      7.811411, , 
          8.4,      8.200451, ,           8.4,      8.390029, ,           8.4,      7.755519, , 
          8.6,      8.135633, ,           8.6,      8.320789, ,           8.6,      7.699831, , 
          8.8,      8.071413, ,           8.8,      8.252306, ,           8.8,      7.644415, , 
            9,      8.007738, ,             9,      8.184483, ,             9,      7.589237, , 
          9.2,      7.944686, ,           9.2,      8.117437, ,           9.2,      7.534386, , 
          9.4,      7.882254, ,           9.4,      8.051236, ,           9.4,      7.479848, , 
          9.6,      7.820422, ,           9.6,      7.985796, ,           9.6,       7.42563, , 
          9.8,      7.759244, ,           9.8,      7.921149, ,           9.8,      7.371786, , 
           10,      7.698705, ,            10,      7.857265, ,            10,       7.31832, , 
         10.2,      7.638812, ,          10.2,      7.794154, ,          10.2,      7.265248, , 
         10.4,      7.579575, ,          10.4,      7.731798, ,          10.4,      7.212581, , 
         10.6,      7.520991, ,          10.6,       7.67022, ,          10.6,      7.160328, , 
         10.8,      7.463056, ,          10.8,      7.609449, ,          10.8,       7.10849, , 
           11,      7.405785, ,            11,      7.549491, ,            11,      7.057086, , 
         11.2,       7.34915, ,          11.2,      7.490255, ,          11.2,      7.006097, , 
         11.4,      7.293138, ,          11.4,      7.431728, ,          11.4,      6.955533, , 
         11.6,      7.237786, ,          11.6,      7.373962, ,          11.6,       6.90541, , 
         11.8,      7.183019, ,          11.8,      7.316961, ,          11.8,      6.855676, , 

