Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6632077, , 
         -0.8,      0.663455, , 
         -0.6,     0.6636783, , 
         -0.4,     0.6638802, , 
         -0.2,     0.6640629, , 
            0,     0.6642285, , 
          0.2,     0.6643788, , 
          0.4,     0.6645154, , 
          0.6,     0.6646396, , 
          0.8,     0.6647527, , 
            1,     0.6648558, , 
          1.2,     0.6649499, , 
          1.4,     0.6650359, , 
          1.6,     0.6651146, , 
          1.8,     0.6651867, , 
            2,     0.6652529, , 
          2.2,     0.6653136, , 
          2.4,     0.6653696, , 
          2.6,     0.6654213, , 
          2.8,     0.6654691, , 
            3,     0.6655134, , 
          3.2,     0.6655546, , 
          3.4,     0.6655931, , 
          3.6,     0.6656292, , 
          3.8,     0.6656631, , 
            4,     0.6656952, , 
          4.2,     0.6657257, , 
          4.4,     0.6657549, , 
          4.6,     0.6657829, , 
          4.8,       0.66581, , 
            5,     0.6658363, , 

