Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, ,            -1,     0.4144986, , 
         -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, ,          -0.8,     0.4275398, , 
         -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, ,          -0.6,     0.4405709, , 
         -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, ,          -0.4,     0.4535915, , 
         -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, ,          -0.2,     0.4666013, , 
            0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, ,             0,     0.4795998, , 
          0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, ,           0.2,     0.4925867, , 
          0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, ,           0.4,     0.5055614, , 
          0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, ,           0.6,     0.5185238, , 
          0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, ,           0.8,     0.5314733, , 
            1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, ,             1,     0.5444096, , 
          1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, ,           1.2,     0.5573324, , 
          1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, ,           1.4,     0.5702411, , 
          1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, ,           1.6,     0.5831354, , 
          1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, ,           1.8,      0.596015, , 
            2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, ,             2,     0.6088794, , 
          2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, ,           2.2,     0.6217284, , 
          2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, ,           2.4,     0.6345614, , 
          2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, ,           2.6,     0.6473781, , 
          2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, ,           2.8,     0.6601782, , 
            3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, ,             3,     0.6729612, , 
          3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, ,           3.2,     0.6857268, , 
          3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, ,           3.4,     0.6984746, , 
          3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, ,           3.6,     0.7112042, , 
          3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, ,           3.8,     0.7239153, , 
            4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, ,             4,     0.7366075, , 
          4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, ,           4.2,     0.7492804, , 
          4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, ,           4.4,     0.7619336, , 
          4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, ,           4.6,     0.7745669, , 
          4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, ,           4.8,     0.7871797, , 
            5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, ,             5,     0.7997718, , 
          5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, ,           5.2,     0.8123428, , 
