Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.4,       4.14214, ,           2.4,      3.950193, ,           2.4,      3.838042, ,           2.4,      3.778577, ,           2.4,      3.738136, ,           2.4,      3.722214, ,           2.4,      5.171947, ,           2.4,      4.761111, ,           2.4,       4.38467, , 
          2.6,      4.161363, ,           2.6,      3.972326, ,           2.6,      3.861594, ,           2.6,      3.803291, ,           2.6,       3.76366, ,           2.6,      3.748142, ,           2.6,      5.179949, ,           2.6,      4.772324, ,           2.6,      4.400772, , 
          2.8,      4.182306, ,           2.8,      3.996053, ,           2.8,      3.886753, ,           2.8,      3.829445, ,           2.8,      3.790508, ,           2.8,      3.775317, ,           2.8,       5.19069, ,           2.8,      4.785832, ,           2.8,      4.418841, , 
            3,      4.204814, ,             3,      4.021176, ,             3,      3.913254, ,             3,      3.856849, ,             3,      3.818601, ,             3,      3.803675, ,             3,      5.204092, ,             3,      4.801501, ,             3,      4.438711, , 
          3.2,       4.22885, ,           3.2,      4.047633, ,           3.2,      3.941086, ,           3.2,      3.885596, ,           3.2,       3.84805, ,           3.2,      3.833331, ,           3.2,      5.219929, ,           3.2,      4.819227, ,           3.2,      4.460291, , 
          3.4,        4.2543, ,           3.4,       4.07529, ,           3.4,      3.969966, ,           3.4,      3.915472, ,           3.4,      3.878606, ,           3.4,      3.864079, ,           3.4,      5.238084, ,           3.4,      4.838854, ,           3.4,      4.483405, , 
          3.6,      4.281064, ,           3.6,       4.10406, ,           3.6,      3.999842, ,           3.6,      3.946327, ,           3.6,      3.910072, ,           3.6,      3.895745, ,           3.6,      5.258452, ,           3.6,      4.860269, ,           3.6,      4.507952, , 
          3.8,      4.309105, ,           3.8,      4.133914, ,           3.8,      4.030795, ,           3.8,      3.978016, ,           3.8,      3.942276, ,           3.8,      3.928235, ,           3.8,      5.281003, ,           3.8,      4.883438, ,           3.8,      4.533893, , 
            4,      4.338297, ,             4,      4.164789, ,             4,      4.062682, ,             4,      4.010622, ,             4,      3.975316, ,             4,      3.961461, ,             4,      5.305576, ,             4,      4.908255, ,             4,      4.561137, , 
          4.2,      4.368585, ,           4.2,      4.196683, ,           4.2,      4.095503, ,           4.2,      4.044068, ,           4.2,      4.009139, ,           4.2,       3.99542, ,           4.2,      5.332145, ,           4.2,      4.934665, ,           4.2,      4.589632, , 
          4.4,      4.399901, ,           4.4,      4.229542, ,           4.4,      4.129156, ,           4.4,      4.078282, ,           4.4,      4.043689, ,           4.4,      4.030086, ,           4.4,      5.360691, ,           4.4,      4.962588, ,           4.4,      4.619314, , 
          4.6,      4.432189, ,           4.6,      4.263302, ,           4.6,      4.163665, ,           4.6,      4.113228, ,           4.6,      4.078904, ,           4.6,      4.065394, ,           4.6,      5.391204, ,           4.6,      4.991965, ,           4.6,       4.65011, , 
          4.8,      4.465433, ,           4.8,      4.297915, ,           4.8,      4.199054, ,           4.8,      4.149033, ,           4.8,      4.114845, ,           4.8,      4.101396, ,           4.8,      5.423717, ,           4.8,      5.022802, ,           4.8,      4.682015, , 
            5,      4.499558, ,             5,       4.33329, ,             5,      4.235145, ,             5,      4.185521, ,             5,      4.151474, ,             5,      4.138073, ,             5,      5.458204, ,             5,      5.055021, ,             5,      4.714959, , 
          5.2,      4.534539, ,           5.2,      4.369415, ,           5.2,      4.271878, ,           5.2,      4.222621, ,           5.2,      4.188811, ,           5.2,      4.175463, ,           5.2,      5.494668, ,           5.2,      5.088588, ,           5.2,      4.748959, , 
          5.4,      4.570347, ,           5.4,      4.406249, ,           5.4,      4.309257, ,           5.4,      4.260355, ,           5.4,        4.2268, ,           5.4,      4.213503, ,           5.4,      5.533165, ,           5.4,      5.123472, ,           5.4,      4.783945, , 
          5.6,      4.606948, ,           5.6,      4.443754, ,           5.6,       4.34724, ,           5.6,      4.298664, ,           5.6,      4.265351, ,           5.6,      4.252095, ,           5.6,      5.573845, ,           5.6,      5.159675, ,           5.6,      4.819884, , 
          5.8,      4.644379, ,           5.8,      4.481921, ,           5.8,      4.385839, ,           5.8,      4.337563, ,           5.8,      4.304477, ,           5.8,      4.291255, ,           5.8,       5.61682, ,           5.8,      5.197202, ,           5.8,      4.856763, , 
            6,      4.682577, ,             6,      4.520717, ,             6,      4.425002, ,             6,      4.376974, ,             6,      4.344083, ,             6,      4.330905, ,             6,      5.662296, ,             6,      5.236051, ,             6,      4.894549, , 
          6.2,      4.721577, ,           6.2,      4.560152, ,           6.2,      4.464745, ,           6.2,      4.416826, ,           6.2,      4.384088, ,           6.2,      4.371036, ,           6.2,      5.710555, ,           6.2,      5.276235, ,           6.2,      4.933256, , 
          6.4,      4.761343, ,           6.4,      4.600223, ,           6.4,      4.505038, ,           6.4,      4.457213, ,           6.4,      4.424595, ,           6.4,      4.411634, ,           6.4,      5.761961, ,           6.4,      5.317768, ,           6.4,      4.972884, , 
          6.6,      4.801884, ,           6.6,      4.640939, ,           6.6,      4.545885, ,           6.6,      4.498142, ,           6.6,      4.465598, ,           6.6,      4.452684, ,           6.6,      5.816971, ,           6.6,      5.360678, ,           6.6,      5.013447, , 

