Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.4747096, ,            -1,     0.4747096, ,            -1,     0.4747096, , 
         -0.8,     0.4899914, ,          -0.8,     0.4899914, ,          -0.8,     0.4899914, , 
         -0.6,     0.5052629, ,          -0.6,     0.5052629, ,          -0.6,     0.5052629, , 
         -0.4,     0.5205237, ,          -0.4,     0.5205237, ,          -0.4,     0.5205237, , 
         -0.2,     0.5357736, ,          -0.2,     0.5357736, ,          -0.2,     0.5357736, , 
            0,      0.551012, ,             0,      0.551012, ,             0,      0.551012, , 
          0.2,     0.5662385, ,           0.2,     0.5662385, ,           0.2,     0.5662385, , 
          0.4,     0.5814529, ,           0.4,     0.5814529, ,           0.4,     0.5814529, , 
          0.6,     0.5966546, ,           0.6,     0.5966546, ,           0.6,     0.5966546, , 
          0.8,     0.6118434, ,           0.8,     0.6118434, ,           0.8,     0.6118434, , 
            1,     0.6270187, ,             1,     0.6270187, ,             1,     0.6270187, , 
          1.2,     0.6421803, ,           1.2,     0.6421803, ,           1.2,     0.6421803, , 
          1.4,     0.6573276, ,           1.4,     0.6573276, ,           1.4,     0.6573276, , 
          1.6,     0.6724604, ,           1.6,     0.6724604, ,           1.6,     0.6724604, , 
          1.8,     0.6875783, ,           1.8,     0.6875783, ,           1.8,     0.6875783, , 
            2,     0.7026808, ,             2,     0.7026808, ,             2,     0.7026808, , 
          2.2,     0.7177676, ,           2.2,     0.7177676, ,           2.2,     0.7177676, , 
          2.4,     0.7328383, ,           2.4,     0.7328383, ,           2.4,     0.7328383, , 
          2.6,     0.7478925, ,           2.6,     0.7478925, ,           2.6,     0.7478925, , 
          2.8,     0.7629299, ,           2.8,     0.7629299, ,           2.8,     0.7629299, , 
            3,     0.7779499, ,             3,     0.7779499, ,             3,     0.7779499, , 
          3.2,     0.7929524, ,           3.2,     0.7929524, ,           3.2,     0.7929524, , 
          3.4,     0.8079368, ,           3.4,     0.8079368, ,           3.4,     0.8079368, , 
          3.6,     0.8229028, ,           3.6,     0.8229028, ,           3.6,     0.8229028, , 
          3.8,       0.83785, ,           3.8,       0.83785, ,           3.8,       0.83785, , 
            4,     0.8527781, ,             4,     0.8527781, ,             4,     0.8527781, , 
          4.2,     0.8676867, ,           4.2,     0.8676867, ,           4.2,     0.8676867, , 
          4.4,     0.8825754, ,           4.4,     0.8825754, ,           4.4,     0.8825754, , 
          4.6,     0.8974438, ,           4.6,     0.8974438, ,           4.6,     0.8974438, , 
          4.8,     0.9122915, ,           4.8,     0.9122915, ,           4.8,     0.9122915, , 
            5,     0.9271182, ,             5,     0.9271182, ,             5,     0.9271182, , 
          5.2,     0.9419236, ,           5.2,     0.9419236, ,           5.2,     0.9419236, , 

