Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2807119, , 
         -0.8,     0.2888277, , 
         -0.6,     0.2969352, , 
         -0.4,      0.305034, , 
         -0.2,     0.3131238, , 
            0,     0.3212044, , 
          0.2,     0.3292754, , 
          0.4,     0.3373364, , 
          0.6,     0.3453873, , 
          0.8,     0.3534276, , 
            1,     0.3614571, , 
          1.2,     0.3694755, , 
          1.4,     0.3774824, , 
          1.6,     0.3854776, , 
          1.8,     0.3934608, , 
            2,     0.4014316, , 
          2.2,     0.4093897, , 
          2.4,     0.4173349, , 
          2.6,     0.4252669, , 
          2.8,     0.4331853, , 
            3,     0.4410898, , 
          3.2,     0.4489802, , 
          3.4,     0.4568562, , 
          3.6,     0.4647174, , 
          3.8,     0.4725636, , 
            4,     0.4803945, , 
          4.2,     0.4882098, , 
          4.4,     0.4960091, , 
          4.6,     0.5037923, , 
          4.8,      0.511559, , 
            5,      0.519309, , 
          5.2,     0.5270419, , 
          5.4,     0.5347575, , 
          5.6,     0.5424555, , 
          5.8,     0.5501356, , 
            6,     0.5577975, , 
          6.2,      0.565441, , 
          6.4,     0.5730658, , 
          6.6,     0.5806716, , 
          6.8,     0.5882581, , 
            7,     0.5958251, , 
          7.2,     0.6033723, , 
          7.4,     0.6108994, , 
          7.6,     0.6184062, , 
          7.8,     0.6258924, , 
            8,     0.6333577, , 
          8.2,     0.6408019, , 
          8.4,     0.6482247, , 
          8.6,     0.6556259, , 
          8.8,     0.6630052, , 
            9,     0.6703623, , 
          9.2,      0.677697, , 
          9.4,     0.6850091, , 
          9.6,     0.6922983, , 
          9.8,     0.6995643, , 
           10,      0.706807, , 
         10.2,      0.714026, , 
         10.4,     0.7212211, , 
         10.6,     0.7283922, , 
         10.8,     0.7355389, , 
           11,      0.742661, , 
         11.2,     0.7497582, , 
         11.4,     0.7568305, , 
         11.6,     0.7638774, , 
         11.8,     0.7708989, , 
           12,     0.7778946, , 

