Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            2,      1.556089, ,             2,       1.53281, ,             2,      1.495031, ,             2,      1.466871, ,             2,      1.917138, ,             2,       1.87666, ,             2,      1.455152, ,             2,      1.434986, ,             2,         1.432, ,             2,      1.425668, ,             2,      1.417201, ,             2,      1.411491, ,             2,      1.409161, ,             2,      1.407669, ,             2,      1.823588, ,             2,      1.748154, ,             2,      1.678072, ,             2,      1.638059, ,             2,      1.621565, , 
          2.2,      1.543825, ,           2.2,      1.521069, ,           2.2,      1.483824, ,           2.2,      1.456251, ,           2.2,       1.90198, ,           2.2,      1.862033, ,           2.2,      1.445118, ,           2.2,      1.426673, ,           2.2,      1.423621, ,           2.2,      1.417268, ,           2.2,       1.40923, ,           2.2,      1.403974, ,           2.2,      1.401572, ,           2.2,      1.400148, ,           2.2,      1.809597, ,           2.2,      1.734849, ,           2.2,      1.665294, ,           2.2,      1.625671, ,           2.2,       1.60934, , 
          2.4,      1.533863, ,           2.4,      1.511764, ,           2.4,      1.475529, ,           2.4,      1.449042, ,           2.4,      1.887978, ,           2.4,      1.848531, ,           2.4,      1.438932, ,           2.4,      1.421605, ,           2.4,      1.418537, ,           2.4,      1.412407, ,           2.4,      1.404779, ,           2.4,      1.399292, ,           2.4,      1.396762, ,           2.4,      1.395289, ,           2.4,      1.796718, ,           2.4,      1.722674, ,           2.4,      1.653659, ,           2.4,      1.614344, ,           2.4,       1.59818, , 
          2.6,      1.525004, ,           2.6,      1.503502, ,           2.6,       1.46824, ,           2.6,      1.442824, ,           2.6,      1.875011, ,           2.6,      1.836053, ,           2.6,      1.433574, ,           2.6,      1.417184, ,           2.6,      1.414383, ,           2.6,      1.408661, ,           2.6,      1.401443, ,           2.6,      1.395962, ,           2.6,      1.393403, ,           2.6,      1.391906, ,           2.6,      1.784862, ,           2.6,      1.711535, ,           2.6,      1.643055, ,           2.6,      1.603983, ,           2.6,      1.587945, , 
          2.8,      1.517054, ,           2.8,      1.496195, ,           2.8,      1.461618, ,           2.8,      1.436678, ,           2.8,      1.863046, ,           2.8,      1.824555, ,           2.8,      1.427752, ,           2.8,      1.412198, ,           2.8,      1.409505, ,           2.8,      1.403896, ,           2.8,      1.396869, ,           2.8,      1.391828, ,           2.8,      1.389292, ,           2.8,      1.387804, ,           2.8,      1.773973, ,           2.8,      1.701373, ,           2.8,      1.633459, ,           2.8,      1.594627, ,           2.8,      1.578698, , 
            3,       1.51026, ,             3,      1.489999, ,             3,      1.456203, ,             3,      1.433072, ,             3,      1.852012, ,             3,      1.813971, ,             3,       1.42435, ,             3,      1.409309, ,             3,       1.40681, ,             3,      1.401528, ,             3,      1.394843, ,             3,       1.39005, ,             3,      1.387683, ,             3,      1.386277, ,             3,      1.763983, ,             3,      1.692099, ,             3,      1.624815, ,             3,      1.586326, ,             3,      1.570539, , 
          3.2,      1.505005, ,           3.2,       1.48555, ,           3.2,      1.452164, ,           3.2,      1.429912, ,           3.2,      1.842278, ,           3.2,       1.80542, ,           3.2,      1.421733, ,           3.2,      1.407367, ,           3.2,      1.404909, ,           3.2,       1.39974, ,           3.2,      1.393226, ,           3.2,      1.388564, ,           3.2,      1.386281, ,           3.2,      1.384925, ,           3.2,      1.757294, ,           3.2,      1.688629, ,           3.2,      1.618948, ,           3.2,      1.579712, ,           3.2,      1.564347, , 
          3.4,       1.49978, ,           3.4,       1.48101, ,           3.4,      1.448985, ,           3.4,      1.427432, ,           3.4,      1.832972, ,           3.4,      1.796512, ,           3.4,      1.419742, ,           3.4,      1.405646, ,           3.4,      1.402958, ,           3.4,      1.398087, ,           3.4,      1.392411, ,           3.4,      1.387919, ,           3.4,      1.385683, ,           3.4,      1.384358, ,           3.4,      1.748935, ,           3.4,      1.680973, ,           3.4,      1.611953, ,           3.4,      1.573221, ,           3.4,      1.558116, , 
          3.6,      1.495679, ,           3.6,      1.477202, ,           3.6,      1.446294, ,           3.6,      1.425018, ,           3.6,      1.824447, ,           3.6,      1.788381, ,           3.6,      1.416936, ,           3.6,       1.40358, ,           3.6,      1.401158, ,           3.6,      1.396336, ,           3.6,      1.390577, ,           3.6,      1.386231, ,           3.6,      1.384088, ,           3.6,      1.382819, ,           3.6,      1.741334, ,           3.6,      1.674041, ,           3.6,      1.605675, ,           3.6,      1.567469, ,           3.6,      1.552642, , 
          3.8,      1.492399, ,           3.8,      1.474355, ,           3.8,      1.443435, ,           3.8,      1.422889, ,           3.8,      1.816633, ,           3.8,      1.780938, ,           3.8,      1.415601, ,           3.8,      1.402928, ,           3.8,      1.400541, ,           3.8,       1.39573, ,           3.8,      1.390113, ,           3.8,      1.385923, ,           3.8,      1.383846, ,           3.8,      1.382616, ,           3.8,      1.734407, ,           3.8,      1.667796, ,           3.8,      1.600095, ,           3.8,       1.56239, ,           3.8,      1.547851, , 
            4,      1.489645, ,             4,       1.47202, ,             4,      1.441961, ,             4,      1.421883, ,             4,      1.809561, ,             4,        1.7742, ,             4,      1.414876, ,             4,      1.402888, ,             4,      1.400545, ,             4,      1.395714, ,             4,       1.39019, ,             4,      1.386306, ,             4,      1.384242, ,             4,      1.383023, ,             4,      1.728145, ,             4,      1.662199, ,             4,      1.595157, ,             4,      1.557979, ,             4,      1.543726, , 
          4.2,      1.487457, ,           4.2,      1.470259, ,           4.2,      1.440889, ,           4.2,      1.421221, ,           4.2,      1.803154, ,           4.2,       1.76811, ,           4.2,      1.414346, ,           4.2,      1.402857, ,           4.2,      1.400703, ,           4.2,      1.396149, ,           4.2,      1.390588, ,           4.2,      1.386776, ,           4.2,      1.384845, ,           4.2,      1.383704, ,           4.2,        1.7225, ,           4.2,      1.657186, ,           4.2,      1.590783, ,           4.2,      1.554181, ,           4.2,      1.540241, , 
          4.4,      1.485774, ,           4.4,      1.469016, ,           4.4,       1.44022, ,           4.4,      1.420927, ,           4.4,       1.79734, ,           4.4,      1.762602, ,           4.4,       1.41425, ,           4.4,       1.40319, ,           4.4,      1.401126, ,           4.4,      1.396789, ,           4.4,      1.391339, ,           4.4,      1.387546, ,           4.4,      1.385711, ,           4.4,        1.3846, ,           4.4,      1.717426, ,           4.4,      1.652717, ,           4.4,      1.586923, ,           4.4,      1.550907, ,           4.4,      1.537294, , 
          4.6,      1.484613, ,           4.6,      1.468143, ,           4.6,      1.439829, ,           4.6,      1.420881, ,           4.6,      1.792182, ,           4.6,      1.757739, ,           4.6,      1.414316, ,           4.6,      1.403534, ,           4.6,      1.401552, ,           4.6,      1.397408, ,           4.6,      1.392244, ,           4.6,      1.388536, ,           4.6,      1.386711, ,           4.6,       1.38562, ,           4.6,      1.712965, ,           4.6,      1.648821, ,           4.6,      1.583578, ,           4.6,      1.548144, ,           4.6,      1.534871, , 
          4.8,      1.483859, ,           4.8,      1.467776, ,           4.8,      1.440034, ,           4.8,       1.42141, ,           4.8,      1.788112, ,           4.8,      1.753874, ,           4.8,      1.414962, ,           4.8,      1.404465, ,           4.8,      1.402544, ,           4.8,      1.398553, ,           4.8,      1.393603, ,           4.8,       1.38996, ,           4.8,      1.388188, ,           4.8,      1.387161, ,           4.8,      1.709409, ,           4.8,      1.645662, ,           4.8,      1.580773, ,           4.8,       1.54585, ,           4.8,      1.532904, , 
            5,      1.483476, ,             5,      1.467717, ,             5,      1.440547, ,             5,      1.422317, ,             5,      1.784679, ,             5,      1.750619, ,             5,      1.415974, ,             5,      1.405565, ,             5,      1.403686, ,             5,      1.399818, ,             5,      1.395026, ,             5,      1.391494, ,             5,      1.389752, ,             5,      1.388731, ,             5,      1.706428, ,             5,      1.643012, ,             5,      1.578455, ,             5,      1.544007, ,             5,      1.531377, , 
          5.2,       1.48345, ,           5.2,      1.467997, ,           5.2,      1.441288, ,           5.2,      1.423296, ,           5.2,      1.781733, ,           5.2,      1.747836, ,           5.2,      1.417059, ,           5.2,      1.406967, ,           5.2,      1.405132, ,           5.2,      1.401329, ,           5.2,      1.396553, ,           5.2,      1.393055, ,           5.2,      1.391323, ,           5.2,      1.390313, ,           5.2,      1.703895, ,           5.2,      1.640793, ,           5.2,      1.576561, ,           5.2,      1.542604, ,           5.2,      1.530279, , 
          5.4,      1.484132, ,           5.4,      1.468708, ,           5.4,      1.442417, ,           5.4,      1.424797, ,           5.4,       1.78475, ,           5.4,      1.752797, ,           5.4,      1.418673, ,           5.4,      1.408725, ,           5.4,      1.406928, ,           5.4,       1.40325, ,           5.4,       1.39869, ,           5.4,      1.395307, ,           5.4,      1.393592, ,           5.4,      1.392587, ,           5.4,      1.706216, ,           5.4,      1.640298, ,           5.4,      1.575532, ,           5.4,      1.542502, ,           5.4,      1.530473, , 
          5.6,      1.484711, ,           5.6,      1.469588, ,           5.6,      1.443714, ,           5.6,       1.42638, ,           5.6,      1.782863, ,           5.6,      1.751042, ,           5.6,      1.420374, ,           5.6,      1.410652, ,           5.6,      1.408893, ,           5.6,       1.40527, ,           5.6,      1.400828, ,           5.6,      1.397546, ,           5.6,       1.39589, ,           5.6,      1.394917, ,           5.6,      1.704642, ,           5.6,      1.638951, ,           5.6,      1.574408, ,           5.6,      1.541848, ,           5.6,      1.530088, , 
          5.8,      1.485566, ,           5.8,      1.470712, ,           5.8,      1.445264, ,           5.8,      1.428216, ,           5.8,       1.78158, ,           5.8,      1.749857, ,           5.8,      1.422293, ,           5.8,      1.412725, ,           5.8,      1.411002, ,           5.8,      1.407465, ,           5.8,      1.403168, ,           5.8,      1.400012, ,           5.8,      1.398419, ,           5.8,      1.397472, ,           5.8,      1.703587, ,           5.8,      1.638058, ,           5.8,      1.573659, ,           5.8,      1.541533, ,           5.8,      1.530031, , 
            6,      1.486678, ,             6,      1.472076, ,             6,      1.447075, ,             6,      1.430293, ,             6,      1.780827, ,             6,      1.749179, ,             6,      1.424495, ,             6,      1.415086, ,             6,       1.41338, ,             6,       1.40987, ,             6,      1.405619, ,             6,      1.402532, ,             6,      1.400975, ,             6,       1.40005, ,             6,      1.703009, ,             6,      1.637584, ,             6,       1.57327, ,             6,      1.541544, ,             6,      1.530284, , 
          6.2,      1.488022, ,           6.2,      1.473667, ,           6.2,      1.449056, ,           6.2,      1.432575, ,           6.2,      1.780711, ,           6.2,      1.749088, ,           6.2,      1.426835, ,           6.2,      1.417571, ,           6.2,       1.41591, ,           6.2,      1.412507, ,           6.2,      1.408362, ,           6.2,       1.40535, ,           6.2,      1.403834, ,           6.2,      1.402934, ,           6.2,      1.702947, ,           6.2,      1.637547, ,           6.2,      1.573222, ,           6.2,      1.541856, ,           6.2,      1.530818, , 
          6.4,      1.489804, ,           6.4,      1.475456, ,           6.4,      1.451266, ,           6.4,      1.434988, ,           6.4,      1.789284, ,           6.4,      1.755579, ,           6.4,       1.42933, ,           6.4,      1.420193, ,           6.4,      1.418553, ,           6.4,      1.415197, , , , , , , , , , , , , ,           6.4,      1.703803, ,           6.4,      1.639459, ,           6.4,       1.57442, ,           6.4,      1.542893, ,           6.4,       1.53181, , 
          6.6,      1.491558, ,           6.6,      1.477435, ,           6.6,      1.453568, ,           6.6,      1.437552, ,           6.6,      1.790546, ,           6.6,      1.756791, ,           6.6,      1.431981, ,           6.6,      1.422988, ,           6.6,      1.421372, ,           6.6,      1.418058, , , , , , , , , , , , , ,           6.6,      1.704914, ,           6.6,      1.640356, ,           6.6,      1.575025, ,           6.6,      1.543736, ,           6.6,       1.53286, , 
          6.8,      1.493499, ,           6.8,       1.47959, ,           6.8,      1.456068, ,           6.8,      1.440329, ,           6.8,       1.79268, ,           6.8,      1.758805, ,           6.8,      1.434812, ,           6.8,      1.425929, ,           6.8,      1.424344, ,           6.8,      1.421113, , , , , , , , , , , , , ,           6.8,      1.706713, ,           6.8,      1.641778, ,           6.8,       1.57596, ,           6.8,      1.544826, ,           6.8,      1.534142, , 

