Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          5.4,      1.983348, ,           5.4,       1.92723, ,           5.4,      1.890868, ,           5.4,      1.869495, ,           5.4,      1.854939, ,           5.4,      1.849631, ,           5.4,      2.242792, ,           5.4,      2.172509, ,           5.4,      2.061442, , 
          5.6,      1.979653, ,           5.6,      1.925758, ,           5.6,      1.890349, ,           5.6,      1.869176, ,           5.6,      1.856806, ,           5.6,      1.851515, ,           5.6,      2.237159, ,           5.6,      2.167351, ,           5.6,      2.057065, , 
          5.8,      1.977027, ,           5.8,      1.923216, ,           5.8,      1.888442, ,           5.8,      1.868508, ,           5.8,      1.855612, ,           5.8,      1.850445, ,           5.8,      2.232098, ,           5.8,      2.162757, ,           5.8,      2.053193, , 
            6,      1.975026, ,             6,      1.922626, ,             6,      1.887996, ,             6,      1.869771, ,             6,      1.857565, ,             6,      1.852524, ,             6,       2.22758, ,             6,      2.158705, ,             6,      2.049817, , 
          6.2,      1.973472, ,           6.2,      1.921704, ,           6.2,      1.887935, ,           6.2,       1.87013, ,           6.2,      1.858034, ,           6.2,       1.85322, ,           6.2,       2.22355, ,           6.2,      2.155137, ,           6.2,      2.046843, , 
          6.4,      1.972324, ,           6.4,      1.921509, ,           6.4,      1.889067, ,           6.4,      1.872201, ,           6.4,      1.860345, ,           6.4,      1.855765, ,           6.4,      2.220005, ,           6.4,      2.152052, ,           6.4,      2.044287, , 
          6.6,      1.971541, ,           6.6,      1.921671, ,           6.6,      1.891006, ,           6.6,       1.87449, ,           6.6,       1.86314, ,           6.6,      1.858424, ,           6.6,      2.216917, ,           6.6,      2.149416, ,           6.6,      2.042165, , 
          6.8,      1.971087, ,           6.8,      1.922142, ,           6.8,      1.891912, ,           6.8,      1.875723, ,           6.8,      1.864593, ,           6.8,      1.859931, ,           6.8,      2.214275, ,           6.8,      2.147222, ,           6.8,      2.040562, , 
            7,      1.971329, ,             7,      1.923014, ,             7,      1.894522, ,             7,      1.878655, ,             7,      1.867961, ,             7,      1.863499, ,             7,      2.212033, ,             7,      2.145416, ,             7,      2.039436, , 
          7.2,      1.971433, ,           7.2,      1.924179, ,           7.2,      1.895855, ,           7.2,      1.880235, ,           7.2,      1.869751, ,           7.2,      1.865332, ,           7.2,      2.210194, ,           7.2,      2.143988, ,           7.2,      2.038754, , 
          7.4,      1.972728, ,           7.4,      1.926284, ,           7.4,      1.898968, ,           7.4,      1.883636, ,           7.4,      1.873307, ,           7.4,      1.869065, ,           7.4,      2.208817, ,           7.4,      2.142981, ,           7.4,      2.038537, , 
          7.6,      1.973549, ,           7.6,      1.928924, ,           7.6,      1.902338, ,           7.6,      1.886355, ,           7.6,      1.876982, ,           7.6,      1.872863, ,           7.6,      2.208299, ,           7.6,      2.142636, ,           7.6,       2.03865, , 
          7.8,      1.975152, ,           7.8,      1.930488, ,           7.8,       1.90434, ,           7.8,      1.889183, ,           7.8,      1.879284, ,           7.8,       1.87535, ,           7.8,      2.207918, ,           7.8,      2.142499, ,           7.8,       2.03911, , 
            8,      1.977053, ,             8,      1.933441, ,             8,      1.906986, ,             8,      1.892441, ,             8,      1.882463, ,             8,      1.878554, ,             8,      2.207894, ,             8,      2.142693, ,             8,      2.039862, , 
          8.2,      1.979206, ,           8.2,      1.935565, ,           8.2,       1.91009, ,           8.2,      1.896006, ,           8.2,       1.88628, ,           8.2,      1.882456, ,           8.2,      2.208213, ,           8.2,      2.143193, ,           8.2,      2.040887, , 
          8.4,      1.981614, ,           8.4,      1.938511, ,           8.4,      1.913429, ,           8.4,       1.89974, ,           8.4,       1.89004, ,           8.4,      1.886379, ,           8.4,       2.20886, ,           8.4,      2.144003, ,           8.4,      2.042185, , 
          8.6,      1.984632, ,           8.6,      1.941667, ,           8.6,      1.916908, ,           8.6,      1.903575, ,           8.6,      1.893956, ,           8.6,      1.890425, ,           8.6,       2.21469, ,           8.6,      2.146525, ,           8.6,      2.044734, , 
          8.8,      1.987394, ,           8.8,      1.944992, ,           8.8,      1.920519, ,           8.8,       1.90755, ,           8.8,      1.898168, ,           8.8,      1.894598, ,           8.8,      2.216019, ,           8.8,      2.147921, ,           8.8,      2.046511, , 
            9,       1.99032, ,             9,      1.948461, ,             9,      1.924273, ,             9,      1.911525, ,             9,      1.902339, ,             9,      1.898763, ,             9,      2.217676, ,             9,        2.1496, ,             9,      2.048511, , 

